"Year","Recipient country","ODA Grants","ODA Loans","Share","Donor"
"2022","Mauritania",10.685251,2.099976,"1%","Spain"
"2018","Bangladesh",1.265654,0,"0%","Spain"
"2019","Bangladesh",1.813178,0,"0%","Spain"
"2020","Bangladesh",1.028352,0,"0%","Spain"
"2021","Bangladesh",1.526259,0,"0%","Spain"
"2022","Bangladesh",12.413869,0,"1%","Spain"
"2018","Afghanistan",1.210559,0,"0%","Spain"
"2019","Afghanistan",0.865508,0,"0%","Spain"
"2020","Afghanistan",0.383493,0,"0%","Spain"
"2021","Afghanistan",9.321026,0,"1%","Spain"
"2022","Afghanistan",12.202101,0,"0%","Spain"
"2018","Cuba",9.209701,0,"1%","Spain"
"2019","Cuba",9.088392,0,"1%","Spain"
"2020","Cuba",6.871283,0,"1%","Spain"
"2021","Cuba",6.432987,0,"0%","Spain"
"2022","Cuba",11.907572,0,"0%","Spain"
"2018","Sudan",2.299344,0,"0%","Spain"
"2019","Sudan",1.092715,0,"0%","Spain"
"2020","Sudan",0.404062,0,"0%","Spain"
"2021","Sudan",16.116262,0,"1%","Spain"
"2022","Sudan",11.709337,0,"0%","Spain"
"2018","Democratic Republic of the Congo",7.367931,0,"1%","Spain"
"2019","Democratic Republic of the Congo",4.398856,0,"0%","Spain"
"2020","Democratic Republic of the Congo",5.142763,0,"0%","Spain"
"2021","Democratic Republic of the Congo",6.166067,0,"0%","Spain"
"2022","Democratic Republic of the Congo",11.669519,0,"0%","Spain"
"2018","Paraguay",5.710591,6.576664,"1%","Spain"
"2019","Paraguay",5.684939,5.865539,"1%","Spain"
"2020","Paraguay",5.48265,2.895082,"1%","Spain"
"2021","Paraguay",12.48011,9.436915,"1%","Spain"
"2022","Paraguay",5.714483,5.465054,"0%","Spain"
"2018","Venezuela",67.037236,0,"6%","Spain"
"2019","Venezuela",75.591909,0,"6%","Spain"
"2020","Venezuela",53.73559,0,"5%","Spain"
"2021","Venezuela",7.392313,0,"0%","Spain"
"2022","Venezuela",11.119708,0,"0%","Spain"
"2018","Ethiopia",8.497856,0,"1%","Spain"
"2019","Ethiopia",7.94337,0,"1%","Spain"
"2020","Ethiopia",8.258475,0,"1%","Spain"
"2021","Ethiopia",11.961272,0,"1%","Spain"
"2022","Ethiopia",10.65789,0,"0%","Spain"
"2018","Haiti",10.122946,0,"1%","Spain"
"2019","Haiti",8.65708,0,"1%","Spain"
"2020","Haiti",11.60961,0,"1%","Spain"
"2021","Haiti",11.755706,0,"1%","Spain"
"2022","Haiti",9.814084,0,"0%","Spain"
"2018","Lebanon",13.267621,0,"1%","Spain"
"2019","Lebanon",12.724828,0,"1%","Spain"
"2020","Lebanon",10.158176,0,"1%","Spain"
"2021","Lebanon",6.638679,0,"0%","Spain"
"2022","Lebanon",9.708792,0,"0%","Spain"
"2018","Syrian Arab Republic",37.860133,0,"3%","Spain"
"2019","Syrian Arab Republic",33.554147,0,"3%","Spain"
"2020","Syrian Arab Republic",15.528177,0,"1%","Spain"
"2021","Syrian Arab Republic",10.314063,0,"1%","Spain"
"2022","Syrian Arab Republic",9.510666,0,"0%","Spain"
"2018","Dominican Republic",7.654818,0,"1%","Spain"
"2019","Dominican Republic",9.191687,0.489852,"1%","Spain"
"2020","Dominican Republic",9.175867,0,"1%","Spain"
"2021","Dominican Republic",8.219801,0,"1%","Spain"
"2022","Dominican Republic",8.14208,0,"0%","Spain"
"2018","India",5.555471,0,"0%","Spain"
"2019","India",6.836235,0,"1%","Spain"
"2020","India",6.254211,0,"1%","Spain"
"2021","India",7.828325,0,"1%","Spain"
"2022","India",7.070657,0,"0%","Spain"
"2018","Philippines",6.06725,0,"1%","Spain"
"2019","Philippines",5.542304,0,"0%","Spain"
"2020","Philippines",5.783542,0,"1%","Spain"
"2021","Philippines",10.606241,0,"1%","Spain"
"2022","Philippines",6.377423,0,"0%","Spain"
"2018","Brazil",5.384509,0,"0%","Spain"
"2019","Brazil",4.902512,0,"0%","Spain"
"2020","Brazil",5.729742,0,"1%","Spain"
"2021","Brazil",6.926555,0,"0%","Spain"
"2022","Brazil",5.675872,0,"0%","Spain"
"2018","Tunisia",3.493298,0,"0%","Spain"
"2019","Tunisia",12.242735,0,"1%","Spain"
"2020","Tunisia",5.844684,1.209803,"1%","Spain"
"2021","Tunisia",3.098548,2.365184,"0%","Spain"
"2022","Tunisia",5.112888,0,"0%","Spain"
"2018","Algeria",6.440422,0,"1%","Spain"
"2019","Algeria",9.592628,0,"1%","Spain"
"2020","Algeria",8.523011,0,"1%","Spain"
"2021","Algeria",4.92671,0,"0%","Spain"
"2022","Algeria",5.025042,0,"0%","Spain"
