"Year","Recipient country","ODA Grants","ODA Loans","Share","Donor"
"2019","Viet Nam",6.689152,0,"1%","Finland"
"2020","Viet Nam",4.457314,0,"1%","Finland"
"2021","Viet Nam",3.503352,0,"0%","Finland"
"2022","Viet Nam",3.145431,0,"0%","Finland"
"2018","Iraq",9.770262,0,"2%","Finland"
"2019","Iraq",2.419293,0,"0%","Finland"
"2020","Iraq",3.593627,0,"1%","Finland"
"2021","Iraq",4.379269,0,"1%","Finland"
"2022","Iraq",2.900737,0,"0%","Finland"
"2018","Türkiye",7.853712,0,"2%","Finland"
"2019","Türkiye",5.838459,0,"1%","Finland"
"2020","Türkiye",5.529455,0,"1%","Finland"
"2021","Türkiye",3.000136,0,"0%","Finland"
"2022","Türkiye",2.756121,0,"0%","Finland"
"2018","South Sudan",5.248709,0,"1%","Finland"
"2019","South Sudan",8.231751,0,"1%","Finland"
"2020","South Sudan",6.055377,0,"1%","Finland"
"2021","South Sudan",6.856334,0,"1%","Finland"
"2022","South Sudan",2.455197,0,"0%","Finland"
"2018","Uzbekistan",0,0,NA,"Finland"
"2019","Uzbekistan",0,0,NA,"Finland"
"2020","Uzbekistan",1.21272,0,"0%","Finland"
"2021","Uzbekistan",0.075013,0,"0%","Finland"
"2022","Uzbekistan",1.074026,1.323925,"0%","Finland"
"2018","Lebanon",6.626362,0,"1%","Finland"
"2019","Lebanon",1.761813,0,"0%","Finland"
"2020","Lebanon",6.744933,0,"1%","Finland"
"2021","Lebanon",2.331795,0,"0%","Finland"
"2022","Lebanon",2.325241,0,"0%","Finland"
"2018","India",2.276309,0,"0%","Finland"
"2019","India",1.060222,0,"0%","Finland"
"2020","India",0.753996,1.21272,"0%","Finland"
"2021","India",1.992237,1.773888,"1%","Finland"
"2022","India",0.556599,1.672985,"0%","Finland"
"2018","Moldova",0.680812,0,"0%","Finland"
"2019","Moldova",0.411704,0,"0%","Finland"
"2020","Moldova",0.578195,0,"0%","Finland"
"2021","Moldova",0.591039,0,"0%","Finland"
"2022","Moldova",1.852309,0,"0%","Finland"
"2018","Burundi",0.783838,0,"0%","Finland"
"2019","Burundi",0.895158,0,"0%","Finland"
"2020","Burundi",1.384361,0,"0%","Finland"
"2021","Burundi",0.888665,0,"0%","Finland"
"2022","Burundi",1.700211,0,"0%","Finland"
"2018","Congo",0,0,NA,"Finland"
"2019","Congo",0,0,NA,"Finland"
"2020","Congo",0,0,NA,"Finland"
"2021","Congo",0,0,NA,"Finland"
"2022","Congo",1.44992,0,"0%","Finland"
"2018","Zimbabwe",0.620437,0,"0%","Finland"
"2019","Zimbabwe",0.346295,0,"0%","Finland"
"2020","Zimbabwe",1.093569,0,"0%","Finland"
"2021","Zimbabwe",0.439788,0,"0%","Finland"
"2022","Zimbabwe",1.264116,0,"0%","Finland"
"2018","Georgia",1.213791,0,"0%","Finland"
"2019","Georgia",1.627794,0,"0%","Finland"
"2020","Georgia",1.446399,0,"0%","Finland"
"2021","Georgia",1.514061,0,"0%","Finland"
"2022","Georgia",1.145412,0,"0%","Finland"
"2018","Cambodia",2.051947,0,"0%","Finland"
"2019","Cambodia",1.58773,0,"0%","Finland"
"2020","Cambodia",1.751175,0,"0%","Finland"
"2021","Cambodia",1.485977,0,"0%","Finland"
"2022","Cambodia",1.137366,0,"0%","Finland"
"2018","Tajikistan",1.439907,0,"0%","Finland"
"2019","Tajikistan",1.194163,0,"0%","Finland"
"2020","Tajikistan",0.972538,0,"0%","Finland"
"2021","Tajikistan",1.126469,0,"0%","Finland"
"2022","Tajikistan",1.114747,0,"0%","Finland"
"2018","Kosovo",1.102331,0,"0%","Finland"
"2019","Kosovo",0.877105,0,"0%","Finland"
"2020","Kosovo",0.991957,0,"0%","Finland"
"2021","Kosovo",0.86738,0,"0%","Finland"
"2022","Kosovo",1.033921,0,"0%","Finland"
"2018","Kyrgyzstan",1.586391,0,"0%","Finland"
"2019","Kyrgyzstan",1.284878,0,"0%","Finland"
"2020","Kyrgyzstan",0.778521,0,"0%","Finland"
"2021","Kyrgyzstan",0.787521,0,"0%","Finland"
"2022","Kyrgyzstan",0.964993,0,"0%","Finland"
"2018","Libya",0.314239,0,"0%","Finland"
"2019","Libya",0.861811,0,"0%","Finland"
"2020","Libya",0.70653,0,"0%","Finland"
"2021","Libya",0.817524,0,"0%","Finland"
"2022","Libya",0.891139,0,"0%","Finland"
"2018","Namibia",1.676142,0,"0%","Finland"
"2019","Namibia",0.833382,0,"0%","Finland"
"2020","Namibia",0.523065,0,"0%","Finland"
"2021","Namibia",0.759478,0,"0%","Finland"
"2022","Namibia",0.876177,0,"0%","Finland"
"2018","Eswatini",0,0,NA,"Finland"
"2019","Eswatini",0,0,NA,"Finland"
"2020","Eswatini",0.031531,0,"0%","Finland"
"2021","Eswatini",0.860927,0,"0%","Finland"
"2022","Eswatini",0.840002,0,"0%","Finland"
"2018","Indonesia",1.296362,14.516433,"3%","Finland"
"2019","Indonesia",1.069461,0,"0%","Finland"
"2020","Indonesia",0.981367,0,"0%","Finland"
"2021","Indonesia",1.171353,0,"0%","Finland"
"2022","Indonesia",0.793709,0,"0%","Finland"
"2018","Malawi",0.826989,0,"0%","Finland"
"2019","Malawi",1.068133,0,"0%","Finland"
"2020","Malawi",1.059164,0,"0%","Finland"
"2021","Malawi",1.175239,0,"0%","Finland"
"2022","Malawi",0.785597,0,"0%","Finland"
"2018","Colombia",0.564208,0,"0%","Finland"
"2019","Colombia",0.843539,0,"0%","Finland"
"2020","Colombia",1.531963,0,"0%","Finland"
"2021","Colombia",1.154817,0,"0%","Finland"
"2022","Colombia",0.67697,0,"0%","Finland"
"2018","Ghana",0.798701,0,"0%","Finland"
"2019","Ghana",1.002568,0,"0%","Finland"
"2020","Ghana",1.026936,0,"0%","Finland"
"2021","Ghana",0.984207,0,"0%","Finland"
"2022","Ghana",0.65814,0,"0%","Finland"
"2018","Rwanda",0.709732,0,"0%","Finland"
"2019","Rwanda",0.188985,0,"0%","Finland"
"2020","Rwanda",0.185867,0,"0%","Finland"
"2021","Rwanda",0.219831,0,"0%","Finland"
"2022","Rwanda",0.647948,0,"0%","Finland"
"2018","Lao People's Democratic Republic",0.89262,0,"0%","Finland"
"2019","Lao People's Democratic Republic",1.002166,0,"0%","Finland"
"2020","Lao People's Democratic Republic",1.197265,0,"0%","Finland"
"2021","Lao People's Democratic Republic",1.142117,0,"0%","Finland"
"2022","Lao People's Democratic Republic",0.634794,0,"0%","Finland"
"2018","Honduras",1.330191,0,"0%","Finland"
"2019","Honduras",1.45951,0,"0%","Finland"
"2020","Honduras",1.203955,0,"0%","Finland"
"2021","Honduras",0.579101,0,"0%","Finland"
"2022","Honduras",0.622047,0,"0%","Finland"
"2018","Central African Republic",0.840516,0,"0%","Finland"
"2019","Central African Republic",2.244609,0,"0%","Finland"
"2020","Central African Republic",0.644007,0,"0%","Finland"
"2021","Central African Republic",2.238658,0,"0%","Finland"
"2022","Central African Republic",0.611493,0,"0%","Finland"
"2018","Mali",0.262822,0,"0%","Finland"
"2019","Mali",0.228377,0,"0%","Finland"
"2020","Mali",0.729439,0,"0%","Finland"
"2021","Mali",1.135477,0,"0%","Finland"
"2022","Mali",0.591162,0,"0%","Finland"
"2018","Côte d'Ivoire",0.183105,0,"0%","Finland"
"2019","Côte d'Ivoire",0.113677,0,"0%","Finland"
"2020","Côte d'Ivoire",0,0,NA,"Finland"
"2021","Côte d'Ivoire",0,0,NA,"Finland"
"2022","Côte d'Ivoire",0.569659,0,"0%","Finland"
"2018","Bangladesh",3.033198,0,"1%","Finland"
"2019","Bangladesh",1.077533,0,"0%","Finland"
"2020","Bangladesh",0.927761,0,"0%","Finland"
"2021","Bangladesh",0.564717,0,"0%","Finland"
"2022","Bangladesh",0.5458,0,"0%","Finland"
"2018","Peru",0.74574,0,"0%","Finland"
"2019","Peru",0.529331,0,"0%","Finland"
"2020","Peru",0.434021,0,"0%","Finland"
"2021","Peru",0.343969,0,"0%","Finland"
"2022","Peru",0.53332,0,"0%","Finland"
"2018","Democratic Republic of the Congo",0.587622,0,"0%","Finland"
"2019","Democratic Republic of the Congo",3.233994,0,"0%","Finland"
"2020","Democratic Republic of the Congo",5.652326,0,"1%","Finland"
"2021","Democratic Republic of the Congo",2.180867,0,"0%","Finland"
"2022","Democratic Republic of the Congo",0.512117,0,"0%","Finland"
"2018","Brazil",0.511176,0,"0%","Finland"
"2019","Brazil",0.379514,0,"0%","Finland"
"2020","Brazil",0.20736,0,"0%","Finland"
"2021","Brazil",0.235193,0,"0%","Finland"
"2022","Brazil",0.482452,0,"0%","Finland"
"2018","Niger",0.363764,0,"0%","Finland"
"2019","Niger",1.179734,0,"0%","Finland"
"2020","Niger",1.872781,0,"0%","Finland"
"2021","Niger",1.31522,0,"0%","Finland"
"2022","Niger",0.468258,0,"0%","Finland"
"2018","Gambia",0.00603,0,"0%","Finland"
"2019","Gambia",0.34526,0,"0%","Finland"
"2020","Gambia",0.388071,0,"0%","Finland"
"2021","Gambia",0.348958,0,"0%","Finland"
"2022","Gambia",0.459669,0,"0%","Finland"
"2018","Mongolia",0.289526,0,"0%","Finland"
"2019","Mongolia",0.329044,0,"0%","Finland"
"2020","Mongolia",0.242546,0,"0%","Finland"
"2021","Mongolia",0.437558,0,"0%","Finland"
"2022","Mongolia",0.440582,0,"0%","Finland"
"2018","Madagascar",0.096555,0,"0%","Finland"
"2019","Madagascar",0.230107,0,"0%","Finland"
"2020","Madagascar",0.228335,0,"0%","Finland"
"2021","Madagascar",1.328721,0,"0%","Finland"
"2022","Madagascar",0.440343,0,"0%","Finland"
"2018","Nigeria",1.742972,0,"0%","Finland"
"2019","Nigeria",0.693779,0,"0%","Finland"
"2020","Nigeria",0.208395,0,"0%","Finland"
"2021","Nigeria",0.168615,0,"0%","Finland"
"2022","Nigeria",0.382746,0,"0%","Finland"
"2018","Philippines",0.662034,0,"0%","Finland"
"2019","Philippines",0.679247,0,"0%","Finland"
"2020","Philippines",0.671507,0,"0%","Finland"
"2021","Philippines",0.675236,0,"0%","Finland"
"2022","Philippines",0.363193,0,"0%","Finland"
"2018","Egypt",0.567375,0,"0%","Finland"
"2019","Egypt",0.366247,0,"0%","Finland"
"2020","Egypt",0.26135,0,"0%","Finland"
"2021","Egypt",0.384453,0,"0%","Finland"
"2022","Egypt",0.357207,0,"0%","Finland"
"2018","Senegal",0.453548,0,"0%","Finland"
"2019","Senegal",0.428693,0,"0%","Finland"
"2020","Senegal",0.460598,0,"0%","Finland"
"2021","Senegal",0.13389,0,"0%","Finland"
"2022","Senegal",0.343924,0,"0%","Finland"
"2018","Sierra Leone",0.260892,0,"0%","Finland"
"2019","Sierra Leone",0.429129,12.171042,"2%","Finland"
"2020","Sierra Leone",0.363406,0,"0%","Finland"
"2021","Sierra Leone",0.512048,0,"0%","Finland"
"2022","Sierra Leone",0.325863,0,"0%","Finland"
"2018","Burkina Faso",0.75513,0,"0%","Finland"
"2019","Burkina Faso",0.506828,0,"0%","Finland"
"2020","Burkina Faso",0.896087,0,"0%","Finland"
"2021","Burkina Faso",1.734671,0,"0%","Finland"
"2022","Burkina Faso",0.323443,0,"0%","Finland"
"2018","Bolivia",0.335079,0,"0%","Finland"
"2019","Bolivia",0.408667,0,"0%","Finland"
"2020","Bolivia",0.212755,0,"0%","Finland"
"2021","Bolivia",0.439653,0,"0%","Finland"
"2022","Bolivia",0.318976,0,"0%","Finland"
"2018","Tunisia",0.332492,0,"0%","Finland"
"2019","Tunisia",0.239101,0,"0%","Finland"
"2020","Tunisia",0.371531,0,"0%","Finland"
"2021","Tunisia",0.303125,0,"0%","Finland"
"2022","Tunisia",0.275864,0,"0%","Finland"
"2018","Sudan",0,0,NA,"Finland"
"2019","Sudan",0,0,NA,"Finland"
"2020","Sudan",3.696498,0,"1%","Finland"
"2021","Sudan",0.505568,0,"0%","Finland"
"2022","Sudan",0.267059,0,"0%","Finland"
"2018","Jordan",0.540851,0,"0%","Finland"
"2019","Jordan",2.98077,0,"0%","Finland"
"2020","Jordan",0.3399,0,"0%","Finland"
"2021","Jordan",0.342672,0,"0%","Finland"
"2022","Jordan",0.220893,0,"0%","Finland"
"2018","Sri Lanka",0.419575,0,"0%","Finland"
"2019","Sri Lanka",0.349928,0,"0%","Finland"
"2020","Sri Lanka",0.494731,0,"0%","Finland"
"2021","Sri Lanka",0.166921,0,"0%","Finland"
"2022","Sri Lanka",0.202151,0,"0%","Finland"
"2018","Liberia",0.161615,0,"0%","Finland"
"2019","Liberia",0.020675,0,"0%","Finland"
"2020","Liberia",0.181798,0,"0%","Finland"
"2021","Liberia",0.104539,0,"0%","Finland"
"2022","Liberia",0.200758,0,"0%","Finland"
"2018","Mexico",0.215793,0,"0%","Finland"
"2019","Mexico",0.227379,0,"0%","Finland"
"2020","Mexico",0.227648,0,"0%","Finland"
"2021","Mexico",0.189662,0,"0%","Finland"
"2022","Mexico",0.198098,0,"0%","Finland"
"2018","Belarus",0.153874,0,"0%","Finland"
"2019","Belarus",0.166134,0,"0%","Finland"
"2020","Belarus",0.16083,0,"0%","Finland"
"2021","Belarus",0.174094,0,"0%","Finland"
"2022","Belarus",0.186555,0,"0%","Finland"
"2018","Morocco",0.201236,0,"0%","Finland"
"2019","Morocco",0.17759,0,"0%","Finland"
"2020","Morocco",0.317839,0,"0%","Finland"
"2021","Morocco",0.261684,0,"0%","Finland"
"2022","Morocco",0.178249,0,"0%","Finland"
"2018","Guatemala",0.122304,0,"0%","Finland"
"2019","Guatemala",0.171769,0,"0%","Finland"
"2020","Guatemala",0.183782,0,"0%","Finland"
"2021","Guatemala",0.271584,0,"0%","Finland"
"2022","Guatemala",0.164529,0,"0%","Finland"
"2018","China (People's Republic of)",0.602695,0,"0%","Finland"
"2019","China (People's Republic of)",0.568177,0,"0%","Finland"
"2020","China (People's Republic of)",0.458005,0,"0%","Finland"
"2021","China (People's Republic of)",0.216012,0,"0%","Finland"
"2022","China (People's Republic of)",0.156093,0,"0%","Finland"
"2018","Mauritania",0,0,NA,"Finland"
"2019","Mauritania",0,0,NA,"Finland"
"2020","Mauritania",0.228229,0,"0%","Finland"
"2021","Mauritania",0,0,NA,"Finland"
"2022","Mauritania",0.151682,0,"0%","Finland"
"2018","Albania",0.123662,0,"0%","Finland"
"2019","Albania",0.08307,0,"0%","Finland"
"2020","Albania",0.43658,0,"0%","Finland"
"2021","Albania",0.069988,0,"0%","Finland"
"2022","Albania",0.128262,0,"0%","Finland"
"2018","Algeria",0.18178,0,"0%","Finland"
"2019","Algeria",0.160297,0,"0%","Finland"
"2020","Algeria",0.139042,0,"0%","Finland"
"2021","Algeria",0.118103,0,"0%","Finland"
"2022","Algeria",0.123689,0,"0%","Finland"
"2018","Benin",0.002354,0,"0%","Finland"
"2019","Benin",0.030015,0,"0%","Finland"
"2020","Benin",0,0,NA,"Finland"
"2021","Benin",0.163391,0,"0%","Finland"
"2022","Benin",0.113026,0,"0%","Finland"
"2018","Nicaragua",0.471996,0,"0%","Finland"
"2019","Nicaragua",0.385228,0,"0%","Finland"
"2020","Nicaragua",0.270064,0,"0%","Finland"
"2021","Nicaragua",0.284933,0,"0%","Finland"
"2022","Nicaragua",0.108287,0,"0%","Finland"
"2018","Bosnia and Herzegovina",0.000862,0,"0%","Finland"
"2019","Bosnia and Herzegovina",0.084082,2.215216,"0%","Finland"
"2020","Bosnia and Herzegovina",0.288524,0,"0%","Finland"
"2021","Bosnia and Herzegovina",0.17068,0,"0%","Finland"
"2022","Bosnia and Herzegovina",0.101049,0,"0%","Finland"
"2018","Armenia",0.050406,0,"0%","Finland"
"2019","Armenia",0.055611,0,"0%","Finland"
"2020","Armenia",0.02668,0,"0%","Finland"
"2021","Armenia",0.0272,0,"0%","Finland"
"2022","Armenia",0.038645,0,"0%","Finland"
"2018","Eritrea",0.116067,0,"0%","Finland"
"2019","Eritrea",0.032297,0,"0%","Finland"
"2020","Eritrea",0,0,NA,"Finland"
"2021","Eritrea",0.008171,0,"0%","Finland"
"2022","Eritrea",0.026545,0,"0%","Finland"
"2018","Kazakhstan",0.050546,0,"0%","Finland"
"2019","Kazakhstan",0.025604,0,"0%","Finland"
"2020","Kazakhstan",0,0,NA,"Finland"
"2021","Kazakhstan",0.035478,0,"0%","Finland"
"2022","Kazakhstan",0.015806,0,"0%","Finland"
"2018","Malaysia",0,0,NA,"Finland"
"2019","Malaysia",0,0,NA,"Finland"
"2020","Malaysia",0,0,NA,"Finland"
"2021","Malaysia",0,0,NA,"Finland"
"2022","Malaysia",0.015779,0,"0%","Finland"
"2018","Djibouti",0.008994,0,"0%","Finland"
"2019","Djibouti",0.008861,0,"0%","Finland"
"2020","Djibouti",0.005821,0,"0%","Finland"
"2021","Djibouti",0.017295,0,"0%","Finland"
"2022","Djibouti",0.0087,0,"0%","Finland"
"2018","Saint Lucia",0,0,NA,"Finland"
"2019","Saint Lucia",0,0,NA,"Finland"
"2020","Saint Lucia",0,0,NA,"Finland"
"2021","Saint Lucia",0.012409,0,"0%","Finland"
"2022","Saint Lucia",0.001977,0,"0%","Finland"
"2018","Angola",0,0,NA,"Finland"
"2019","Angola",0,0,NA,"Finland"
"2020","Angola",0,0,NA,"Finland"
"2021","Angola",0,0,NA,"Finland"
"2022","Angola",0,0,NA,"Finland"
"2018","Antigua and Barbuda",0,0,NA,"Finland"
"2019","Antigua and Barbuda",0,0,NA,"Finland"
"2020","Antigua and Barbuda",0,0,NA,"Finland"
"2021","Antigua and Barbuda",0,0,NA,"Finland"
"2022","Antigua and Barbuda",0,0,NA,"Finland"
"2018","Argentina",0.097844,0,"0%","Finland"
"2019","Argentina",0.091989,0,"0%","Finland"
"2020","Argentina",0.079953,0,"0%","Finland"
"2021","Argentina",0,0,NA,"Finland"
"2022","Argentina",0,0,NA,"Finland"
"2018","Azerbaijan",0.112107,0,"0%","Finland"
"2019","Azerbaijan",0.094549,0,"0%","Finland"
"2020","Azerbaijan",0.019473,0,"0%","Finland"
"2021","Azerbaijan",0.011826,0,"0%","Finland"
"2022","Azerbaijan",0,0,NA,"Finland"
"2018","Belize",0,0,NA,"Finland"
"2019","Belize",0,0,NA,"Finland"
"2020","Belize",0,0,NA,"Finland"
"2021","Belize",0,0,NA,"Finland"
"2022","Belize",0,0,NA,"Finland"
"2018","Bhutan",0.201226,0,"0%","Finland"
"2019","Bhutan",0.211859,0,"0%","Finland"
"2020","Bhutan",0.181511,0,"0%","Finland"
"2021","Bhutan",0.223579,0,"0%","Finland"
"2022","Bhutan",0,0,NA,"Finland"
"2018","Botswana",0.1218,0,"0%","Finland"
"2019","Botswana",0.11967,0,"0%","Finland"
"2020","Botswana",0.193739,0,"0%","Finland"
"2021","Botswana",0.23126,0,"0%","Finland"
"2022","Botswana",0,0,NA,"Finland"
"2018","Cameroon",0.11338,0,"0%","Finland"
"2019","Cameroon",0.110264,0,"0%","Finland"
"2020","Cameroon",0.08489,0,"0%","Finland"
"2021","Cameroon",0,0,NA,"Finland"
"2022","Cameroon",0,0,NA,"Finland"
"2018","Chad",0,0,NA,"Finland"
"2019","Chad",0,0,NA,"Finland"
"2020","Chad",0,0,NA,"Finland"
"2021","Chad",0,0,NA,"Finland"
"2022","Chad",0,0,NA,"Finland"
"2018","Comoros",0,0,NA,"Finland"
"2019","Comoros",0,0,NA,"Finland"
"2020","Comoros",0,0,NA,"Finland"
"2021","Comoros",0,0,NA,"Finland"
"2022","Comoros",0,0,NA,"Finland"
"2018","Costa Rica",0.001493,0,"0%","Finland"
"2019","Costa Rica",0,0,NA,"Finland"
"2020","Costa Rica",0,0,NA,"Finland"
"2021","Costa Rica",0,0,NA,"Finland"
"2022","Costa Rica",0,0,NA,"Finland"
"2018","Cuba",0.015875,0,"0%","Finland"
"2019","Cuba",0,0,NA,"Finland"
"2020","Cuba",0,0,NA,"Finland"
"2021","Cuba",0,0,NA,"Finland"
"2022","Cuba",0,0,NA,"Finland"
"2018","Democratic People's Republic of Korea",0.401422,0,"0%","Finland"
"2019","Democratic People's Republic of Korea",0.411876,0,"0%","Finland"
"2020","Democratic People's Republic of Korea",0,0,NA,"Finland"
"2021","Democratic People's Republic of Korea",0.591296,0,"0%","Finland"
"2022","Democratic People's Republic of Korea",0,0,NA,"Finland"
"2018","Dominica",0,0,NA,"Finland"
"2019","Dominica",0,0,NA,"Finland"
"2020","Dominica",0,0,NA,"Finland"
"2021","Dominica",0,0,NA,"Finland"
"2022","Dominica",0,0,NA,"Finland"
"2018","Dominican Republic",0.069,0,"0%","Finland"
"2019","Dominican Republic",0.105046,0,"0%","Finland"
"2020","Dominican Republic",0.101869,0,"0%","Finland"
"2021","Dominican Republic",0.064651,0,"0%","Finland"
"2022","Dominican Republic",0,0,NA,"Finland"
"2018","Ecuador",0.006091,0,"0%","Finland"
"2019","Ecuador",0,0,NA,"Finland"
"2020","Ecuador",0.000772,0,"0%","Finland"
"2021","Ecuador",0,0,NA,"Finland"
"2022","Ecuador",0,0,NA,"Finland"
"2018","El Salvador",0,0,NA,"Finland"
"2019","El Salvador",0,0,NA,"Finland"
"2020","El Salvador",0,0,NA,"Finland"
"2021","El Salvador",0,0,NA,"Finland"
"2022","El Salvador",0,0,NA,"Finland"
"2018","Gabon",0,0,NA,"Finland"
"2019","Gabon",0,0,NA,"Finland"
"2020","Gabon",0,0,NA,"Finland"
"2021","Gabon",0,0,NA,"Finland"
"2022","Gabon",0,0,NA,"Finland"
"2018","Guinea",0.053793,0,"0%","Finland"
"2019","Guinea",0.041967,0,"0%","Finland"
"2020","Guinea",0,0,NA,"Finland"
"2021","Guinea",0.037921,0,"0%","Finland"
"2022","Guinea",0,0,NA,"Finland"
"2018","Guinea-Bissau",0,0,NA,"Finland"
"2019","Guinea-Bissau",0,0,NA,"Finland"
"2020","Guinea-Bissau",0,0,NA,"Finland"
"2021","Guinea-Bissau",0,0,NA,"Finland"
"2022","Guinea-Bissau",0,0,NA,"Finland"
"2018","Guyana",0.062257,0,"0%","Finland"
"2019","Guyana",0.033721,0,"0%","Finland"
"2020","Guyana",0,0,NA,"Finland"
"2021","Guyana",0,0,NA,"Finland"
"2022","Guyana",0,0,NA,"Finland"
"2018","Haiti",0.018642,0,"0%","Finland"
"2019","Haiti",0.048211,0,"0%","Finland"
"2020","Haiti",0.076402,0,"0%","Finland"
"2021","Haiti",1.25955,0,"0%","Finland"
"2022","Haiti",0,0,NA,"Finland"
"2018","Iran",0.051451,0,"0%","Finland"
"2019","Iran",0.056122,0,"0%","Finland"
"2020","Iran",0.046114,0,"0%","Finland"
"2021","Iran",0,0,NA,"Finland"
"2022","Iran",0,0,NA,"Finland"
"2018","Jamaica",0,0,NA,"Finland"
"2019","Jamaica",0,0,NA,"Finland"
"2020","Jamaica",0,0,NA,"Finland"
"2021","Jamaica",0,0,NA,"Finland"
"2022","Jamaica",0,0,NA,"Finland"
"2018","Lesotho",0.01249,0,"0%","Finland"
"2019","Lesotho",0,0,NA,"Finland"
"2020","Lesotho",0,0,NA,"Finland"
"2021","Lesotho",0,0,NA,"Finland"
"2022","Lesotho",0,0,NA,"Finland"
"2018","Maldives",0,0,NA,"Finland"
