"Year","Recipient country","ODA Grants","ODA Loans","Share","Donor"
"2022","Mongolia",30.625897,55.900304,"3%","Korea"
"2018","Dominican Republic",4.644864,0,"0%","Korea"
"2019","Dominican Republic",6.845724,1.963045,"0%","Korea"
"2020","Dominican Republic",5.036665,0,"0%","Korea"
"2021","Dominican Republic",3.285425,50,"2%","Korea"
"2022","Dominican Republic",6.871922,64.128204,"3%","Korea"
"2018","Tanzania",19.974193,52.731503,"4%","Korea"
"2019","Tanzania",26.125349,21.568898,"2%","Korea"
"2020","Tanzania",25.285098,71.566279,"5%","Korea"
"2021","Tanzania",19.387624,39.755377,"2%","Korea"
"2022","Tanzania",32.817171,36.313249,"3%","Korea"
"2018","Egypt",1.805111,75.493525,"4%","Korea"
"2019","Egypt",6.869053,60.877983,"3%","Korea"
"2020","Egypt",6.811456,1.423675,"0%","Korea"
"2021","Egypt",6.114151,68.731409,"3%","Korea"
"2022","Egypt",9.248085,56.894062,"2%","Korea"
"2018","Sudan",4.577929,0,"0%","Korea"
"2019","Sudan",8.698207,0,"0%","Korea"
"2020","Sudan",9.247572,0,"0%","Korea"
"2021","Sudan",5.931322,0,"0%","Korea"
"2022","Sudan",52.729967,0,"2%","Korea"
"2018","Colombia",11.584214,49.616843,"3%","Korea"
"2019","Colombia",25.746362,0,"1%","Korea"
"2020","Colombia",18.684302,0,"1%","Korea"
"2021","Colombia",26.48238,100,"5%","Korea"
"2022","Colombia",19.821249,32.214121,"2%","Korea"
"2018","Pakistan",3.260211,0.423243,"0%","Korea"
"2019","Pakistan",4.983308,99.207885,"5%","Korea"
"2020","Pakistan",7.322443,4.935896,"1%","Korea"
"2021","Pakistan",14.487329,5.941755,"1%","Korea"
"2022","Pakistan",11.701703,39.092319,"2%","Korea"
"2018","Myanmar",34.119655,4.348309,"2%","Korea"
"2019","Myanmar",40.280076,55.795877,"4%","Korea"
"2020","Myanmar",37.762818,77.704076,"6%","Korea"
"2021","Myanmar",16.321438,25.052458,"2%","Korea"
"2022","Myanmar",12.020102,33.653837,"2%","Korea"
"2018","Uzbekistan",23.383039,13.732739,"2%","Korea"
"2019","Uzbekistan",28.108845,45.439234,"3%","Korea"
"2020","Uzbekistan",23.380027,38.403068,"3%","Korea"
"2021","Uzbekistan",32.81024,9.803177,"2%","Korea"
"2022","Uzbekistan",37.855633,6.36624,"2%","Korea"
"2018","Paraguay",13.939982,0,"1%","Korea"
"2019","Paraguay",15.087504,0,"1%","Korea"
"2020","Paraguay",16.318637,52.846223,"3%","Korea"
"2021","Paraguay",19.525809,11.3,"1%","Korea"
"2022","Paraguay",18.440473,24.31784,"2%","Korea"
"2018","Ghana",12.626437,6.527801,"1%","Korea"
"2019","Ghana",18.008505,7.467194,"1%","Korea"
"2020","Ghana",16.856692,3.261216,"1%","Korea"
"2021","Ghana",12.105835,30.593164,"2%","Korea"
"2022","Ghana",16.400747,26.33794,"2%","Korea"
"2018","Kenya",22.28049,0,"1%","Korea"
"2019","Kenya",22.007306,3.905758,"1%","Korea"
"2020","Kenya",24.12356,1.922811,"1%","Korea"
"2021","Kenya",22.775561,13.164158,"1%","Korea"
"2022","Kenya",33.533374,9.125746,"2%","Korea"
"2018","Senegal",12.011256,13.365233,"1%","Korea"
"2019","Senegal",17.228422,21.410411,"2%","Korea"
"2020","Senegal",10.998066,8.305917,"1%","Korea"
"2021","Senegal",16.365353,9.703856,"1%","Korea"
"2022","Senegal",15.047021,24.492196,"1%","Korea"
"2018","Uganda",24.469841,0,"1%","Korea"
"2019","Uganda",29.00596,0,"1%","Korea"
"2020","Uganda",24.979568,0,"1%","Korea"
"2021","Uganda",29.907995,0,"1%","Korea"
"2022","Uganda",37.602873,0,"1%","Korea"
"2018","Nicaragua",3.614071,42.735298,"2%","Korea"
"2019","Nicaragua",3.325844,45.559844,"2%","Korea"
"2020","Nicaragua",3.208116,18.686896,"1%","Korea"
"2021","Nicaragua",1.3272,22.366332,"1%","Korea"
"2022","Nicaragua",0.939517,32.821244,"1%","Korea"
"2018","Guatemala",6.529125,0,"0%","Korea"
"2019","Guatemala",7.818246,0,"0%","Korea"
"2020","Guatemala",3.273658,0.623179,"0%","Korea"
"2021","Guatemala",9.374037,0.19309,"0%","Korea"
"2022","Guatemala",13.384516,17.286763,"1%","Korea"
"2018","Afghanistan",32.2345,0,"2%","Korea"
"2019","Afghanistan",27.635153,0,"1%","Korea"
"2020","Afghanistan",18.461424,0,"1%","Korea"
"2021","Afghanistan",28.431532,0,"1%","Korea"
"2022","Afghanistan",28.531699,0,"1%","Korea"
"2018","Rwanda",17.944508,7.945597,"1%","Korea"
"2019","Rwanda",18.025488,4.79621,"1%","Korea"
"2020","Rwanda",12.634166,1.03355,"1%","Korea"
"2021","Rwanda",16.854122,9.12052,"1%","Korea"
"2022","Rwanda",18.999807,6.759572,"1%","Korea"
"2018","Jordan",9.265109,12.284036,"1%","Korea"
"2019","Jordan",13.251808,20.702156,"2%","Korea"
"2020","Jordan",11.620611,0.866302,"1%","Korea"
"2021","Jordan",16.633135,3.532271,"1%","Korea"
"2022","Jordan",12.076038,11.936378,"1%","Korea"
"2018","Cameroon",8.705208,4.259158,"1%","Korea"
"2019","Cameroon",11.178618,3.627437,"1%","Korea"
"2020","Cameroon",9.15849,3.766523,"1%","Korea"
"2021","Cameroon",12.693746,17.55513,"1%","Korea"
"2022","Cameroon",12.384857,10.083885,"1%","Korea"
"2018","Sri Lanka",14.849602,15.388548,"2%","Korea"
"2019","Sri Lanka",19.858875,25.962556,"2%","Korea"
"2020","Sri Lanka",14.998533,10.018869,"1%","Korea"
"2021","Sri Lanka",15.501671,10.540524,"1%","Korea"
"2022","Sri Lanka",18.348309,3.179874,"1%","Korea"
"2018","Yemen",18.090237,0,"1%","Korea"
"2019","Yemen",19.396431,0,"1%","Korea"
"2020","Yemen",23.290848,0,"1%","Korea"
"2021","Yemen",20.384674,0,"1%","Korea"
"2022","Yemen",21.094146,0,"1%","Korea"
"2018","Mozambique",10.176848,11.102779,"1%","Korea"
"2019","Mozambique",9.097454,19.009107,"1%","Korea"
"2020","Mozambique",7.280173,3.764945,"1%","Korea"
"2021","Mozambique",11.389079,8.089164,"1%","Korea"
"2022","Mozambique",13.47753,6.04346,"1%","Korea"
"2018","Bolivia",14.311779,2.053089,"1%","Korea"
"2019","Bolivia",16.035801,8.824522,"1%","Korea"
"2020","Bolivia",11.62134,3.804928,"1%","Korea"
"2021","Bolivia",11.725022,0,"0%","Korea"
"2022","Bolivia",13.553285,5.299743,"1%","Korea"
"2018","Ecuador",11.834438,12.464546,"1%","Korea"
"2019","Ecuador",13.177475,12.391572,"1%","Korea"
"2020","Ecuador",6.97156,3.528382,"1%","Korea"
"2021","Ecuador",10.268805,3.106358,"1%","Korea"
"2022","Ecuador",8.712822,9.517414,"1%","Korea"
"2018","Iraq",18.505204,0,"1%","Korea"
"2019","Iraq",15.564006,0,"1%","Korea"
"2020","Iraq",12.096612,0,"1%","Korea"
"2021","Iraq",13.534117,0,"1%","Korea"
"2022","Iraq",16.795175,0,"1%","Korea"
"2018","Timor-Leste",6.967448,0,"0%","Korea"
"2019","Timor-Leste",12.157746,0,"1%","Korea"
"2020","Timor-Leste",11.609256,0,"1%","Korea"
"2021","Timor-Leste",14.608283,0,"1%","Korea"
"2022","Timor-Leste",16.649631,0,"1%","Korea"
"2018","Kyrgyzstan",5.785863,0,"0%","Korea"
"2019","Kyrgyzstan",9.9322,0,"0%","Korea"
"2020","Kyrgyzstan",13.278717,0,"1%","Korea"
"2021","Kyrgyzstan",10.832591,0,"0%","Korea"
"2022","Kyrgyzstan",16.28048,0,"1%","Korea"
"2018","Nepal",12.374796,0.125441,"1%","Korea"
"2019","Nepal",17.268453,5.599002,"1%","Korea"
"2020","Nepal",17.050815,0,"1%","Korea"
"2021","Nepal",13.413554,0,"1%","Korea"
"2022","Nepal",14.858182,1.219665,"1%","Korea"
"2018","Democratic Republic of the Congo",18.365867,0.743643,"1%","Korea"
"2019","Democratic Republic of the Congo",13.342704,31.346907,"2%","Korea"
"2020","Democratic Republic of the Congo",4.642755,5.34348,"0%","Korea"
"2021","Democratic Republic of the Congo",5.889295,18.543469,"1%","Korea"
"2022","Democratic Republic of the Congo",7.821032,7.778182,"1%","Korea"
"2018","Honduras",2.439494,7.867501,"1%","Korea"
"2019","Honduras",5.390589,31.798768,"2%","Korea"
"2020","Honduras",4.162013,2.091938,"0%","Korea"
"2021","Honduras",8.810033,3.146346,"0%","Korea"
"2022","Honduras",7.609001,4.27146,"0%","Korea"
"2018","Madagascar",2.112893,3.018344,"0%","Korea"
"2019","Madagascar",3.819925,0,"0%","Korea"
"2020","Madagascar",5.919096,0,"0%","Korea"
"2021","Madagascar",4.214704,0,"0%","Korea"
"2022","Madagascar",9.783744,1.793008,"0%","Korea"
"2018","Côte d'Ivoire",6.708955,0,"0%","Korea"
"2019","Côte d'Ivoire",9.974753,0.907886,"1%","Korea"
"2020","Côte d'Ivoire",9.390937,0,"0%","Korea"
"2021","Côte d'Ivoire",6.825151,28.691031,"1%","Korea"
"2022","Côte d'Ivoire",11.516181,0,"0%","Korea"
"2018","Peru",18.276392,0,"1%","Korea"
"2019","Peru",16.302689,0,"1%","Korea"
"2020","Peru",9.984525,0,"0%","Korea"
"2021","Peru",11.962941,0,"0%","Korea"
"2022","Peru",11.148436,0,"0%","Korea"
"2018","Nigeria",7.05919,0,"0%","Korea"
"2019","Nigeria",11.867124,0,"1%","Korea"
"2020","Nigeria",6.729851,0,"0%","Korea"
"2021","Nigeria",5.664236,0,"0%","Korea"
"2022","Nigeria",8.677584,0,"0%","Korea"
"2018","Mexico",0.660496,0,"0%","Korea"
"2019","Mexico",1.514033,0,"0%","Korea"
"2020","Mexico",2.535398,0,"0%","Korea"
"2021","Mexico",1.396859,0,"0%","Korea"
"2022","Mexico",7.746965,0,"0%","Korea"
"2018","Chad",1.452012,0,"0%","Korea"
"2019","Chad",2.149299,0,"0%","Korea"
"2020","Chad",5.380936,0,"0%","Korea"
"2021","Chad",4.376575,0,"0%","Korea"
"2022","Chad",7.617286,0,"0%","Korea"
"2018","Morocco",5.301333,0,"0%","Korea"
"2019","Morocco",6.37664,0,"0%","Korea"
"2020","Morocco",5.354171,0,"0%","Korea"
"2021","Morocco",4.653204,0,"0%","Korea"
"2022","Morocco",7.559856,0,"0%","Korea"
"2018","Angola",1.470239,10.250541,"1%","Korea"
"2019","Angola",0.680352,0.13206,"0%","Korea"
"2020","Angola",0.777342,0.331607,"0%","Korea"
"2021","Angola",0.356088,5.633775,"0%","Korea"
"2022","Angola",1.064794,6.419767,"0%","Korea"
"2018","El Salvador",7.66345,0,"0%","Korea"
"2019","El Salvador",3.801521,0,"0%","Korea"
"2020","El Salvador",7.66327,0,"0%","Korea"
"2021","El Salvador",8.607086,15,"1%","Korea"
"2022","El Salvador",3.839744,2.406152,"0%","Korea"
"2018","Thailand",4.129528,0,"0%","Korea"
"2019","Thailand",6.276089,0,"0%","Korea"
"2020","Thailand",5.313178,0,"0%","Korea"
"2021","Thailand",7.813851,0,"0%","Korea"
"2022","Thailand",5.897766,0,"0%","Korea"
"2018","Tunisia",4.445649,0,"0%","Korea"
"2019","Tunisia",3.985021,0,"0%","Korea"
"2020","Tunisia",3.734326,0,"0%","Korea"
"2021","Tunisia",4.383382,0,"0%","Korea"
"2022","Tunisia",5.041005,0,"0%","Korea"
"2018","Azerbaijan",3.466218,18.154239,"1%","Korea"
"2019","Azerbaijan",5.810785,16.060006,"1%","Korea"
"2020","Azerbaijan",2.762716,6.594469,"0%","Korea"
"2021","Azerbaijan",4.098514,0.741755,"0%","Korea"
"2022","Azerbaijan",5.015159,0,"0%","Korea"
"2018","Fiji",7.380194,0,"0%","Korea"
"2019","Fiji",6.728933,0,"0%","Korea"
"2020","Fiji",8.626376,0,"0%","Korea"
"2021","Fiji",5.574244,0,"0%","Korea"
"2022","Fiji",4.98973,0,"0%","Korea"
"2018","Iran",3.27133,0,"0%","Korea"
"2019","Iran",5.973033,0,"0%","Korea"
"2020","Iran",9.326681,0,"0%","Korea"
"2021","Iran",9.964443,0,"0%","Korea"
"2022","Iran",4.80862,0,"0%","Korea"
"2018","West Bank and Gaza Strip",5.031314,0,"0%","Korea"
"2019","West Bank and Gaza Strip",8.239129,0,"0%","Korea"
"2020","West Bank and Gaza Strip",4.513862,0,"0%","Korea"
"2021","West Bank and Gaza Strip",2.719483,0,"0%","Korea"
"2022","West Bank and Gaza Strip",4.58872,0,"0%","Korea"
"2018","South Sudan",4.130781,0,"0%","Korea"
"2019","South Sudan",3.421977,0,"0%","Korea"
"2020","South Sudan",5.726932,0,"0%","Korea"
"2021","South Sudan",4.029689,0,"0%","Korea"
"2022","South Sudan",4.579367,0,"0%","Korea"
"2018","Lebanon",0.937382,0,"0%","Korea"
"2019","Lebanon",3.967392,0,"0%","Korea"
"2020","Lebanon",4.737753,0,"0%","Korea"
"2021","Lebanon",3.705496,0,"0%","Korea"
"2022","Lebanon",4.409851,0,"0%","Korea"
"2018","Malawi",4.707249,0,"0%","Korea"
"2019","Malawi",3.16387,0,"0%","Korea"
"2020","Malawi",2.562994,0,"0%","Korea"
"2021","Malawi",3.876867,0,"0%","Korea"
"2022","Malawi",4.360178,0,"0%","Korea"
"2018","Syrian Arab Republic",15.001637,0,"1%","Korea"
"2019","Syrian Arab Republic",4.796386,0,"0%","Korea"
"2020","Syrian Arab Republic",3.615135,0,"0%","Korea"
"2021","Syrian Arab Republic",6.683402,0,"0%","Korea"
"2022","Syrian Arab Republic",3.889256,0,"0%","Korea"
"2018","Moldova",0.393911,0,"0%","Korea"
"2019","Moldova",0.458884,0,"0%","Korea"
"2020","Moldova",0.690434,0,"0%","Korea"
"2021","Moldova",0.449949,0,"0%","Korea"
"2022","Moldova",3.563628,0,"0%","Korea"
"2018","India",0.682471,0,"0%","Korea"
"2019","India",3.360737,0,"0%","Korea"
"2020","India",3.959911,0,"0%","Korea"
"2021","India",7.511013,0,"0%","Korea"
"2022","India",3.472452,0,"0%","Korea"
"2018","Kazakhstan",1.265088,0,"0%","Korea"
"2019","Kazakhstan",2.021177,0,"0%","Korea"
"2020","Kazakhstan",2.765816,0,"0%","Korea"
"2021","Kazakhstan",2.107684,0,"0%","Korea"
"2022","Kazakhstan",3.313794,0,"0%","Korea"
"2018","Malaysia",0.336283,0,"0%","Korea"
"2019","Malaysia",2.747629,0,"0%","Korea"
"2020","Malaysia",3.202885,0,"0%","Korea"
"2021","Malaysia",3.263157,0,"0%","Korea"
"2022","Malaysia",3.298315,0,"0%","Korea"
"2018","Bhutan",0.530378,0,"0%","Korea"
"2019","Bhutan",2.677934,0,"0%","Korea"
"2020","Bhutan",1.869594,0,"0%","Korea"
"2021","Bhutan",2.958643,0,"0%","Korea"
"2022","Bhutan",3.094422,0,"0%","Korea"
"2018","Papua New Guinea",1.122035,0,"0%","Korea"
"2019","Papua New Guinea",1.779981,0,"0%","Korea"
"2020","Papua New Guinea",0.628057,0,"0%","Korea"
"2021","Papua New Guinea",1.407902,0,"0%","Korea"
"2022","Papua New Guinea",3.08364,0,"0%","Korea"
"2018","Türkiye",0,0,NA,"Korea"
"2019","Türkiye",3.901092,0,"0%","Korea"
"2020","Türkiye",4.348669,0,"0%","Korea"
"2021","Türkiye",4.683752,0,"0%","Korea"
"2022","Türkiye",2.898525,0,"0%","Korea"
"2018","Costa Rica",1.032951,0,"0%","Korea"
"2019","Costa Rica",2.868922,0,"0%","Korea"
"2020","Costa Rica",2.59241,0,"0%","Korea"
"2021","Costa Rica",3.414825,0,"0%","Korea"
"2022","Costa Rica",2.769148,0,"0%","Korea"
"2018","Algeria",1.595817,0,"0%","Korea"
"2019","Algeria",3.483506,0,"0%","Korea"
"2020","Algeria",1.887698,0,"0%","Korea"
"2021","Algeria",2.162704,0,"0%","Korea"
"2022","Algeria",2.608805,0,"0%","Korea"
"2018","Kiribati",0.791086,0,"0%","Korea"
"2019","Kiribati",0.989473,0,"0%","Korea"
"2020","Kiribati",0.985411,0,"0%","Korea"
"2021","Kiribati",3.665462,0,"0%","Korea"
"2022","Kiribati",2.574073,0,"0%","Korea"
"2018","Tajikistan",0.377397,0,"0%","Korea"
"2019","Tajikistan",3.702044,0,"0%","Korea"
"2020","Tajikistan",5.618651,0,"0%","Korea"
"2021","Tajikistan",6.258031,0,"0%","Korea"
"2022","Tajikistan",2.40463,0,"0%","Korea"
"2018","Serbia",0.510993,0,"0%","Korea"
"2019","Serbia",1.827562,0,"0%","Korea"
"2020","Serbia",1.703003,0,"0%","Korea"
"2021","Serbia",1.315238,0,"0%","Korea"
"2022","Serbia",2.327749,0,"0%","Korea"
"2018","Sierra Leone",0.70741,11.321416,"1%","Korea"
"2019","Sierra Leone",0.949876,18.020542,"1%","Korea"
"2020","Sierra Leone",1.412646,4.515801,"0%","Korea"
"2021","Sierra Leone",1.764136,5.997641,"0%","Korea"
"2022","Sierra Leone",1.755783,0.419922,"0%","Korea"
"2018","Solomon Islands",2.747357,0,"0%","Korea"
"2019","Solomon Islands",2.902294,0,"0%","Korea"
"2020","Solomon Islands",0.902406,0,"0%","Korea"
"2021","Solomon Islands",0.793572,0,"0%","Korea"
"2022","Solomon Islands",2.04397,0,"0%","Korea"
"2018","Georgia",0.037293,0,"0%","Korea"
"2019","Georgia",0.331726,0,"0%","Korea"
"2020","Georgia",1.44256,0,"0%","Korea"
"2021","Georgia",1.39166,0,"0%","Korea"
"2022","Georgia",1.958525,0,"0%","Korea"
"2018","Haiti",3.965866,0,"0%","Korea"
"2019","Haiti",3.027195,0,"0%","Korea"
"2020","Haiti",0.771588,0,"0%","Korea"
"2021","Haiti",2.31429,0,"0%","Korea"
"2022","Haiti",1.759212,0,"0%","Korea"
"2018","Brazil",0.007237,0,"0%","Korea"
"2019","Brazil",1.455311,0,"0%","Korea"
"2020","Brazil",2.700008,0,"0%","Korea"
"2021","Brazil",0.973371,0,"0%","Korea"
"2022","Brazil",1.748154,0,"0%","Korea"
"2018","Jamaica",0.041921,0,"0%","Korea"
"2019","Jamaica",0.258499,0,"0%","Korea"
"2020","Jamaica",0.811559,0,"0%","Korea"
"2021","Jamaica",0.790515,0,"0%","Korea"
"2022","Jamaica",1.73271,0,"0%","Korea"
"2018","China (People's Republic of)",0.508784,0,"0%","Korea"
"2019","China (People's Republic of)",2.578624,0,"0%","Korea"
"2020","China (People's Republic of)",6.418324,0,"0%","Korea"
"2021","China (People's Republic of)",1.91528,0,"0%","Korea"
"2022","China (People's Republic of)",1.697194,0,"0%","Korea"
"2018","Zimbabwe",1.276077,0,"0%","Korea"
"2019","Zimbabwe",1.940307,0,"0%","Korea"
"2020","Zimbabwe",1.646729,0,"0%","Korea"
"2021","Zimbabwe",1.752255,0,"0%","Korea"
"2022","Zimbabwe",1.649605,0,"0%","Korea"
"2018","Comoros",0.204641,0,"0%","Korea"
"2019","Comoros",0.118661,0,"0%","Korea"
"2020","Comoros",0.309091,0,"0%","Korea"
"2021","Comoros",1.000043,0,"0%","Korea"
"2022","Comoros",1.384849,0,"0%","Korea"
"2018","Burundi",0.54276,0,"0%","Korea"
"2019","Burundi",0.664953,0,"0%","Korea"
"2020","Burundi",0.955384,0,"0%","Korea"
"2021","Burundi",0.344832,0,"0%","Korea"
"2022","Burundi",1.107395,0,"0%","Korea"
"2018","Cuba",1.506882,0,"0%","Korea"
"2019","Cuba",0.121374,0,"0%","Korea"
"2020","Cuba",2.991529,0,"0%","Korea"
"2021","Cuba",1.130979,0,"0%","Korea"
"2022","Cuba",1.08372,0,"0%","Korea"
"2018","Gambia",1.783279,0,"0%","Korea"
"2019","Gambia",0.969069,0,"0%","Korea"
"2020","Gambia",0.488403,0,"0%","Korea"
"2021","Gambia",1.227197,0,"0%","Korea"
"2022","Gambia",1.082957,0,"0%","Korea"
"2018","Samoa",0.685003,0,"0%","Korea"
"2019","Samoa",1.21766,0,"0%","Korea"
"2020","Samoa",0.777932,0,"0%","Korea"
"2021","Samoa",1.483909,0,"0%","Korea"
"2022","Samoa",1.003938,0,"0%","Korea"
"2018","Botswana",0.15538,0,"0%","Korea"
"2019","Botswana",1.202231,0,"0%","Korea"
"2020","Botswana",0.784824,0,"0%","Korea"
"2021","Botswana",0.323973,0,"0%","Korea"
"2022","Botswana",0.87179,0,"0%","Korea"
"2018","Zambia",1.448137,0,"0%","Korea"
"2019","Zambia",1.679767,0,"0%","Korea"
"2020","Zambia",2.05462,0,"0%","Korea"
"2021","Zambia",1.262469,0,"0%","Korea"
"2022","Zambia",0.860447,0,"0%","Korea"
"2018","Guinea",0,0,NA,"Korea"
"2019","Guinea",2.494248,0,"0%","Korea"
"2020","Guinea",2.196012,0,"0%","Korea"
"2021","Guinea",0.915322,0,"0%","Korea"
"2022","Guinea",0.834972,0,"0%","Korea"
"2018","Bosnia and Herzegovina",0.101923,0,"0%","Korea"
"2019","Bosnia and Herzegovina",0.089835,0,"0%","Korea"
"2020","Bosnia and Herzegovina",0.277851,0,"0%","Korea"
"2021","Bosnia and Herzegovina",0.688107,0,"0%","Korea"
"2022","Bosnia and Herzegovina",0.829289,0,"0%","Korea"
"2018","Armenia",0,0,NA,"Korea"
"2019","Armenia",0.263084,0,"0%","Korea"
"2020","Armenia",0.527687,0,"0%","Korea"
"2021","Armenia",0.668837,0,"0%","Korea"
"2022","Armenia",0.825103,0,"0%","Korea"
"2018","Turkmenistan",1.313938,0,"0%","Korea"
"2019","Turkmenistan",4.210686,0,"0%","Korea"
"2020","Turkmenistan",1.531598,0,"0%","Korea"
"2021","Turkmenistan",1.251504,0,"0%","Korea"
"2022","Turkmenistan",0.727592,0,"0%","Korea"
"2018","Marshall Islands",0.112746,0,"0%","Korea"
"2019","Marshall Islands",0.227818,0,"0%","Korea"
"2020","Marshall Islands",0.22546,0,"0%","Korea"
"2021","Marshall Islands",0.739292,0,"0%","Korea"
"2022","Marshall Islands",0.702075,0,"0%","Korea"
"2018","Central African Republic",1.214698,0,"0%","Korea"
"2019","Central African Republic",3.529601,0,"0%","Korea"
"2020","Central African Republic",2.712876,0,"0%","Korea"
"2021","Central African Republic",2.090056,0,"0%","Korea"
"2022","Central African Republic",0.687527,0,"0%","Korea"
"2018","Somalia",0.992336,0,"0%","Korea"
"2019","Somalia",2.072025,0,"0%","Korea"
"2020","Somalia",2.302221,0,"0%","Korea"
"2021","Somalia",0.850112,0,"0%","Korea"
"2022","Somalia",0.677027,0,"0%","Korea"
"2018","Cabo Verde",0.152884,0,"0%","Korea"
"2019","Cabo Verde",0,0,NA,"Korea"
"2020","Cabo Verde",0.079269,0,"0%","Korea"
"2021","Cabo Verde",0.209012,0,"0%","Korea"
"2022","Cabo Verde",0.624095,0,"0%","Korea"
"2018","Vanuatu",0.234252,0,"0%","Korea"
"2019","Vanuatu",0.241095,0,"0%","Korea"
"2020","Vanuatu",0.247408,0,"0%","Korea"
"2021","Vanuatu",0.543391,0,"0%","Korea"
"2022","Vanuatu",0.608146,0,"0%","Korea"
"2018","Libya",1.509698,0,"0%","Korea"
"2019","Libya",1.835337,0,"0%","Korea"
"2020","Libya",1.832424,0,"0%","Korea"
"2021","Libya",0.151814,0,"0%","Korea"
"2022","Libya",0.49178,0,"0%","Korea"
"2018","Burkina Faso",0.890668,0,"0%","Korea"
"2019","Burkina Faso",0.618276,0,"0%","Korea"
"2020","Burkina Faso",2.290781,0,"0%","Korea"
"2021","Burkina Faso",1.74685,0,"0%","Korea"
"2022","Burkina Faso",0.448972,0,"0%","Korea"
"2018","Tonga",0.157247,0,"0%","Korea"
"2019","Tonga",0.235834,0,"0%","Korea"
"2020","Tonga",0.244496,0,"0%","Korea"
"2021","Tonga",0.166156,0,"0%","Korea"
"2022","Tonga",0.44431,0,"0%","Korea"
"2018","Argentina",0.055701,0,"0%","Korea"
"2019","Argentina",0.380401,0,"0%","Korea"
"2020","Argentina",0.659219,0,"0%","Korea"
"2021","Argentina",0.161321,0,"0%","Korea"
"2022","Argentina",0.438725,0,"0%","Korea"
"2018","Panama",0.210859,0,"0%","Korea"
"2019","Panama",0.377846,0,"0%","Korea"
"2020","Panama",1.770115,0,"0%","Korea"
"2021","Panama",0.296261,0,"0%","Korea"
"2022","Panama",0.395431,0,"0%","Korea"
"2018","Tuvalu",0.156907,0,"0%","Korea"
"2019","Tuvalu",0.227817,0,"0%","Korea"
"2020","Tuvalu",0.396348,0,"0%","Korea"
"2021","Tuvalu",0.840673,0,"0%","Korea"
"2022","Tuvalu",0.379541,0,"0%","Korea"
"2018","Gabon",0.054144,0,"0%","Korea"
"2019","Gabon",0.378122,0,"0%","Korea"
"2020","Gabon",1.308446,0,"0%","Korea"
"2021","Gabon",0.662246,0,"0%","Korea"
"2022","Gabon",0.360126,0,"0%","Korea"
"2018","Guyana",0.091053,0,"0%","Korea"
"2019","Guyana",0,0,NA,"Korea"
"2020","Guyana",0.168493,0,"0%","Korea"
"2021","Guyana",0.686607,0,"0%","Korea"
"2022","Guyana",0.357391,0,"0%","Korea"
"2018","South Africa",0.262002,0,"0%","Korea"
"2019","South Africa",0.667705,0,"0%","Korea"
