"Year","Recipient country","ODA Grants","ODA Loans","Share","Donor"
"2018","Zimbabwe",1.744677,0,"0%","Netherlands"
"2019","Zimbabwe",2.366417,0,"0%","Netherlands"
"2020","Zimbabwe",1.863392,0,"0%","Netherlands"
"2021","Zimbabwe",1.769864,0,"0%","Netherlands"
"2022","Zimbabwe",2.138145,0,"0%","Netherlands"
"2018","Syrian Arab Republic",52.49919,0,"1%","Netherlands"
"2019","Syrian Arab Republic",10.975028,0,"0%","Netherlands"
"2020","Syrian Arab Republic",25.43566,0,"1%","Netherlands"
"2021","Syrian Arab Republic",8.125775,0,"0%","Netherlands"
"2022","Syrian Arab Republic",1.915383,0,"0%","Netherlands"
"2018","Myanmar",3.025594,0,"0%","Netherlands"
"2019","Myanmar",2.687818,0,"0%","Netherlands"
"2020","Myanmar",2.640847,0,"0%","Netherlands"
"2021","Myanmar",2.887888,0,"0%","Netherlands"
"2022","Myanmar",1.40992,0,"0%","Netherlands"
"2018","Suriname",3.367109,0,"0%","Netherlands"
"2019","Suriname",4.760939,0,"0%","Netherlands"
"2020","Suriname",4.914481,0,"0%","Netherlands"
"2021","Suriname",2.600922,0,"0%","Netherlands"
"2022","Suriname",1.146787,0,"0%","Netherlands"
"2018","Belarus",0.700165,0,"0%","Netherlands"
"2019","Belarus",0.928121,0,"0%","Netherlands"
"2020","Belarus",1.29007,0,"0%","Netherlands"
"2021","Belarus",0.860245,0,"0%","Netherlands"
"2022","Belarus",1.132616,0,"0%","Netherlands"
"2018","Türkiye",2.759165,0,"0%","Netherlands"
"2019","Türkiye",1.974147,0,"0%","Netherlands"
"2020","Türkiye",0.780537,0,"0%","Netherlands"
"2021","Türkiye",1.196525,0,"0%","Netherlands"
"2022","Türkiye",0.913725,0,"0%","Netherlands"
"2018","Armenia",0.263211,0,"0%","Netherlands"
"2019","Armenia",0.551229,0,"0%","Netherlands"
"2020","Armenia",0.155081,0,"0%","Netherlands"
"2021","Armenia",0.29139,0,"0%","Netherlands"
"2022","Armenia",0.727096,0,"0%","Netherlands"
"2018","Georgia",0.831574,0,"0%","Netherlands"
"2019","Georgia",0.658971,0,"0%","Netherlands"
"2020","Georgia",0.729136,0,"0%","Netherlands"
"2021","Georgia",0.592545,0,"0%","Netherlands"
"2022","Georgia",0.703245,0,"0%","Netherlands"
"2018","Philippines",0.683609,0,"0%","Netherlands"
"2019","Philippines",0.674542,0,"0%","Netherlands"
"2020","Philippines",0.389491,0,"0%","Netherlands"
"2021","Philippines",0.646765,0,"0%","Netherlands"
"2022","Philippines",0.695166,0,"0%","Netherlands"
"2018","India",1.507267,0,"0%","Netherlands"
"2019","India",2.822113,0,"0%","Netherlands"
"2020","India",0.380446,0,"0%","Netherlands"
"2021","India",0.489772,0,"0%","Netherlands"
"2022","India",0.62959,0,"0%","Netherlands"
"2018","South Africa",0.476376,0,"0%","Netherlands"
"2019","South Africa",0.826163,0,"0%","Netherlands"
"2020","South Africa",0.727796,0,"0%","Netherlands"
"2021","South Africa",0.412038,0,"0%","Netherlands"
"2022","South Africa",0.614134,0,"0%","Netherlands"
"2018","Moldova",0.309593,0,"0%","Netherlands"
"2019","Moldova",0.306071,0,"0%","Netherlands"
"2020","Moldova",0.107424,0,"0%","Netherlands"
"2021","Moldova",0,0,NA,"Netherlands"
"2022","Moldova",0.550726,0,"0%","Netherlands"
"2018","Cuba",0.279629,0,"0%","Netherlands"
"2019","Cuba",0.300423,0,"0%","Netherlands"
"2020","Cuba",0.274559,0,"0%","Netherlands"
"2021","Cuba",0.288564,0,"0%","Netherlands"
"2022","Cuba",0.542412,0,"0%","Netherlands"
"2018","Kazakhstan",0.79503,0,"0%","Netherlands"
"2019","Kazakhstan",0.735961,0,"0%","Netherlands"
"2020","Kazakhstan",0.465942,0,"0%","Netherlands"
"2021","Kazakhstan",0.446855,0,"0%","Netherlands"
"2022","Kazakhstan",0.401908,0,"0%","Netherlands"
"2018","Sri Lanka",0.226005,0,"0%","Netherlands"
"2019","Sri Lanka",0.132039,0,"0%","Netherlands"
"2020","Sri Lanka",0.054319,0,"0%","Netherlands"
"2021","Sri Lanka",0.177874,0,"0%","Netherlands"
"2022","Sri Lanka",0.389888,0,"0%","Netherlands"
"2018","Congo",0.235462,0,"0%","Netherlands"
"2019","Congo",0.267112,0,"0%","Netherlands"
"2020","Congo",0.064929,0,"0%","Netherlands"
"2021","Congo",0.523963,0,"0%","Netherlands"
"2022","Congo",0.381271,0,"0%","Netherlands"
"2018","Viet Nam",0.23478,0,"0%","Netherlands"
"2019","Viet Nam",0.585407,0,"0%","Netherlands"
"2020","Viet Nam",0.291162,0,"0%","Netherlands"
"2021","Viet Nam",0.265107,0,"0%","Netherlands"
"2022","Viet Nam",0.351354,0,"0%","Netherlands"
"2018","Brazil",0.314656,0,"0%","Netherlands"
"2019","Brazil",0.355429,0,"0%","Netherlands"
"2020","Brazil",0.303012,0,"0%","Netherlands"
"2021","Brazil",0.294677,0,"0%","Netherlands"
"2022","Brazil",0.331493,0,"0%","Netherlands"
"2018","Morocco",2.659907,0,"0%","Netherlands"
"2019","Morocco",1.334409,0,"0%","Netherlands"
"2020","Morocco",0.280408,0,"0%","Netherlands"
"2021","Morocco",0.417657,0,"0%","Netherlands"
"2022","Morocco",0.318513,0,"0%","Netherlands"
"2018","Tanzania",0.121597,0,"0%","Netherlands"
"2019","Tanzania",0.200987,0,"0%","Netherlands"
"2020","Tanzania",0.328499,0,"0%","Netherlands"
"2021","Tanzania",0.314368,0,"0%","Netherlands"
"2022","Tanzania",0.29847,0,"0%","Netherlands"
"2018","North Macedonia",0.261626,0,"0%","Netherlands"
"2019","North Macedonia",0.1295,0,"0%","Netherlands"
"2020","North Macedonia",0.282146,0,"0%","Netherlands"
"2021","North Macedonia",0.272463,0,"0%","Netherlands"
"2022","North Macedonia",0.266615,0,"0%","Netherlands"
"2018","Thailand",0.030922,0,"0%","Netherlands"
"2019","Thailand",0.123419,0,"0%","Netherlands"
"2020","Thailand",0.054587,0,"0%","Netherlands"
"2021","Thailand",0.078758,0,"0%","Netherlands"
"2022","Thailand",0.266457,0,"0%","Netherlands"
"2018","Serbia",0.12784,0,"0%","Netherlands"
"2019","Serbia",0.185052,0,"0%","Netherlands"
"2020","Serbia",0.173326,0,"0%","Netherlands"
"2021","Serbia",0.166793,0,"0%","Netherlands"
"2022","Serbia",0.265457,0,"0%","Netherlands"
"2018","Tajikistan",0.016664,0,"0%","Netherlands"
"2019","Tajikistan",0,0,NA,"Netherlands"
"2020","Tajikistan",0,0,NA,"Netherlands"
"2021","Tajikistan",0,0,NA,"Netherlands"
"2022","Tajikistan",0.251568,0,"0%","Netherlands"
"2018","Angola",0.375192,0,"0%","Netherlands"
"2019","Angola",0.380752,0,"0%","Netherlands"
"2020","Angola",0.125291,0,"0%","Netherlands"
"2021","Angola",0.150666,0,"0%","Netherlands"
"2022","Angola",0.228488,0,"0%","Netherlands"
"2018","Argentina",0.118233,0,"0%","Netherlands"
"2019","Argentina",0.19354,0,"0%","Netherlands"
"2020","Argentina",0.187715,0,"0%","Netherlands"
"2021","Argentina",0.174179,0,"0%","Netherlands"
"2022","Argentina",0.21543,0,"0%","Netherlands"
"2018","China (People's Republic of)",2.826847,0,"0%","Netherlands"
"2019","China (People's Republic of)",2.660028,0,"0%","Netherlands"
"2020","China (People's Republic of)",3.077446,0,"0%","Netherlands"
"2021","China (People's Republic of)",3.363292,0,"0%","Netherlands"
"2022","China (People's Republic of)",0.168049,0,"0%","Netherlands"
"2018","Mexico",0.14116,0,"0%","Netherlands"
"2019","Mexico",0.162357,0,"0%","Netherlands"
"2020","Mexico",0.153612,0,"0%","Netherlands"
"2021","Mexico",0.115718,0,"0%","Netherlands"
"2022","Mexico",0.165404,0,"0%","Netherlands"
"2018","Azerbaijan",0.450851,0,"0%","Netherlands"
"2019","Azerbaijan",0.154087,0,"0%","Netherlands"
"2020","Azerbaijan",0.125969,0,"0%","Netherlands"
"2021","Azerbaijan",0.179775,0,"0%","Netherlands"
"2022","Azerbaijan",0.157094,0,"0%","Netherlands"
"2018","Gambia",0.062775,0,"0%","Netherlands"
"2019","Gambia",0.010844,0,"0%","Netherlands"
"2020","Gambia",0,0,NA,"Netherlands"
"2021","Gambia",0.047376,0,"0%","Netherlands"
"2022","Gambia",0.147163,0,"0%","Netherlands"
"2018","Bosnia and Herzegovina",0.602241,0,"0%","Netherlands"
"2019","Bosnia and Herzegovina",0.128804,0,"0%","Netherlands"
"2020","Bosnia and Herzegovina",0.122319,0,"0%","Netherlands"
"2021","Bosnia and Herzegovina",0.132687,0,"0%","Netherlands"
"2022","Bosnia and Herzegovina",0.138113,0,"0%","Netherlands"
"2018","Kyrgyzstan",0.016519,0,"0%","Netherlands"
"2019","Kyrgyzstan",0,0,NA,"Netherlands"
"2020","Kyrgyzstan",0,0,NA,"Netherlands"
"2021","Kyrgyzstan",0.12249,0,"0%","Netherlands"
"2022","Kyrgyzstan",0.122769,0,"0%","Netherlands"
"2018","Algeria",0.378723,0,"0%","Netherlands"
"2019","Algeria",0.889283,0,"0%","Netherlands"
"2020","Algeria",0.716077,0,"0%","Netherlands"
"2021","Algeria",0.226193,0,"0%","Netherlands"
"2022","Algeria",0.100053,0,"0%","Netherlands"
"2018","Peru",0.044544,0,"0%","Netherlands"
"2019","Peru",0.13427,0,"0%","Netherlands"
"2020","Peru",0.061299,0,"0%","Netherlands"
"2021","Peru",0.067051,0,"0%","Netherlands"
"2022","Peru",0.09132,0,"0%","Netherlands"
"2018","Albania",0.24196,0,"0%","Netherlands"
"2019","Albania",0.123549,0,"0%","Netherlands"
"2020","Albania",3.757282,0,"0%","Netherlands"
"2021","Albania",0.169102,0,"0%","Netherlands"
"2022","Albania",0.087094,0,"0%","Netherlands"
"2018","Montenegro",0.044077,0,"0%","Netherlands"
"2019","Montenegro",0,0,NA,"Netherlands"
"2020","Montenegro",0.010493,0,"0%","Netherlands"
"2021","Montenegro",0,0,NA,"Netherlands"
"2022","Montenegro",0.044723,0,"0%","Netherlands"
"2018","Kosovo",0,0,NA,"Netherlands"
"2019","Kosovo",0,0,NA,"Netherlands"
"2020","Kosovo",0.058149,0,"0%","Netherlands"
"2021","Kosovo",0.11634,0,"0%","Netherlands"
"2022","Kosovo",0.042089,0,"0%","Netherlands"
"2018","Cambodia",0,0,NA,"Netherlands"
"2019","Cambodia",0,0,NA,"Netherlands"
"2020","Cambodia",0.148313,0,"0%","Netherlands"
"2021","Cambodia",0.14883,0,"0%","Netherlands"
"2022","Cambodia",0.03866,0,"0%","Netherlands"
"2018","Panama",0.025677,0,"0%","Netherlands"
"2019","Panama",0.023048,0,"0%","Netherlands"
"2020","Panama",0,0,NA,"Netherlands"
"2021","Panama",0.020373,0,"0%","Netherlands"
"2022","Panama",0.038595,0,"0%","Netherlands"
"2018","Côte d'Ivoire",0.008731,0,"0%","Netherlands"
"2019","Côte d'Ivoire",0.032423,0,"0%","Netherlands"
"2020","Côte d'Ivoire",0.000785,0,"0%","Netherlands"
"2021","Côte d'Ivoire",0.017739,0,"0%","Netherlands"
"2022","Côte d'Ivoire",0.027939,0,"0%","Netherlands"
"2018","Nicaragua",8.908756,0,"0%","Netherlands"
"2019","Nicaragua",0.00558,0,"0%","Netherlands"
"2020","Nicaragua",0.143982,0,"0%","Netherlands"
"2021","Nicaragua",0.068876,0,"0%","Netherlands"
"2022","Nicaragua",0.013231,0,"0%","Netherlands"
"2018","Dominican Republic",0,0,NA,"Netherlands"
"2019","Dominican Republic",0.083435,0,"0%","Netherlands"
"2020","Dominican Republic",0.024244,0,"0%","Netherlands"
"2021","Dominican Republic",0.032442,0,"0%","Netherlands"
"2022","Dominican Republic",0.002548,0,"0%","Netherlands"
"2018","Bolivia",0,0,NA,"Netherlands"
"2019","Bolivia",0,0,NA,"Netherlands"
"2020","Bolivia",0,0,NA,"Netherlands"
"2021","Bolivia",0,0,NA,"Netherlands"
"2022","Bolivia",0,0,NA,"Netherlands"
"2018","Botswana",0,0,NA,"Netherlands"
"2019","Botswana",0,0,NA,"Netherlands"
"2020","Botswana",0,0,NA,"Netherlands"
"2021","Botswana",0,0,NA,"Netherlands"
"2022","Botswana",0,0,NA,"Netherlands"
"2018","Cabo Verde",0,0,NA,"Netherlands"
"2019","Cabo Verde",0,0,NA,"Netherlands"
"2020","Cabo Verde",0,0,NA,"Netherlands"
"2021","Cabo Verde",0,0,NA,"Netherlands"
"2022","Cabo Verde",0,0,NA,"Netherlands"
"2018","Central African Republic",6.44217,0,"0%","Netherlands"
"2019","Central African Republic",5.481021,0,"0%","Netherlands"
"2020","Central African Republic",6.948046,0,"0%","Netherlands"
"2021","Central African Republic",4.837,0,"0%","Netherlands"
"2022","Central African Republic",0,0,NA,"Netherlands"
"2018","Costa Rica",0.919254,0,"0%","Netherlands"
"2019","Costa Rica",0.508448,0,"0%","Netherlands"
"2020","Costa Rica",0.318249,0,"0%","Netherlands"
"2021","Costa Rica",0.443125,0,"0%","Netherlands"
"2022","Costa Rica",0,0,NA,"Netherlands"
"2018","Democratic People's Republic of Korea",0.031807,0,"0%","Netherlands"
"2019","Democratic People's Republic of Korea",0.030884,0,"0%","Netherlands"
"2020","Democratic People's Republic of Korea",0,0,NA,"Netherlands"
"2021","Democratic People's Republic of Korea",0,0,NA,"Netherlands"
"2022","Democratic People's Republic of Korea",0,0,NA,"Netherlands"
"2018","Djibouti",0,0,NA,"Netherlands"
"2019","Djibouti",0,0,NA,"Netherlands"
"2020","Djibouti",0,0,NA,"Netherlands"
"2021","Djibouti",0,0,NA,"Netherlands"
"2022","Djibouti",0,0,NA,"Netherlands"
"2018","El Salvador",0.232158,0,"0%","Netherlands"
"2019","El Salvador",0.101382,0,"0%","Netherlands"
"2020","El Salvador",0.033791,0,"0%","Netherlands"
"2021","El Salvador",0.124945,0,"0%","Netherlands"
"2022","El Salvador",0,0,NA,"Netherlands"
"2018","Guatemala",0.193578,0,"0%","Netherlands"
"2019","Guatemala",0.262448,0,"0%","Netherlands"
"2020","Guatemala",0.241007,0,"0%","Netherlands"
"2021","Guatemala",0,0,NA,"Netherlands"
"2022","Guatemala",0,0,NA,"Netherlands"
"2018","Guinea-Bissau",0,0,NA,"Netherlands"
"2019","Guinea-Bissau",0.012285,0,"0%","Netherlands"
"2020","Guinea-Bissau",0,0,NA,"Netherlands"
"2021","Guinea-Bissau",0,0,NA,"Netherlands"
"2022","Guinea-Bissau",0,0,NA,"Netherlands"
"2018","Haiti",0,0,NA,"Netherlands"
"2019","Haiti",0,0,NA,"Netherlands"
"2020","Haiti",0,0,NA,"Netherlands"
"2021","Haiti",0.347982,0,"0%","Netherlands"
"2022","Haiti",0,0,NA,"Netherlands"
"2018","Honduras",0.298566,0,"0%","Netherlands"
"2019","Honduras",0.165773,0,"0%","Netherlands"
"2020","Honduras",0.018639,0,"0%","Netherlands"
"2021","Honduras",0,0,NA,"Netherlands"
"2022","Honduras",0,0,NA,"Netherlands"
"2018","Iran",0.828514,0,"0%","Netherlands"
"2019","Iran",0.160471,0,"0%","Netherlands"
"2020","Iran",0.737954,0,"0%","Netherlands"
"2021","Iran",0,0,NA,"Netherlands"
"2022","Iran",0,0,NA,"Netherlands"
"2018","Lao People's Democratic Republic",0,0,NA,"Netherlands"
"2019","Lao People's Democratic Republic",0,0,NA,"Netherlands"
"2020","Lao People's Democratic Republic",0.030305,0,"0%","Netherlands"
"2021","Lao People's Democratic Republic",0.026999,0,"0%","Netherlands"
"2022","Lao People's Democratic Republic",0,0,NA,"Netherlands"
"2018","Liberia",0,0,NA,"Netherlands"
"2019","Liberia",0,0,NA,"Netherlands"
"2020","Liberia",0,0,NA,"Netherlands"
"2021","Liberia",0.05913,0,"0%","Netherlands"
"2022","Liberia",0,0,NA,"Netherlands"
"2018","Malawi",0,0,NA,"Netherlands"
"2019","Malawi",0,0,NA,"Netherlands"
"2020","Malawi",0,0,NA,"Netherlands"
"2021","Malawi",0,0,NA,"Netherlands"
"2022","Malawi",0,0,NA,"Netherlands"
"2018","Mauritania",0,0,NA,"Netherlands"
"2019","Mauritania",0.00862,0,"0%","Netherlands"
"2020","Mauritania",0,0,NA,"Netherlands"
"2021","Mauritania",0,0,NA,"Netherlands"
"2022","Mauritania",0,0,NA,"Netherlands"
"2018","Mongolia",0,0,NA,"Netherlands"
"2019","Mongolia",0.499529,0,"0%","Netherlands"
"2020","Mongolia",0.343204,0,"0%","Netherlands"
"2021","Mongolia",0.307684,0,"0%","Netherlands"
"2022","Mongolia",0,0,NA,"Netherlands"
"2018","Namibia",0,0,NA,"Netherlands"
"2019","Namibia",0,0,NA,"Netherlands"
"2020","Namibia",0,0,NA,"Netherlands"
"2021","Namibia",0,0,NA,"Netherlands"
"2022","Namibia",0,0,NA,"Netherlands"
"2018","Nepal",0.072203,0,"0%","Netherlands"
"2019","Nepal",0.059373,0,"0%","Netherlands"
"2020","Nepal",0,0,NA,"Netherlands"
"2021","Nepal",0,0,NA,"Netherlands"
"2022","Nepal",0,0,NA,"Netherlands"
"2018","Paraguay",0.033408,0,"0%","Netherlands"
"2019","Paraguay",0,0,NA,"Netherlands"
"2020","Paraguay",0,0,NA,"Netherlands"
"2021","Paraguay",0,0,NA,"Netherlands"
"2022","Paraguay",0,0,NA,"Netherlands"
"2018","Sierra Leone",0,0,NA,"Netherlands"
"2019","Sierra Leone",0.02934,0,"0%","Netherlands"
"2020","Sierra Leone",0.001515,0,"0%","Netherlands"
"2021","Sierra Leone",0,0,NA,"Netherlands"
"2022","Sierra Leone",0,0,NA,"Netherlands"
"2018","Timor-Leste",0.199977,0,"0%","Netherlands"
"2019","Timor-Leste",0.160295,0,"0%","Netherlands"
"2020","Timor-Leste",0.047054,0,"0%","Netherlands"
"2021","Timor-Leste",0,0,NA,"Netherlands"
"2022","Timor-Leste",0,0,NA,"Netherlands"
"2018","Vanuatu",0,0,NA,"Netherlands"
"2019","Vanuatu",0,0,NA,"Netherlands"
"2020","Vanuatu",0,0,NA,"Netherlands"
"2021","Vanuatu",0,0,NA,"Netherlands"
"2022","Vanuatu",0,0,NA,"Netherlands"
"2018","Zambia",0,0,NA,"Netherlands"
"2019","Zambia",0,0,NA,"Netherlands"
"2020","Zambia",0,0,NA,"Netherlands"
"2021","Zambia",0,0,NA,"Netherlands"
"2022","Zambia",0,0,NA,"Netherlands"
