"Year","Multi_short","ODA","Share","full name","country"
"2022","IFFIm",2.743184,"0%","International Finance Facility for Immunisation","Sweden"
"2022","CERF",79.552332,"4%","Central Emergency Response Fund","Sweden"
"2022","African Development Fund",101.926341,"5%","African Development Fund","Sweden"
"2022","AfDB",14.788418,"1%","African Development Bank","Sweden"
"2022","UNOCHA",20.848197,"1%","United Nations Office of Co-ordination of Humanitarian Affairs","Sweden"
"2022","IDB, IIC and MIF",0.457515,"0%","Inter-American Development Bank, Inter-American Investment Corporation and Multilateral Investment Fund","Sweden"
"2022","EC - EDF",83.649629,"4%","European Commission - European Development Fund","Sweden"
"2022","UNEP",5.860609,"0%","United Nations Environment Programme","Sweden"
"2022","EIB",10.23016,"0%","European Investment Bank","Sweden"
"2022","IDA",336.497587,"15%","International Development Association","Sweden"
"2022","FAO",3.669079,"0%","Food and Agricultural Organisation","Sweden"
"2022","UNDP",75.49242,"3%","United Nations Development Programme","Sweden"
"2022","WHO - assessed contributions",3.335712,"0%","World Health Organisation - assessed contributions","Sweden"
"2022","IFAD",87.781884,"4%","International Fund for Agricultural Development","Sweden"
"2022","UNFPA",71.542236,"3%","United Nations Population Fund","Sweden"
"2022","GEF-Least Developed Countries Fund",19.750924,"1%","Global Environment Facility - Least Developed Countries Fund","Sweden"
"2022","UN Women",16.459103,"1%","United Nations Entity for Gender Equality and the Empowerment of Women","Sweden"
"2022","Global Fund",71.322781,"3%","Global Fund to Fight AIDS, Tuberculosis and Malaria","Sweden"
"2022","EC - Development Share of Budget",483.738969,"22%","European Commission - Development Share of Budget","Sweden"
"2022","Gavi",38.404574,"2%","Global Alliance for Vaccines and Immunization","Sweden"
