"Year","Recipient country","ODA Grants","ODA Loans","Share","Donor"
"2018","Thailand",0.618664,0,"0%","Canada"
"2019","Thailand",1.012522,0,"0%","Canada"
"2020","Thailand",1.368046,0,"0%","Canada"
"2021","Thailand",0.599357,0,"0%","Canada"
"2022","Thailand",0.945784,0,"0%","Canada"
"2018","Bhutan",0.060572,0,"0%","Canada"
"2019","Bhutan",0.003984,0,"0%","Canada"
"2020","Bhutan",0.177876,0,"0%","Canada"
"2021","Bhutan",0.482587,0,"0%","Canada"
"2022","Bhutan",0.935263,0,"0%","Canada"
"2018","Azerbaijan",0,0,NA,"Canada"
"2019","Azerbaijan",0.057708,0,"0%","Canada"
"2020","Azerbaijan",0.392903,0,"0%","Canada"
"2021","Azerbaijan",1.35021,0,"0%","Canada"
"2022","Azerbaijan",0.926146,0,"0%","Canada"
"2018","Costa Rica",1.246701,0,"0%","Canada"
"2019","Costa Rica",0.433598,0,"0%","Canada"
"2020","Costa Rica",0.43854,0,"0%","Canada"
"2021","Costa Rica",2.741166,0,"0%","Canada"
"2022","Costa Rica",0.868738,0,"0%","Canada"
"2018","Belize",0.61914,0,"0%","Canada"
"2019","Belize",0.834965,0,"0%","Canada"
"2020","Belize",1.592788,0,"0%","Canada"
"2021","Belize",1.053243,0,"0%","Canada"
"2022","Belize",0.838006,0,"0%","Canada"
"2018","Guinea-Bissau",0.246048,0,"0%","Canada"
"2019","Guinea-Bissau",0.350384,0,"0%","Canada"
"2020","Guinea-Bissau",1.179797,0,"0%","Canada"
"2021","Guinea-Bissau",0.268688,0,"0%","Canada"
"2022","Guinea-Bissau",0.83106,0,"0%","Canada"
"2018","Malaysia",0.203761,0,"0%","Canada"
"2019","Malaysia",0.403604,0,"0%","Canada"
"2020","Malaysia",0.697325,0,"0%","Canada"
"2021","Malaysia",0.692697,0,"0%","Canada"
"2022","Malaysia",0.808641,0,"0%","Canada"
"2018","Panama",1.068351,0,"0%","Canada"
"2019","Panama",0.486379,0,"0%","Canada"
"2020","Panama",0.694161,0,"0%","Canada"
"2021","Panama",0.418699,0,"0%","Canada"
"2022","Panama",0.785364,0,"0%","Canada"
"2018","Lao People's Democratic Republic",2.12873,0,"0%","Canada"
"2019","Lao People's Democratic Republic",1.320237,0,"0%","Canada"
"2020","Lao People's Democratic Republic",1.233654,0,"0%","Canada"
"2021","Lao People's Democratic Republic",0.694982,0,"0%","Canada"
"2022","Lao People's Democratic Republic",0.768348,0,"0%","Canada"
"2018","Marshall Islands",0,0,NA,"Canada"
"2019","Marshall Islands",0.07832,0,"0%","Canada"
"2020","Marshall Islands",0.366712,0,"0%","Canada"
"2021","Marshall Islands",0.319284,0,"0%","Canada"
"2022","Marshall Islands",0.704705,0,"0%","Canada"
"2018","Equatorial Guinea",0.211715,0,"0%","Canada"
"2019","Equatorial Guinea",0.358747,0,"0%","Canada"
"2020","Equatorial Guinea",0.212845,0,"0%","Canada"
"2021","Equatorial Guinea",0.175219,0,"0%","Canada"
"2022","Equatorial Guinea",0.513838,0,"0%","Canada"
"2018","Dominican Republic",1.223901,0,"0%","Canada"
"2019","Dominican Republic",0.530717,0,"0%","Canada"
"2020","Dominican Republic",0.512275,0,"0%","Canada"
"2021","Dominican Republic",0.207552,0,"0%","Canada"
"2022","Dominican Republic",0.498008,0,"0%","Canada"
"2018","Algeria",0.458015,0,"0%","Canada"
"2019","Algeria",0.630298,0,"0%","Canada"
"2020","Algeria",1.261493,0,"0%","Canada"
"2021","Algeria",1.018456,0,"0%","Canada"
"2022","Algeria",0.465129,0,"0%","Canada"
"2018","Suriname",0.677392,0,"0%","Canada"
"2019","Suriname",0.771051,0,"0%","Canada"
"2020","Suriname",0.805089,0,"0%","Canada"
"2021","Suriname",0.934631,0,"0%","Canada"
"2022","Suriname",0.451194,0,"0%","Canada"
"2018","Angola",0,0,NA,"Canada"
"2019","Angola",0.020108,0,"0%","Canada"
"2020","Angola",0.300698,0,"0%","Canada"
"2021","Angola",2.330189,0,"0%","Canada"
"2022","Angola",0.424933,0,"0%","Canada"
"2018","Paraguay",0.675267,0,"0%","Canada"
"2019","Paraguay",1.008302,0,"0%","Canada"
"2020","Paraguay",0.228079,0,"0%","Canada"
"2021","Paraguay",0.176783,0,"0%","Canada"
"2022","Paraguay",0.388593,0,"0%","Canada"
"2018","Gabon",0.299695,0,"0%","Canada"
"2019","Gabon",0.496557,0,"0%","Canada"
"2020","Gabon",0.47597,0,"0%","Canada"
"2021","Gabon",0.349682,0,"0%","Canada"
"2022","Gabon",0.293894,0,"0%","Canada"
"2018","Georgia",0.000724,0,"0%","Canada"
"2019","Georgia",0.060017,0,"0%","Canada"
"2020","Georgia",0.251563,0,"0%","Canada"
"2021","Georgia",0.23952,0,"0%","Canada"
"2022","Georgia",0.24088,0,"0%","Canada"
"2018","Djibouti",1.419242,0,"0%","Canada"
"2019","Djibouti",1.359594,0,"0%","Canada"
"2020","Djibouti",1.280417,0,"0%","Canada"
"2021","Djibouti",0.277001,0,"0%","Canada"
"2022","Djibouti",0.221067,0,"0%","Canada"
"2018","Namibia",0.365953,0,"0%","Canada"
"2019","Namibia",0.29985,0,"0%","Canada"
"2020","Namibia",0.44371,0,"0%","Canada"
"2021","Namibia",0.25226,0,"0%","Canada"
"2022","Namibia",0.210174,0,"0%","Canada"
"2018","Timor-Leste",0.011692,0,"0%","Canada"
"2019","Timor-Leste",0.154833,0,"0%","Canada"
"2020","Timor-Leste",0.221899,0,"0%","Canada"
"2021","Timor-Leste",0.19623,0,"0%","Canada"
"2022","Timor-Leste",0.191392,0,"0%","Canada"
"2018","Sao Tome and Principe",0.211715,0,"0%","Canada"
