Year,Multi_short,ODA,Share,full name,Donor
2019,United Nations Office of Co-ordination of Humanitarian Affairs ,2.15,0.0%,United Nations Office of Co-ordination of Humanitarian Affairs ,United States
2019,International Telecommunications Union,2.1,0.0%,International Telecommunications Union,United States
2019,World Meteorological Organisation ,1.75,0.0%,World Meteorological Organisation ,United States
2019,Convention to Combat Desertification ,1.6,0.0%,Convention to Combat Desertification ,United States
2019,Secretariat of the Pacific Community ,1.59,0.0%,Secretariat of the Pacific Community ,United States
2019,CITES,1.5,0.0%,Convention on International Trade in Endangered Species of Wild Flora and Fauna,United States
2019,United Nations Voluntary Fund for Technical Co-operation in the Field of Human Rights,1.15,0.0%,United Nations Voluntary Fund for Technical Co-operation in the Field of Human Rights,United States
2019,UNCDF,1.1,0.0%,United Nations Capital Development Fund ,United States
2019,International Tropical Timber Organisation ,0.92,0.0%,International Tropical Timber Organisation ,United States
2019,United Nations Human Settlement Programme ,0.7,0.0%,United Nations Human Settlement Programme ,United States
2019,International Development Law Organisation ,0.47,0.0%,International Development Law Organisation ,United States
2019,Universal Postal Union ,0.45,0.0%,Universal Postal Union ,United States
2019,Intergovernmental Panel on Climate Change ,0.4,0.0%,Intergovernmental Panel on Climate Change ,United States
2019,Pan-American Institute of Geography and History ,0.38,0.0%,Pan-American Institute of Geography and History ,United States
2019,International Cotton Advisory Committee ,0.32,0.0%,International Cotton Advisory Committee ,United States
2019,Pacific Regional Environment Programme ,0.23,0.0%,Pacific Regional Environment Programme ,United States
2019,World Intellectual Property Organisation ,0.04,0.0%,World Intellectual Property Organisation ,United States
2019,Colombo Plan,0.02,0.0%,Colombo Plan,United States
2020,"Global Fund to Fight AIDS, Tuberculosis and Malaria ",2393.48,4.63%,"Global Fund to Fight AIDS, Tuberculosis and Malaria ",United States
2020,IDA,1525.68,2.95%,International Development Association ,United States
2020,UN,398.34,0.77%,United Nations,United States
2020,GAVI,336.86,0.65%,Global Alliance for Vaccines and Immunization ,United States
2020,"United Nations Department of Peace Operations - UN peacekeeping operations [only MINURSO, MINUSCA, MINUSMA, MINUJUSTH, MONUSCO, UNAMID, UNIFIL, UNISFA, UNMIK, UNMIL, UNMISS, UNOCI]. Report contributions mission by mission in CRS++.",305.61,0.59%,"United Nations Department of Peace Operations - UN peacekeeping operations [only MINURSO, MINUSCA, MINUSMA, MINUJUSTH, MONUSCO, UNAMID, UNIFIL, UNISFA, UNMIK, UNMIL, UNMISS, UNOCI]. Report contributions mission by mission in CRS++.",United States
2020,IBRD,287.18,0.56%,International Bank for Reconstruction and Development ,United States
2020,ADF,238.24,0.46%,African Development Fund ,United States
2020,UNICEF,185.42,0.36%,United Nations Children's Fund ,United States
2020,UNDP,108.67,0.21%,United Nations Development Programme ,United States
2020,World Health Organisation - assessed contributions,106.62,0.21%,World Health Organisation - assessed contributions,United States
2020,FAO,106.39,0.21%,Food and Agricultural Organisation,United States
2020,Joint United Nations Programme on HIV/AIDS ,81.98,0.16%,Joint United Nations Programme on HIV/AIDS ,United States
2020,Pan-American Health Organisation ,76.39,0.15%,Pan-American Health Organisation ,United States
2020,Asian Development Fund ,65.91,0.13%,Asian Development Fund ,United States
2020,Organisation of American States ,64.27,0.12%,Organisation of American States ,United States
2020,International Labour Organisation - Assessed Contributions,60.65,0.12%,International Labour Organisation - Assessed Contributions,United States
2020,MLF-MP,42.57,0.08%,Multilateral Fund for the Implementation of the Montreal Protocol ,United States
2020,IFAD,41.72,0.08%,International Fund for Agricultural Development ,United States
2020,International Atomic Energy Agency - assessed contributions,40.39,0.08%,International Atomic Energy Agency - assessed contributions,United States
2020,International Atomic Energy Agency (Contributions to Technical Cooperation Fund Only),28.56,0.06%,International Atomic Energy Agency (Contributions to Technical Cooperation Fund Only),United States
2020,Inter-American Institute for Co-operation on Agriculture ,20.25,0.04%,Inter-American Institute for Co-operation on Agriculture ,United States
2020,United Nations High Commissioner for Human Rights (extrabudgetary contributions only),18.5,0.04%,United Nations High Commissioner for Human Rights (extrabudgetary contributions only),United States
2020,UNEP,17.71,0.03%,United Nations Environment Programme ,United States
2020,International Organisation for Migration ,15.5,0.03%,International Organisation for Migration ,United States
2020,United Nations Entity for Gender Equality and the Empowerment of Women,15.01,0.03%,United Nations Entity for Gender Equality and the Empowerment of Women,United States
2020,United Nations Voluntary Fund for Victims of Torture ,10.43,0.02%,United Nations Voluntary Fund for Victims of Torture ,United States
2020,EBRD,8.36,0.02%,European Bank for Reconstruction and Development,United States
2020,United Nations Democracy Fund,7.55,0.01%,United Nations Democracy Fund,United States
2020,United Nations Framework Convention on Climate Change ,6.94,0.01%,United Nations Framework Convention on Climate Change ,United States
2020,United Nations Office of Co-ordination of Humanitarian Affairs ,4.5,0.01%,United Nations Office of Co-ordination of Humanitarian Affairs ,United States
2020,World Customs Organization Customs Co-operation Fund,4.29,0.01%,World Customs Organization Customs Co-operation Fund,United States
2020,GEF-TF,3.5,0.01%,Global Environment Facility Trust Fund,United States
2020,International Renewable Energy Agency,3.41,0.01%,International Renewable Energy Agency,United States
2020,World Meteorological Organisation ,2.49,0.0%,World Meteorological Organisation ,United States
2020,International Telecommunications Union,2.24,0.0%,International Telecommunications Union,United States
2020,Convention to Combat Desertification ,2.14,0.0%,Convention to Combat Desertification ,United States
2020,CITES,2.0,0.0%,Convention on International Trade in Endangered Species of Wild Flora and Fauna,United States
2020,Secretariat of the Pacific Community ,1.55,0.0%,Secretariat of the Pacific Community ,United States
2020,United Nations Voluntary Fund for Technical Co-operation in the Field of Human Rights,1.54,0.0%,United Nations Voluntary Fund for Technical Co-operation in the Field of Human Rights,United States
2020,UNCDF,1.47,0.0%,United Nations Capital Development Fund ,United States
2020,Intergovernmental Panel on Climate Change ,1.0,0.0%,Intergovernmental Panel on Climate Change ,United States
2020,International Tropical Timber Organisation ,0.91,0.0%,International Tropical Timber Organisation ,United States
2020,United Nations Human Settlement Programme ,0.81,0.0%,United Nations Human Settlement Programme ,United States
2020,Universal Postal Union ,0.5,0.0%,Universal Postal Union ,United States
2020,International Development Law Organisation ,0.46,0.0%,International Development Law Organisation ,United States
2020,Pan-American Institute of Geography and History ,0.38,0.0%,Pan-American Institute of Geography and History ,United States
2020,International Cotton Advisory Committee ,0.33,0.0%,International Cotton Advisory Committee ,United States
2020,Pacific Regional Environment Programme ,0.23,0.0%,Pacific Regional Environment Programme ,United States
2020,World Intellectual Property Organisation ,0.04,0.0%,World Intellectual Property Organisation ,United States
2020,Colombo Plan,0.02,0.0%,Colombo Plan,United States
2020,CDB,,,Caribbean Development Bank ,United States
2020,CABEI,,,Central American Bank for Economic Integration ,United States
2021,GAVI,4464.84,7.92%,Global Alliance for Vaccines and Immunization ,United States
2021,"Global Fund to Fight AIDS, Tuberculosis and Malaria ",2498.98,4.43%,"Global Fund to Fight AIDS, Tuberculosis and Malaria ",United States
2021,IDA,871.82,1.55%,International Development Association ,United States
2021,UN,587.99,1.04%,United Nations,United States
2021,"United Nations Department of Peace Operations - UN peacekeeping operations [only MINURSO, MINUSCA, MINUSMA, MINUJUSTH, MONUSCO, UNAMID, UNIFIL, UNISFA, UNMIK, UNMIL, UNMISS, UNOCI]. Report contributions mission by mission in CRS++.",301.39,0.53%,"United Nations Department of Peace Operations - UN peacekeeping operations [only MINURSO, MINUSCA, MINUSMA, MINUJUSTH, MONUSCO, UNAMID, UNIFIL, UNISFA, UNMIK, UNMIL, UNMISS, UNOCI]. Report contributions mission by mission in CRS++.",United States
2021,IBRD,184.09,0.33%,International Bank for Reconstruction and Development ,United States
2021,World Health Organisation - assessed contributions,172.96,0.31%,World Health Organisation - assessed contributions,United States
2021,GEF-TF,155.02,0.28%,Global Environment Facility Trust Fund,United States
2021,ADF,152.72,0.27%,African Development Fund ,United States
2021,FAO,105.32,0.19%,Food and Agricultural Organisation,United States
2021,UNDP,90.33,0.16%,United Nations Development Programme ,United States
2021,Joint United Nations Programme on HIV/AIDS ,82.1,0.15%,Joint United Nations Programme on HIV/AIDS ,United States
2021,UNICEF,77.19,0.14%,United Nations Children's Fund ,United States
2021,Pan-American Health Organisation ,71.98,0.13%,Pan-American Health Organisation ,United States
2021,International Labour Organisation - Assessed Contributions,63.79,0.11%,International Labour Organisation - Assessed Contributions,United States
2021,AfDB,60.7,0.11%,African Development Bank,United States
2021,Organisation of American States ,53.49,0.09%,Organisation of American States ,United States
2021,Asian Development Fund ,42.25,0.07%,Asian Development Fund ,United States
2021,International Atomic Energy Agency - assessed contributions,41.06,0.07%,International Atomic Energy Agency - assessed contributions,United States
2021,MLF-MP,35.07,0.06%,Multilateral Fund for the Implementation of the Montreal Protocol ,United States
2021,UNFPA,34.21,0.06%,United Nations Population Fund ,United States
2021,"United Nations Department of Political and Peacebuilding Affairs, Trust Fund in Support of Political Affairs",32.15,0.06%,"United Nations Department of Political and Peacebuilding Affairs, Trust Fund in Support of Political Affairs",United States
2021,IFAD,29.52,0.05%,International Fund for Agricultural Development ,United States
2021,United Nations High Commissioner for Human Rights (extrabudgetary contributions only),26.27,0.05%,United Nations High Commissioner for Human Rights (extrabudgetary contributions only),United States
2021,Inter-American Institute for Co-operation on Agriculture ,18.67,0.03%,Inter-American Institute for Co-operation on Agriculture ,United States
2021,International Organisation for Migration ,15.41,0.03%,International Organisation for Migration ,United States
2021,United Nations Entity for Gender Equality and the Empowerment of Women,12.77,0.02%,United Nations Entity for Gender Equality and the Empowerment of Women,United States
2021,UNEP,11.97,0.02%,United Nations Environment Programme ,United States
2021,United Nations Framework Convention on Climate Change ,6.66,0.01%,United Nations Framework Convention on Climate Change ,United States
2021,World Meteorological Organisation ,4.04,0.01%,World Meteorological Organisation ,United States
2021,United Nations Office of Co-ordination of Humanitarian Affairs ,3.78,0.01%,United Nations Office of Co-ordination of Humanitarian Affairs ,United States
2021,International Renewable Energy Agency,2.89,0.01%,International Renewable Energy Agency,United States
2021,World Customs Organization Customs Co-operation Fund,2.25,0.0%,World Customs Organization Customs Co-operation Fund,United States
2021,EBRD,2.22,0.0%,European Bank for Reconstruction and Development,United States
2021,International Telecommunications Union,2.08,0.0%,International Telecommunications Union,United States
2021,Convention to Combat Desertification ,1.78,0.0%,Convention to Combat Desertification ,United States
2021,CITES,1.6,0.0%,Convention on International Trade in Endangered Species of Wild Flora and Fauna,United States
2021,Secretariat of the Pacific Community ,1.58,0.0%,Secretariat of the Pacific Community ,United States
2021,UNCDF,1.22,0.0%,United Nations Capital Development Fund ,United States
2021,United Nations Human Settlement Programme ,0.9,0.0%,United Nations Human Settlement Programme ,United States
2021,International Tropical Timber Organisation ,0.87,0.0%,International Tropical Timber Organisation ,United States
2021,Universal Postal Union ,0.44,0.0%,Universal Postal Union ,United States
2021,International Development Law Organisation ,0.44,0.0%,International Development Law Organisation ,United States
2021,International Cotton Advisory Committee ,0.4,0.0%,International Cotton Advisory Committee ,United States
2021,Pan-American Institute of Geography and History ,0.36,0.0%,Pan-American Institute of Geography and History ,United States
2021,Pacific Regional Environment Programme ,0.22,0.0%,Pacific Regional Environment Programme ,United States
2021,World Intellectual Property Organisation ,0.04,0.0%,World Intellectual Property Organisation ,United States
2021,Colombo Plan,0.02,0.0%,Colombo Plan,United States
2022,"Global Fund to Fight AIDS, Tuberculosis and Malaria ",3450.54,6.45%,"Global Fund to Fight AIDS, Tuberculosis and Malaria ",United States
2022,IDA,1350.33,2.52%,International Development Association ,United States
2022,EBRD,518.8,0.97%,European Bank for Reconstruction and Development,United States
2022,UN,419.73,0.78%,United Nations,United States
2022,World Health Organisation - assessed contributions,387.83,0.73%,World Health Organisation - assessed contributions,United States
2022,UNICEF,320.91,0.6%,United Nations Children's Fund ,United States
2022,GAVI,300.9,0.56%,Global Alliance for Vaccines and Immunization ,United States
2022,IBRD,219.87,0.41%,International Bank for Reconstruction and Development ,United States
2022,ADF,219.24,0.41%,African Development Fund ,United States
2022,UNDP,186.88,0.35%,United Nations Development Programme ,United States
2022,"United Nations Department of Peace Operations - UN peacekeeping operations [only MINURSO, MINUSCA, MINUSMA, MINUJUSTH, MONUSCO, UNAMID, UNIFIL, UNISFA, UNMIK, UNMIL, UNMISS, UNOCI]. Report contributions mission by mission in CRS++.",185.62,0.35%,"United Nations Department of Peace Operations - UN peacekeeping operations [only MINURSO, MINUSCA, MINUSMA, MINUJUSTH, MONUSCO, UNAMID, UNIFIL, UNISFA, UNMIK, UNMIL, UNMISS, UNOCI]. Report contributions mission by mission in CRS++.",United States
2022,Pan-American Health Organisation ,157.13,0.29%,Pan-American Health Organisation ,United States
2022,GEF-TF,154.9,0.29%,Global Environment Facility Trust Fund,United States
2022,FAO,144.0,0.27%,Food and Agricultural Organisation,United States
2022,Joint United Nations Programme on HIV/AIDS ,73.96,0.14%,Joint United Nations Programme on HIV/AIDS ,United States
2022,International Monetary Fund - Poverty Reduction and Growth Trust ,72.63,0.14%,International Monetary Fund - Poverty Reduction and Growth Trust ,United States
2022,International Labour Organisation - Assessed Contributions,58.03,0.11%,International Labour Organisation - Assessed Contributions,United States
2022,AfDB,56.7,0.11%,African Development Bank,United States
2022,Organisation of American States ,56.09,0.1%,Organisation of American States ,United States
2022,Asian Development Fund ,55.33,0.1%,Asian Development Fund ,United States
2022,MLF-MP,52.84,0.1%,Multilateral Fund for the Implementation of the Montreal Protocol ,United States
2022,UNFPA,52.48,0.1%,United Nations Population Fund ,United States
2022,IFAD,44.62,0.08%,International Fund for Agricultural Development ,United States
2022,International Atomic Energy Agency - assessed contributions,34.33,0.06%,International Atomic Energy Agency - assessed contributions,United States
2022,United Nations High Commissioner for Human Rights (extrabudgetary contributions only),25.79,0.05%,United Nations High Commissioner for Human Rights (extrabudgetary contributions only),United States
2022,Forum Fisheries Agency ,21.79,0.04%,Forum Fisheries Agency ,United States
2022,UNEP,18.04,0.03%,United Nations Environment Programme ,United States
2022,United Nations Entity for Gender Equality and the Empowerment of Women,17.06,0.03%,United Nations Entity for Gender Equality and the Empowerment of Women,United States
2022,Inter-American Institute for Co-operation on Agriculture ,16.18,0.03%,Inter-American Institute for Co-operation on Agriculture ,United States
2022,Organization for Security and Co-operation in Europe,12.47,0.02%,Organization for Security and Co-operation in Europe,United States
2022,United Nations Framework Convention on Climate Change ,9.62,0.02%,United Nations Framework Convention on Climate Change ,United States
2022,World Meteorological Organisation ,4.13,0.01%,World Meteorological Organisation ,United States
2022,World Customs Organization Customs Co-operation Fund,3.75,0.01%,World Customs Organization Customs Co-operation Fund,United States
2022,United Nations Office of Co-ordination of Humanitarian Affairs ,3.39,0.01%,United Nations Office of Co-ordination of Humanitarian Affairs ,United States
2022,International Renewable Energy Agency,3.1,0.01%,International Renewable Energy Agency,United States
2022,International Organisation for Migration ,2.45,0.0%,International Organisation for Migration ,United States
2022,International Telecommunications Union,1.9,0.0%,International Telecommunications Union,United States
2022,Convention to Combat Desertification ,1.87,0.0%,Convention to Combat Desertification ,United States
2022,CITES,1.82,0.0%,Convention on International Trade in Endangered Species of Wild Flora and Fauna,United States
2022,Secretariat of the Pacific Community ,1.34,0.0%,Secretariat of the Pacific Community ,United States
2022,UNCDF,1.04,0.0%,United Nations Capital Development Fund ,United States
2022,International Tropical Timber Organisation ,0.93,0.0%,International Tropical Timber Organisation ,United States
2022,United Nations Human Settlement Programme ,0.73,0.0%,United Nations Human Settlement Programme ,United States
2022,Universal Postal Union ,0.42,0.0%,Universal Postal Union ,United States
2022,International Development Law Organisation ,0.42,0.0%,International Development Law Organisation ,United States
2022,International Cotton Advisory Committee ,0.39,0.0%,International Cotton Advisory Committee ,United States
2022,Pan-American Institute of Geography and History ,0.34,0.0%,Pan-American Institute of Geography and History ,United States
2022,Pacific Regional Environment Programme ,0.21,0.0%,Pacific Regional Environment Programme ,United States
2022,World Intellectual Property Organisation ,0.04,0.0%,World Intellectual Property Organisation ,United States
2022,"United Nations Educational, Scientific and Cultural Organisation",0.02,0.0%,"United Nations Educational, Scientific and Cultural Organisation",United States
2022,Colombo Plan,0.02,0.0%,Colombo Plan,United States
2022,CTF,0.0,0.0%,Clean Technology Fund,United States
2022,CABEI,,,Central American Bank for Economic Integration ,United States
2022,"Other multilateral institutions, Other",,,"Other multilateral institutions, Other",United States
2023,IDA,1430.21,2.33%,International Development Association ,United States
2023,GCF,999.97,1.63%,Green Climate Fund,United States
2023,"Global Fund to Fight AIDS, Tuberculosis and Malaria ",811.42,1.32%,"Global Fund to Fight AIDS, Tuberculosis and Malaria ",United States
2023,IBRD,241.79,0.39%,International Bank for Reconstruction and Development ,United States
2023,ADF,171.29,0.28%,African Development Fund ,United States
2023,"United Nations Department of Peace Operations - UN peacekeeping operations [only MINURSO, MINUSCA, MINUSMA, MINUJUSTH, MONUSCO, UNAMID, UNIFIL, UNISFA, UNMIK, UNMIL, UNMISS, UNOCI]. Report contributions mission by mission in CRS++.",160.33,0.26%,"United Nations Department of Peace Operations - UN peacekeeping operations [only MINURSO, MINUSCA, MINUSMA, MINUJUSTH, MONUSCO, UNAMID, UNIFIL, UNISFA, UNMIK, UNMIL, UNMISS, UNOCI]. Report contributions mission by mission in CRS++.",United States
2023,GEF-TF,150.2,0.24%,Global Environment Facility Trust Fund,United States
2023,UNICEF,142.5,0.23%,United Nations Children's Fund ,United States
2023,UN,120.14,0.2%,United Nations,United States
2023,World Health Organisation - assessed contributions,83.88,0.14%,World Health Organisation - assessed contributions,United States
2023,UNDP,80.98,0.13%,United Nations Development Programme ,United States
2023,Pan-American Health Organisation ,75.51,0.12%,Pan-American Health Organisation ,United States
2023,UNRWA,75.0,0.12%,United Nations Relief and Works Agency for Palestine Refugees in the Near East,United States
2023,Joint United Nations Programme on HIV/AIDS ,74.83,0.12%,Joint United Nations Programme on HIV/AIDS ,United States
2023,International Atomic Energy Agency - assessed contributions,73.08,0.12%,International Atomic Energy Agency - assessed contributions,United States
2023,FAO,66.28,0.11%,Food and Agricultural Organisation,United States
2023,AfDB,54.65,0.09%,African Development Bank,United States
2023,International Labour Organisation - Assessed Contributions,53.59,0.09%,International Labour Organisation - Assessed Contributions,United States
2023,MLF-MP,49.7,0.08%,Multilateral Fund for the Implementation of the Montreal Protocol ,United States
2023,Organisation of American States ,47.89,0.08%,Organisation of American States ,United States
2023,Asian Development Fund ,43.61,0.07%,Asian Development Fund ,United States
2023,IFAD,43.0,0.07%,International Fund for Agricultural Development ,United States
2023,UNFPA,30.6,0.05%,United Nations Population Fund ,United States
2023,United Nations High Commissioner for Human Rights (extrabudgetary contributions only),24.33,0.04%,United Nations High Commissioner for Human Rights (extrabudgetary contributions only),United States
2023,"United Nations Educational, Scientific and Cultural Organisation",20.88,0.03%,"United Nations Educational, Scientific and Cultural Organisation",United States
2023,International Organisation for Migration ,16.89,0.03%,International Organisation for Migration ,United States
2023,Global Environment Facility - Least Developed Countries Fund,15.0,0.02%,Global Environment Facility - Least Developed Countries Fund,United States
2023,UNEP,14.76,0.02%,United Nations Environment Programme ,United States
2023,United Nations Entity for Gender Equality and the Empowerment of Women,13.5,0.02%,United Nations Entity for Gender Equality and the Empowerment of Women,United States
2023,Inter-American Institute for Co-operation on Agriculture ,11.27,0.02%,Inter-American Institute for Co-operation on Agriculture ,United States
2023,Forum Fisheries Agency ,10.0,0.02%,Forum Fisheries Agency ,United States
2023,Organization for Security and Co-operation in Europe,8.66,0.01%,Organization for Security and Co-operation in Europe,United States
2023,United Nations Framework Convention on Climate Change ,7.3,0.01%,United Nations Framework Convention on Climate Change ,United States
2023,International Atomic Energy Agency (Contributions to Technical Cooperation Fund Only),5.0,0.01%,International Atomic Energy Agency (Contributions to Technical Cooperation Fund Only),United States
2023,United Nations Office of Co-ordination of Humanitarian Affairs ,3.38,0.01%,United Nations Office of Co-ordination of Humanitarian Affairs ,United States
2023,International Renewable Energy Agency,2.78,0.0%,International Renewable Energy Agency,United States
2023,International Telecommunications Union,2.06,0.0%,International Telecommunications Union,United States
2023,UNCDF,2.0,0.0%,United Nations Capital Development Fund ,United States
2023,Convention to Combat Desertification ,2.0,0.0%,Convention to Combat Desertification ,United States
2023,CITES,1.6,0.0%,Convention on International Trade in Endangered Species of Wild Flora and Fauna,United States
2023,Secretariat of the Pacific Community ,1.27,0.0%,Secretariat of the Pacific Community ,United States
2023,United Nations Peacebuilding Fund,1.0,0.0%,United Nations Peacebuilding Fund,United States
2023,International Tropical Timber Organisation ,0.9,0.0%,International Tropical Timber Organisation ,United States
2023,World Meteorological Organisation ,0.8,0.0%,World Meteorological Organisation ,United States
2023,United Nations Human Settlement Programme ,0.6,0.0%,United Nations Human Settlement Programme ,United States
2023,Universal Postal Union ,0.48,0.0%,Universal Postal Union ,United States
2023,International Cotton Advisory Committee ,0.46,0.0%,International Cotton Advisory Committee ,United States
2023,International Development Law Organisation ,0.4,0.0%,International Development Law Organisation ,United States
2023,Pan-American Institute of Geography and History ,0.32,0.0%,Pan-American Institute of Geography and History ,United States
2023,United Nations Office on Drugs and Crime ,0.21,0.0%,United Nations Office on Drugs and Crime ,United States
2023,Pacific Regional Environment Programme ,0.2,0.0%,Pacific Regional Environment Programme ,United States
2023,World Intellectual Property Organisation ,0.04,0.0%,World Intellectual Property Organisation ,United States
2023,Colombo Plan,0.02,0.0%,Colombo Plan,United States
2023,CABEI,,,Central American Bank for Economic Integration ,United States
