year,Recipient Country,ODA Grants,ODA Loans,Share,Donor
2022,West Bank and Gaza Strip,4.66,0.0,1.1%,Luxembourg
2022,Democratic Republic of the Congo,3.71,0.0,0.9%,Luxembourg
2021,"Bilateral, unspecified",92.62,0.0,24.1%,Luxembourg
2021,Niger,38.1,0.0,9.9%,Luxembourg
2021,Burkina Faso,34.88,0.0,9.1%,Luxembourg
2021,Senegal,29.51,0.0,7.7%,Luxembourg
2021,Cabo Verde,23.25,0.0,6.0%,Luxembourg
2021,Mali,22.57,0.0,5.9%,Luxembourg
2021,Lao People's Democratic Republic,21.44,0.0,5.6%,Luxembourg
2021,"Africa, regional",11.42,0.0,3.0%,Luxembourg
2021,Afghanistan,10.03,0.0,2.6%,Luxembourg
2021,Kosovo,8.4,0.0,2.2%,Luxembourg
2021,Syrian Arab Republic,6.39,0.0,1.7%,Luxembourg
2021,Myanmar,5.77,0.0,1.5%,Luxembourg
2021,West Bank and Gaza Strip,5.25,0.0,1.4%,Luxembourg
2021,South Sudan,5.21,0.0,1.4%,Luxembourg
2021,Democratic Republic of the Congo,4.78,0.0,1.2%,Luxembourg
2021,Bangladesh,4.77,0.0,1.2%,Luxembourg
2021,"Caribbean & Central America, regional",3.97,0.0,1.0%,Luxembourg
2021,Iraq,3.26,0.0,0.8%,Luxembourg
2021,Yemen,3.17,0.0,0.8%,Luxembourg
2021,Ethiopia,3.16,0.0,0.8%,Luxembourg
2020,"Bilateral, unspecified",91.73,0.0,25.5%,Luxembourg
2020,Niger,38.97,0.0,10.8%,Luxembourg
2020,Burkina Faso,34.82,0.0,9.7%,Luxembourg
2020,Mali,25.73,0.0,7.2%,Luxembourg
2020,Lao People's Democratic Republic,25.42,0.0,7.1%,Luxembourg
2020,Cabo Verde,16.95,0.0,4.7%,Luxembourg
2020,Senegal,15.1,0.0,4.2%,Luxembourg
2020,"Africa, regional",12.68,0.0,3.5%,Luxembourg
2020,Myanmar,6.37,0.0,1.8%,Luxembourg
2020,Bangladesh,4.98,0.0,1.4%,Luxembourg
2020,West Bank and Gaza Strip,4.59,0.0,1.3%,Luxembourg
2020,Nicaragua,4.57,0.0,1.3%,Luxembourg
2020,Afghanistan,4.53,0.0,1.3%,Luxembourg
2020,Kosovo,3.69,0.0,1.0%,Luxembourg
2020,"Middle East, regional",3.38,0.0,0.9%,Luxembourg
2020,Syrian Arab Republic,3.28,0.0,0.9%,Luxembourg
2020,Democratic Republic of the Congo,3.19,0.0,0.9%,Luxembourg
2020,South Sudan,2.94,0.0,0.8%,Luxembourg
2020,Central African Republic,2.86,0.0,0.8%,Luxembourg
2020,Viet Nam,2.77,0.0,0.8%,Luxembourg
2019,"Bilateral, unspecified",125.62,0.0,28.1%,Luxembourg
2019,Niger,51.85,0.0,11.6%,Luxembourg
2019,Burkina Faso,31.8,0.0,7.1%,Luxembourg
2019,Lao People's Democratic Republic,30.0,0.0,6.7%,Luxembourg
2019,Mali,29.98,0.0,6.7%,Luxembourg
2019,Senegal,27.7,0.0,6.2%,Luxembourg
2019,Cabo Verde,20.84,0.0,4.7%,Luxembourg
2019,"Africa, regional",11.01,0.0,2.5%,Luxembourg
2019,Nicaragua,8.51,0.0,1.9%,Luxembourg
2019,Kosovo,8.42,0.0,1.9%,Luxembourg
2019,West Bank and Gaza Strip,7.04,0.0,1.6%,Luxembourg
2019,Myanmar,6.95,0.0,1.6%,Luxembourg
2019,Bangladesh,5.74,0.0,1.3%,Luxembourg
2019,Viet Nam,4.48,0.0,1.0%,Luxembourg
2019,"South of Sahara, regional",3.87,0.0,0.9%,Luxembourg
2019,"Middle East, regional",3.43,0.0,0.8%,Luxembourg
2019,Iraq,3.36,0.0,0.8%,Luxembourg
2019,Nepal,3.36,0.0,0.8%,Luxembourg
2019,Democratic Republic of the Congo,3.21,0.0,0.7%,Luxembourg
2019,"Caribbean & Central America, regional",3.1,0.0,0.7%,Luxembourg
