Year,Multi_short,ODA,Share,full name,Donor
2020,ADF,222.19,0.43%,African Development Fund ,Germany
2020,GAVI,199.46,0.39%,Global Alliance for Vaccines and Immunization ,Germany
2020,CERF,137.13,0.27%,Central Emergency Response Fund,Germany
2020,UNDP,137.13,0.27%,United Nations Development Programme ,Germany
2020,GEF-TF,130.9,0.25%,Global Environment Facility Trust Fund,Germany
2020,UNICEF,112.2,0.22%,United Nations Children's Fund ,Germany
2020,GCF,93.5,0.18%,Green Climate Fund,Germany
2020,UN,92.21,0.18%,United Nations,Germany
2020,UNFPA,87.26,0.17%,United Nations Population Fund ,Germany
2020,IBRD,75.06,0.15%,International Bank for Reconstruction and Development ,Germany
2020,"United Nations Department of Peace Operations - UN peacekeeping operations [only MINURSO, MINUSCA, MINUSMA, MINUJUSTH, MONUSCO, UNAMID, UNIFIL, UNISFA, UNMIK, UNMIL, UNMISS, UNOCI]. Report contributions mission by mission in CRS++.",62.55,0.12%,"United Nations Department of Peace Operations - UN peacekeeping operations [only MINURSO, MINUSCA, MINUSMA, MINUJUSTH, MONUSCO, UNAMID, UNIFIL, UNISFA, UNMIK, UNMIL, UNMISS, UNOCI]. Report contributions mission by mission in CRS++.",Germany
2020,AF,62.33,0.12%,Adaptation Fund,Germany
2020,IFC,61.94,0.12%,International Finance Corporation ,Germany
2020,WFP,59.85,0.12%,World Food Programme ,Germany
2020,AfDB,50.99,0.1%,African Development Bank,Germany
2020,United Nations Peacebuilding Fund,47.37,0.09%,United Nations Peacebuilding Fund,Germany
2020,Global Environment Facility - Least Developed Countries Fund,31.17,0.06%,Global Environment Facility - Least Developed Countries Fund,Germany
2020,United Nations Office of the High Commissioner for Refugees,29.92,0.06%,United Nations Office of the High Commissioner for Refugees,Germany
2020,IFAD,27.58,0.05%,International Fund for Agricultural Development ,Germany
2020,FAO,27.57,0.05%,Food and Agricultural Organisation,Germany
2020,World Health Organisation - assessed contributions,25.04,0.05%,World Health Organisation - assessed contributions,Germany
2020,Asian Development Fund ,24.93,0.05%,Asian Development Fund ,Germany
2020,UNRWA,22.44,0.04%,United Nations Relief and Works Agency for Palestine Refugees in the Near East,Germany
2020,United Nations Entity for Gender Equality and the Empowerment of Women,17.45,0.03%,United Nations Entity for Gender Equality and the Empowerment of Women,Germany
2020,International Labour Organisation - Assessed Contributions,16.92,0.03%,International Labour Organisation - Assessed Contributions,Germany
2020,MLF-MP,14.88,0.03%,Multilateral Fund for the Implementation of the Montreal Protocol ,Germany
2020,Council of Europe,14.23,0.03%,Council of Europe,Germany
2020,Organization for Security and Co-operation in Europe,13.94,0.03%,Organization for Security and Co-operation in Europe,Germany
2020,"United Nations Educational, Scientific and Cultural Organisation",13.65,0.03%,"United Nations Educational, Scientific and Cultural Organisation",Germany
2020,UNEP,9.46,0.02%,United Nations Environment Programme ,Germany
2020,UNIDO,9.27,0.02%,United Nations Industrial Development Organisation ,Germany
2020,International Atomic Energy Agency - assessed contributions,9.23,0.02%,International Atomic Energy Agency - assessed contributions,Germany
2020,International Atomic Energy Agency (Contributions to Technical Cooperation Fund Only),6.43,0.01%,International Atomic Energy Agency (Contributions to Technical Cooperation Fund Only),Germany
2020,United Nations High Commissioner for Human Rights (extrabudgetary contributions only),6.25,0.01%,United Nations High Commissioner for Human Rights (extrabudgetary contributions only),Germany
2020,Joint United Nations Programme on HIV/AIDS ,6.23,0.01%,Joint United Nations Programme on HIV/AIDS ,Germany
2020,United Nations Office of Co-ordination of Humanitarian Affairs ,6.23,0.01%,United Nations Office of Co-ordination of Humanitarian Affairs ,Germany
2020,International Organisation for Migration ,4.02,0.01%,International Organisation for Migration ,Germany
2020,CDB,3.83,0.01%,Caribbean Development Bank ,Germany
2020,United Nations Volunteers ,3.35,0.01%,United Nations Volunteers ,Germany
2020,United Nations Framework Convention on Climate Change ,2.0,0.0%,United Nations Framework Convention on Climate Change ,Germany
2020,Convention to Combat Desertification ,1.96,0.0%,Convention to Combat Desertification ,Germany
2020,OECD Development Centre ,1.91,0.0%,OECD Development Centre ,Germany
2020,European Bank for Reconstruction and Development - Western Balkans Joint Trust Fund,1.75,0.0%,European Bank for Reconstruction and Development - Western Balkans Joint Trust Fund,Germany
2020,International Telecommunications Union,1.61,0.0%,International Telecommunications Union,Germany
2020,World Trade Organisation - International Trade Centre ,1.51,0.0%,World Trade Organisation - International Trade Centre ,Germany
2020,United Nations Office on Drugs and Crime ,1.31,0.0%,United Nations Office on Drugs and Crime ,Germany
2020,International Renewable Energy Agency,1.12,0.0%,International Renewable Energy Agency,Germany
2020,International Agency for Research on Cancer,0.72,0.0%,International Agency for Research on Cancer,Germany
2020,European Bank for Reconstruction and Development - Early Transition Countries Fund,0.62,0.0%,European Bank for Reconstruction and Development - Early Transition Countries Fund,Germany
2020,International Institute for Democracy and Electoral Assistance ,0.5,0.0%,International Institute for Democracy and Electoral Assistance ,Germany
2020,UNWTO,0.4,0.0%,World Tourism Organization,Germany
2020,Intergovernmental Panel on Climate Change ,0.4,0.0%,Intergovernmental Panel on Climate Change ,Germany
2020,WOAH,0.38,0.0%,World Organisation for Animal Health,Germany
2020,United Nations Voluntary Fund for Technical Co-operation in the Field of Human Rights,0.37,0.0%,United Nations Voluntary Fund for Technical Co-operation in the Field of Human Rights,Germany
2020,Universal Postal Union ,0.37,0.0%,Universal Postal Union ,Germany
2020,World Meteorological Organisation ,0.2,0.0%,World Meteorological Organisation ,Germany
2020,European and Mediterranean Plant Protection Organisation ,0.16,0.0%,European and Mediterranean Plant Protection Organisation ,Germany
2020,World Intellectual Property Organisation ,0.04,0.0%,World Intellectual Property Organisation ,Germany
2020,CEB,0.03,0.0%,Council of Europe Development Bank,Germany
2020,South East Asian Ministers of Education ,0.01,0.0%,South East Asian Ministers of Education ,Germany
2021,European Commission - Development Share of Budget,3097.42,5.49%,European Commission - Development Share of Budget,Germany
2021,GAVI,1210.2,2.15%,Global Alliance for Vaccines and Immunization ,Germany
2021,European Commission - European Development Fund,933.12,1.66%,European Commission - European Development Fund,Germany
2021,IDA,648.64,1.15%,International Development Association ,Germany
2021,"Global Fund to Fight AIDS, Tuberculosis and Malaria ",593.0,1.05%,"Global Fund to Fight AIDS, Tuberculosis and Malaria ",Germany
2021,GCF,574.85,1.02%,Green Climate Fund,Germany
2021,ADF,220.33,0.39%,African Development Fund ,Germany
2021,CERF,157.33,0.28%,Central Emergency Response Fund,Germany
2021,UNDP,133.12,0.24%,United Nations Development Programme ,Germany
2021,GEF-TF,127.07,0.23%,Global Environment Facility Trust Fund,Germany
2021,UN,91.84,0.16%,United Nations,Germany
2021,UNICEF,84.71,0.15%,United Nations Children's Fund ,Germany
2021,IBRD,65.04,0.12%,International Bank for Reconstruction and Development ,Germany
2021,Global Environment Facility - Least Developed Countries Fund,60.51,0.11%,Global Environment Facility - Least Developed Countries Fund,Germany
2021,WFP,60.51,0.11%,World Food Programme ,Germany
2021,AF,60.51,0.11%,Adaptation Fund,Germany
2021,AfDB,58.37,0.1%,African Development Bank,Germany
2021,IFC,55.7,0.1%,International Finance Corporation ,Germany
2021,United Nations Peacebuilding Fund,54.46,0.1%,United Nations Peacebuilding Fund,Germany
2021,UNFPA,48.41,0.09%,United Nations Population Fund ,Germany
2021,IFAD,37.52,0.07%,International Fund for Agricultural Development ,Germany
2021,United Nations Office of the High Commissioner for Refugees,26.93,0.05%,United Nations Office of the High Commissioner for Refugees,Germany
2021,"United Nations Department of Peace Operations - UN peacekeeping operations [only MINURSO, MINUSCA, MINUSMA, MINUJUSTH, MONUSCO, UNAMID, UNIFIL, UNISFA, UNMIK, UNMIL, UNMISS, UNOCI]. Report contributions mission by mission in CRS++.",26.9,0.05%,"United Nations Department of Peace Operations - UN peacekeeping operations [only MINURSO, MINUSCA, MINUSMA, MINUJUSTH, MONUSCO, UNAMID, UNIFIL, UNISFA, UNMIK, UNMIL, UNMISS, UNOCI]. Report contributions mission by mission in CRS++.",Germany
2021,FAO,25.06,0.04%,Food and Agricultural Organisation,Germany
2021,Asian Development Fund ,24.2,0.04%,Asian Development Fund ,Germany
2021,World Health Organisation - assessed contributions,23.63,0.04%,World Health Organisation - assessed contributions,Germany
2021,UNRWA,21.48,0.04%,United Nations Relief and Works Agency for Palestine Refugees in the Near East,Germany
2021,MLF-MP,21.38,0.04%,Multilateral Fund for the Implementation of the Montreal Protocol ,Germany
2021,United Nations Entity for Gender Equality and the Empowerment of Women,16.94,0.03%,United Nations Entity for Gender Equality and the Empowerment of Women,Germany
2021,International Labour Organisation - Assessed Contributions,15.79,0.03%,International Labour Organisation - Assessed Contributions,Germany
2021,Council of Europe,13.88,0.02%,Council of Europe,Germany
2021,Organization for Security and Co-operation in Europe,13.44,0.02%,Organization for Security and Co-operation in Europe,Germany
2021,"United Nations Educational, Scientific and Cultural Organisation",12.56,0.02%,"United Nations Educational, Scientific and Cultural Organisation",Germany
2021,UNIDO,10.24,0.02%,United Nations Industrial Development Organisation ,Germany
2021,United Nations High Commissioner for Human Rights (extrabudgetary contributions only),10.09,0.02%,United Nations High Commissioner for Human Rights (extrabudgetary contributions only),Germany
2021,UNEP,8.98,0.02%,United Nations Environment Programme ,Germany
2021,International Atomic Energy Agency - assessed contributions,8.96,0.02%,International Atomic Energy Agency - assessed contributions,Germany
2021,International Atomic Energy Agency (Contributions to Technical Cooperation Fund Only),6.25,0.01%,International Atomic Energy Agency (Contributions to Technical Cooperation Fund Only),Germany
2021,United Nations Office of Co-ordination of Humanitarian Affairs ,6.05,0.01%,United Nations Office of Co-ordination of Humanitarian Affairs ,Germany
2021,Joint United Nations Programme on HIV/AIDS ,6.05,0.01%,Joint United Nations Programme on HIV/AIDS ,Germany
2021,CDB,3.75,0.01%,Caribbean Development Bank ,Germany
2021,International Organisation for Migration ,3.71,0.01%,International Organisation for Migration ,Germany
2021,United Nations Volunteers ,3.56,0.01%,United Nations Volunteers ,Germany
2021,European Bank for Reconstruction and Development - Western Balkans Joint Trust Fund,2.42,0.0%,European Bank for Reconstruction and Development - Western Balkans Joint Trust Fund,Germany
2021,Convention to Combat Desertification ,1.9,0.0%,Convention to Combat Desertification ,Germany
2021,World Trade Organisation - International Trade Centre ,1.55,0.0%,World Trade Organisation - International Trade Centre ,Germany
2021,United Nations Framework Convention on Climate Change ,1.32,0.0%,United Nations Framework Convention on Climate Change ,Germany
2021,United Nations Office on Drugs and Crime ,0.9,0.0%,United Nations Office on Drugs and Crime ,Germany
2021,International Renewable Energy Agency,0.87,0.0%,International Renewable Energy Agency,Germany
2021,International Agency for Research on Cancer,0.72,0.0%,International Agency for Research on Cancer,Germany
2021,OECD Development Centre ,0.56,0.0%,OECD Development Centre ,Germany
2021,International Institute for Democracy and Electoral Assistance ,0.48,0.0%,International Institute for Democracy and Electoral Assistance ,Germany
2021,Intergovernmental Panel on Climate Change ,0.39,0.0%,Intergovernmental Panel on Climate Change ,Germany
2021,UNWTO,0.38,0.0%,World Tourism Organization,Germany
2021,World Meteorological Organisation ,0.37,0.0%,World Meteorological Organisation ,Germany
2021,WOAH,0.16,0.0%,World Organisation for Animal Health,Germany
2021,European and Mediterranean Plant Protection Organisation ,0.15,0.0%,European and Mediterranean Plant Protection Organisation ,Germany
2021,World Intellectual Property Organisation ,0.04,0.0%,World Intellectual Property Organisation ,Germany
2021,CEB,0.03,0.0%,Council of Europe Development Bank,Germany
2021,South East Asian Ministers of Education ,0.01,0.0%,South East Asian Ministers of Education ,Germany
2022,European Commission - Development Share of Budget,3849.61,7.2%,European Commission - Development Share of Budget,Germany
2022,European Commission - European Development Fund,650.86,1.22%,European Commission - European Development Fund,Germany
2022,IDA,616.12,1.15%,International Development Association ,Germany
2022,GCF,546.03,1.02%,Green Climate Fund,Germany
2022,"Global Fund to Fight AIDS, Tuberculosis and Malaria ",344.86,0.64%,"Global Fund to Fight AIDS, Tuberculosis and Malaria ",Germany
2022,ADF,216.38,0.4%,African Development Fund ,Germany
2022,GEF-TF,201.17,0.38%,Global Environment Facility Trust Fund,Germany
2022,CERF,157.49,0.29%,Central Emergency Response Fund,Germany
2022,WFP,137.95,0.26%,World Food Programme ,Germany
2022,GAVI,137.95,0.26%,Global Alliance for Vaccines and Immunization ,Germany
2022,UNICEF,114.95,0.21%,United Nations Children's Fund ,Germany
2022,UNDP,94.26,0.18%,United Nations Development Programme ,Germany
2022,UN,91.53,0.17%,United Nations,Germany
2022,"United Nations Department of Peace Operations - UN peacekeeping operations [only MINURSO, MINUSCA, MINUSMA, MINUJUSTH, MONUSCO, UNAMID, UNIFIL, UNISFA, UNMIK, UNMIL, UNMISS, UNOCI]. Report contributions mission by mission in CRS++.",80.33,0.15%,"United Nations Department of Peace Operations - UN peacekeeping operations [only MINURSO, MINUSCA, MINUSMA, MINUJUSTH, MONUSCO, UNAMID, UNIFIL, UNISFA, UNMIK, UNMIL, UNMISS, UNOCI]. Report contributions mission by mission in CRS++.",Germany
2022,IBRD,73.41,0.14%,International Bank for Reconstruction and Development ,Germany
2022,AF,68.97,0.13%,Adaptation Fund,Germany
2022,UNFPA,65.52,0.12%,United Nations Population Fund ,Germany
2022,AfDB,60.41,0.11%,African Development Bank,Germany
2022,IFC,56.0,0.1%,International Finance Corporation ,Germany
2022,United Nations Peacebuilding Fund,51.73,0.1%,United Nations Peacebuilding Fund,Germany
2022,Global Environment Facility - Least Developed Countries Fund,50.58,0.09%,Global Environment Facility - Least Developed Countries Fund,Germany
2022,World Health Organisation - Strategic Preparedness and Response Plan,30.35,0.06%,World Health Organisation - Strategic Preparedness and Response Plan,Germany
2022,FAO,27.19,0.05%,Food and Agricultural Organisation,Germany
2022,IFAD,25.86,0.05%,International Fund for Agricultural Development ,Germany
2022,United Nations Office of the High Commissioner for Refugees,24.94,0.05%,United Nations Office of the High Commissioner for Refugees,Germany
2022,World Health Organisation - assessed contributions,23.34,0.04%,World Health Organisation - assessed contributions,Germany
2022,Asian Development Fund ,22.99,0.04%,Asian Development Fund ,Germany
2022,United Nations Entity for Gender Equality and the Empowerment of Women,20.69,0.04%,United Nations Entity for Gender Equality and the Empowerment of Women,Germany
2022,UNRWA,20.69,0.04%,United Nations Relief and Works Agency for Palestine Refugees in the Near East,Germany
2022,World Health Organisation - core voluntary contributions account,16.09,0.03%,World Health Organisation - core voluntary contributions account,Germany
2022,International Labour Organisation - Assessed Contributions,15.21,0.03%,International Labour Organisation - Assessed Contributions,Germany
2022,Council of Europe,14.51,0.03%,Council of Europe,Germany
2022,"United Nations Educational, Scientific and Cultural Organisation",12.68,0.02%,"United Nations Educational, Scientific and Cultural Organisation",Germany
2022,Organization for Security and Co-operation in Europe,12.64,0.02%,Organization for Security and Co-operation in Europe,Germany
2022,United Nations High Commissioner for Human Rights (extrabudgetary contributions only),9.61,0.02%,United Nations High Commissioner for Human Rights (extrabudgetary contributions only),Germany
2022,UNIDO,8.81,0.02%,United Nations Industrial Development Organisation ,Germany
2022,UNEP,8.53,0.02%,United Nations Environment Programme ,Germany
2022,Joint United Nations Programme on HIV/AIDS ,7.47,0.01%,Joint United Nations Programme on HIV/AIDS ,Germany
2022,MLF-MP,5.75,0.01%,Multilateral Fund for the Implementation of the Montreal Protocol ,Germany
2022,United Nations Office of Co-ordination of Humanitarian Affairs ,5.37,0.01%,United Nations Office of Co-ordination of Humanitarian Affairs ,Germany
2022,International Organisation for Migration ,3.96,0.01%,International Organisation for Migration ,Germany
2022,CDB,3.56,0.01%,Caribbean Development Bank ,Germany
2022,United Nations Volunteers ,3.09,0.01%,United Nations Volunteers ,Germany
2022,Convention to Combat Desertification ,1.81,0.0%,Convention to Combat Desertification ,Germany
2022,International Telecommunications Union,1.66,0.0%,International Telecommunications Union,Germany
2022,World Trade Organisation - International Trade Centre ,1.44,0.0%,World Trade Organisation - International Trade Centre ,Germany
2022,European Bank for Reconstruction and Development - Western Balkans Joint Trust Fund,1.34,0.0%,European Bank for Reconstruction and Development - Western Balkans Joint Trust Fund,Germany
2022,United Nations Framework Convention on Climate Change ,1.32,0.0%,United Nations Framework Convention on Climate Change ,Germany
2022,United Nations Human Settlement Programme ,1.15,0.0%,United Nations Human Settlement Programme ,Germany
2022,International Renewable Energy Agency,0.91,0.0%,International Renewable Energy Agency,Germany
2022,United Nations Office on Drugs and Crime ,0.83,0.0%,United Nations Office on Drugs and Crime ,Germany
2022,International Agency for Research on Cancer,0.67,0.0%,International Agency for Research on Cancer,Germany
2022,European Bank for Reconstruction and Development - Early Transition Countries Fund,0.57,0.0%,European Bank for Reconstruction and Development - Early Transition Countries Fund,Germany
2022,OECD Development Centre ,0.54,0.0%,OECD Development Centre ,Germany
2022,International Institute for Democracy and Electoral Assistance ,0.46,0.0%,International Institute for Democracy and Electoral Assistance ,Germany
2022,Intergovernmental Panel on Climate Change ,0.37,0.0%,Intergovernmental Panel on Climate Change ,Germany
2022,UNWTO,0.36,0.0%,World Tourism Organization,Germany
2022,World Meteorological Organisation ,0.18,0.0%,World Meteorological Organisation ,Germany
2022,WOAH,0.16,0.0%,World Organisation for Animal Health,Germany
2022,European and Mediterranean Plant Protection Organisation ,0.14,0.0%,European and Mediterranean Plant Protection Organisation ,Germany
2022,World Intellectual Property Organisation ,0.04,0.0%,World Intellectual Property Organisation ,Germany
2022,CEB,0.03,0.0%,Council of Europe Development Bank,Germany
2022,South East Asian Ministers of Education ,0.01,0.0%,South East Asian Ministers of Education ,Germany
2023,IMF's Resilience and Sustainability Trust,6812.42,11.1%,IMF's Resilience and Sustainability Trust,Germany
2023,European Commission - Development Share of Budget,4393.22,7.16%,European Commission - Development Share of Budget,Germany
2023,IDA,1162.75,1.9%,International Development Association ,Germany
2023,GCF,513.63,0.84%,Green Climate Fund,Germany
2023,European Commission - European Development Fund,456.59,0.74%,European Commission - European Development Fund,Germany
2023,"Global Fund to Fight AIDS, Tuberculosis and Malaria ",448.75,0.73%,"Global Fund to Fight AIDS, Tuberculosis and Malaria ",Germany
2023,International Development Association - Multilateral Debt Relief Initiative,444.4,0.72%,International Development Association - Multilateral Debt Relief Initiative,Germany
2023,ADF,284.24,0.46%,African Development Fund ,Germany
2023,GEF-TF,193.56,0.32%,Global Environment Facility Trust Fund,Germany
2023,United Nations Peacebuilding Fund,152.27,0.25%,United Nations Peacebuilding Fund,Germany
2023,GAVI,129.76,0.21%,Global Alliance for Vaccines and Immunization ,Germany
2023,CERF,108.13,0.18%,Central Emergency Response Fund,Germany
2023,UNDP,99.48,0.16%,United Nations Development Programme ,Germany
2023,UN,93.58,0.15%,United Nations,Germany
2023,WFP,84.35,0.14%,World Food Programme ,Germany
2023,UNICEF,75.17,0.12%,United Nations Children's Fund ,Germany
2023,IBRD,65.29,0.11%,International Bank for Reconstruction and Development ,Germany
2023,AF,64.88,0.11%,Adaptation Fund,Germany
2023,AfDB,57.67,0.09%,African Development Bank,Germany
2023,IFC,55.81,0.09%,International Finance Corporation ,Germany
2023,UNFPA,51.36,0.08%,United Nations Population Fund ,Germany
2023,"United Nations Department of Peace Operations - UN peacekeeping operations [only MINURSO, MINUSCA, MINUSMA, MINUJUSTH, MONUSCO, UNAMID, UNIFIL, UNISFA, UNMIK, UNMIL, UNMISS, UNOCI]. Report contributions mission by mission in CRS++.",45.8,0.07%,"United Nations Department of Peace Operations - UN peacekeeping operations [only MINURSO, MINUSCA, MINUSMA, MINUJUSTH, MONUSCO, UNAMID, UNIFIL, UNISFA, UNMIK, UNMIL, UNMISS, UNOCI]. Report contributions mission by mission in CRS++.",Germany
2023,Global Environment Facility - Least Developed Countries Fund,42.17,0.07%,Global Environment Facility - Least Developed Countries Fund,Germany
2023,IFAD,30.88,0.05%,International Fund for Agricultural Development ,Germany
2023,World Health Organisation - Strategic Preparedness and Response Plan,28.55,0.05%,World Health Organisation - Strategic Preparedness and Response Plan,Germany
2023,United Nations Entity for Gender Equality and the Empowerment of Women,28.11,0.05%,United Nations Entity for Gender Equality and the Empowerment of Women,Germany
2023,United Nations Office of the High Commissioner for Refugees,24.89,0.04%,United Nations Office of the High Commissioner for Refugees,Germany
2023,FAO,23.94,0.04%,Food and Agricultural Organisation,Germany
2023,World Health Organisation - assessed contributions,23.0,0.04%,World Health Organisation - assessed contributions,Germany
2023,Asian Development Fund ,21.63,0.04%,Asian Development Fund ,Germany
2023,UNRWA,18.92,0.03%,United Nations Relief and Works Agency for Palestine Refugees in the Near East,Germany
2023,Council of Europe,14.47,0.02%,Council of Europe,Germany
2023,International Labour Organisation - Assessed Contributions,14.05,0.02%,International Labour Organisation - Assessed Contributions,Germany
2023,World Health Organisation - core voluntary contributions account,13.62,0.02%,World Health Organisation - core voluntary contributions account,Germany
2023,"United Nations Educational, Scientific and Cultural Organisation",12.34,0.02%,"United Nations Educational, Scientific and Cultural Organisation",Germany
2023,UNIDO,12.31,0.02%,United Nations Industrial Development Organisation ,Germany
2023,Organization for Security and Co-operation in Europe,11.76,0.02%,Organization for Security and Co-operation in Europe,Germany
2023,Global Environment Facility - Special Climate Change Fund,10.81,0.02%,Global Environment Facility - Special Climate Change Fund,Germany
2023,International Atomic Energy Agency - assessed contributions,8.75,0.01%,International Atomic Energy Agency - assessed contributions,Germany
2023,United Nations High Commissioner for Human Rights (extrabudgetary contributions only),8.44,0.01%,United Nations High Commissioner for Human Rights (extrabudgetary contributions only),Germany
