Year,Multi_short,ODA,Share,full name,Donor
2019,Commonwealth Secretariat (ODA-eligible contributions only),4.09,0.01%,Commonwealth Secretariat (ODA-eligible contributions only),United Kingdom
2019,Commonwealth Foundation ,3.63,0.01%,Commonwealth Foundation ,United Kingdom
2019,United Nations High Commissioner for Human Rights (extrabudgetary contributions only),3.24,0.01%,United Nations High Commissioner for Human Rights (extrabudgetary contributions only),United Kingdom
2019,OECD Development Centre ,1.97,0.0%,OECD Development Centre ,United Kingdom
2019,Commonwealth of Learning ,1.91,0.0%,Commonwealth of Learning ,United Kingdom
2019,"Inter-American Development Bank, Inter-American Investment Corporation and Multilateral Investment Fund ",1.03,0.0%,"Inter-American Development Bank, Inter-American Investment Corporation and Multilateral Investment Fund ",United Kingdom
2019,United Nations Framework Convention on Climate Change ,0.81,0.0%,United Nations Framework Convention on Climate Change ,United Kingdom
2019,International Telecommunications Union,0.67,0.0%,International Telecommunications Union,United Kingdom
2019,Convention to Combat Desertification ,0.42,0.0%,Convention to Combat Desertification ,United Kingdom
2019,European and Mediterranean Plant Protection Organisation ,0.34,0.0%,European and Mediterranean Plant Protection Organisation ,United Kingdom
2019,World Meteorological Organisation ,0.13,0.0%,World Meteorological Organisation ,United Kingdom
2019,World Intellectual Property Organisation ,0.04,0.0%,World Intellectual Property Organisation ,United Kingdom
2019,SCF,0.0,0.0%,Strategic Climate Fund,United Kingdom
2019,"Other multilateral institutions, Other",0.0,0.0%,"Other multilateral institutions, Other",United Kingdom
2019,PIDG,0.0,0.0%,Private Infrastructure Development Group ,United Kingdom
2020,European Commission - Development Share of Budget,1609.15,3.12%,European Commission - Development Share of Budget,United Kingdom
2020,International Monetary Fund - Poverty Reduction and Growth Trust ,1151.06,2.23%,International Monetary Fund - Poverty Reduction and Growth Trust ,United Kingdom
2020,IDA,1085.37,2.1%,International Development Association ,United Kingdom
2020,"Global Fund to Fight AIDS, Tuberculosis and Malaria ",666.63,1.29%,"Global Fund to Fight AIDS, Tuberculosis and Malaria ",United Kingdom
2020,GCF,630.22,1.22%,Green Climate Fund,United Kingdom
2020,European Commission - European Development Fund,514.68,1.0%,European Commission - European Development Fund,United Kingdom
2020,GAVI,280.1,0.54%,Global Alliance for Vaccines and Immunization ,United Kingdom
2020,ADF,246.87,0.48%,African Development Fund ,United Kingdom
2020,International Development Association - Multilateral Debt Relief Initiative,202.38,0.39%,International Development Association - Multilateral Debt Relief Initiative,United Kingdom
2020,IFFIm,180.61,0.35%,International Finance Facility for Immunisation,United Kingdom
2020,CERF,92.43,0.18%,Central Emergency Response Fund,United Kingdom
2020,UNDP,77.03,0.15%,United Nations Development Programme ,United Kingdom
2020,UNICEF,67.22,0.13%,United Nations Children's Fund ,United Kingdom
2020,UN,66.95,0.13%,United Nations,United Kingdom
2020,IBRD,63.05,0.12%,International Bank for Reconstruction and Development ,United Kingdom
2020,UNRWA,60.2,0.12%,United Nations Relief and Works Agency for Palestine Refugees in the Near East,United Kingdom
2020,WFP,56.02,0.11%,World Food Programme ,United Kingdom
2020,Global Environment Facility - Special Climate Change Fund,52.52,0.1%,Global Environment Facility - Special Climate Change Fund,United Kingdom
2020,United Nations Office of the High Commissioner for Refugees,49.02,0.09%,United Nations Office of the High Commissioner for Refugees,United Kingdom
2020,"United Nations Department of Peace Operations - UN peacekeeping operations [only MINURSO, MINUSCA, MINUSMA, MINUJUSTH, MONUSCO, UNAMID, UNIFIL, UNISFA, UNMIK, UNMIL, UNMISS, UNOCI]. Report contributions mission by mission in CRS++.",48.89,0.09%,"United Nations Department of Peace Operations - UN peacekeeping operations [only MINURSO, MINUSCA, MINUSMA, MINUJUSTH, MONUSCO, UNAMID, UNIFIL, UNISFA, UNMIK, UNMIL, UNMISS, UNOCI]. Report contributions mission by mission in CRS++.",United Kingdom
2020,International drug purchase facility,46.22,0.09%,International drug purchase facility,United Kingdom
2020,AfDB,40.36,0.08%,African Development Bank,United Kingdom
2020,Asian Development Fund ,38.51,0.07%,Asian Development Fund ,United Kingdom
2020,Advance Market Commitments,35.06,0.07%,Advance Market Commitments,United Kingdom
2020,CGIAR ,35.03,0.07%,CGIAR Fund,United Kingdom
2020,United Nations Office of Co-ordination of Humanitarian Affairs ,35.01,0.07%,United Nations Office of Co-ordination of Humanitarian Affairs ,United Kingdom
2020,GEF-TF,35.01,0.07%,Global Environment Facility Trust Fund,United Kingdom
2020,IFAD,32.76,0.06%,International Fund for Agricultural Development ,United Kingdom
2020,UNFPA,28.01,0.05%,United Nations Population Fund ,United Kingdom
2020,Joint United Nations Programme on HIV/AIDS ,21.01,0.04%,Joint United Nations Programme on HIV/AIDS ,United Kingdom
2020,FAO,20.21,0.04%,Food and Agricultural Organisation,United Kingdom
2020,World Health Organisation - assessed contributions,18.57,0.04%,World Health Organisation - assessed contributions,United Kingdom
2020,United Nations Entity for Gender Equality and the Empowerment of Women,17.51,0.03%,United Nations Entity for Gender Equality and the Empowerment of Women,United Kingdom
2020,Council of Europe,16.42,0.03%,Council of Europe,United Kingdom
2020,Organization for Security and Co-operation in Europe,13.8,0.03%,Organization for Security and Co-operation in Europe,United Kingdom
2020,MLF-MP,12.65,0.02%,Multilateral Fund for the Implementation of the Montreal Protocol ,United Kingdom
2020,International Labour Organisation - Assessed Contributions,10.73,0.02%,International Labour Organisation - Assessed Contributions,United Kingdom
2020,"United Nations Educational, Scientific and Cultural Organisation",10.24,0.02%,"United Nations Educational, Scientific and Cultural Organisation",United Kingdom
2020,International Organisation for Migration ,8.61,0.02%,International Organisation for Migration ,United Kingdom
2020,World Health Organisation - core voluntary contributions account,7.0,0.01%,World Health Organisation - core voluntary contributions account,United Kingdom
2020,International Atomic Energy Agency - assessed contributions,6.96,0.01%,International Atomic Energy Agency - assessed contributions,United Kingdom
2020,Commonwealth Secretariat (ODA-eligible contributions only),6.61,0.01%,Commonwealth Secretariat (ODA-eligible contributions only),United Kingdom
2020,CDB,6.3,0.01%,Caribbean Development Bank ,United Kingdom
2020,UNDCO,6.3,0.01%,United Nations Development Coordination Office,United Kingdom
2020,International Atomic Energy Agency (Contributions to Technical Cooperation Fund Only),4.91,0.01%,International Atomic Energy Agency (Contributions to Technical Cooperation Fund Only),United Kingdom
2020,UNEP,4.62,0.01%,United Nations Environment Programme ,United Kingdom
2020,United Nations High Commissioner for Human Rights (extrabudgetary contributions only),3.08,0.01%,United Nations High Commissioner for Human Rights (extrabudgetary contributions only),United Kingdom
2020,United Nations Framework Convention on Climate Change ,2.12,0.0%,United Nations Framework Convention on Climate Change ,United Kingdom
2020,OECD Development Centre ,1.41,0.0%,OECD Development Centre ,United Kingdom
2020,GGGI,1.4,0.0%,Global Green Growth Institute,United Kingdom
2020,"Inter-American Development Bank, Inter-American Investment Corporation and Multilateral Investment Fund ",0.98,0.0%,"Inter-American Development Bank, Inter-American Investment Corporation and Multilateral Investment Fund ",United Kingdom
2020,International Telecommunications Union,0.66,0.0%,International Telecommunications Union,United Kingdom
2020,Convention to Combat Desertification ,0.43,0.0%,Convention to Combat Desertification ,United Kingdom
2020,Intergovernmental Panel on Climate Change ,0.16,0.0%,Intergovernmental Panel on Climate Change ,United Kingdom
2020,World Meteorological Organisation ,0.14,0.0%,World Meteorological Organisation ,United Kingdom
2020,World Intellectual Property Organisation ,0.04,0.0%,World Intellectual Property Organisation ,United Kingdom
2020,"World Bank Group (WB), Other",0.0,0.0%,"World Bank Group (WB), Other",United Kingdom
2020,"European Union Institutions, Other",0.0,0.0%,"European Union Institutions, Other",United Kingdom
2020,PIDG,0.0,0.0%,Private Infrastructure Development Group ,United Kingdom
2021,European Commission - Development Share of Budget,959.4,1.7%,European Commission - Development Share of Budget,United Kingdom
2021,IDA,939.45,1.67%,International Development Association ,United Kingdom
2021,International Monetary Fund - Poverty Reduction and Growth Trust ,923.96,1.64%,International Monetary Fund - Poverty Reduction and Growth Trust ,United Kingdom
2021,European Commission - European Development Fund,890.46,1.58%,European Commission - European Development Fund,United Kingdom
2021,"Global Fund to Fight AIDS, Tuberculosis and Malaria ",532.82,0.95%,"Global Fund to Fight AIDS, Tuberculosis and Malaria ",United Kingdom
2021,GCF,393.92,0.7%,Green Climate Fund,United Kingdom
2021,GAVI,311.28,0.55%,Global Alliance for Vaccines and Immunization ,United Kingdom
2021,ADF,248.35,0.44%,African Development Fund ,United Kingdom
2021,IFFIm,196.33,0.35%,International Finance Facility for Immunisation,United Kingdom
2021,World Health Organisation - core voluntary contributions account,136.85,0.24%,World Health Organisation - core voluntary contributions account,United Kingdom
2021,CTF,123.67,0.22%,Clean Technology Fund,United Kingdom
2021,CERF,89.04,0.16%,Central Emergency Response Fund,United Kingdom
2021,GEF-TF,87.64,0.16%,Global Environment Facility Trust Fund,United Kingdom
2021,UN,70.77,0.13%,United Nations,United Kingdom
2021,IBRD,56.68,0.1%,International Bank for Reconstruction and Development ,United Kingdom
2021,IFC,53.65,0.1%,International Finance Corporation ,United Kingdom
2021,WFP,51.88,0.09%,World Food Programme ,United Kingdom
2021,AfDB,49.73,0.09%,African Development Bank,United Kingdom
2021,Asian Development Fund ,41.24,0.07%,Asian Development Fund ,United Kingdom
2021,United Nations Office of the High Commissioner for Refugees,40.66,0.07%,United Nations Office of the High Commissioner for Refugees,United Kingdom
2021,"United Nations Department of Peace Operations - UN peacekeeping operations [only MINURSO, MINUSCA, MINUSMA, MINUJUSTH, MONUSCO, UNAMID, UNIFIL, UNISFA, UNMIK, UNMIL, UNMISS, UNOCI]. Report contributions mission by mission in CRS++.",38.52,0.07%,"United Nations Department of Peace Operations - UN peacekeeping operations [only MINURSO, MINUSCA, MINUSMA, MINUJUSTH, MONUSCO, UNAMID, UNIFIL, UNISFA, UNMIK, UNMIL, UNMISS, UNOCI]. Report contributions mission by mission in CRS++.",United Kingdom
2021,United Nations Office of Co-ordination of Humanitarian Affairs ,35.05,0.06%,United Nations Office of Co-ordination of Humanitarian Affairs ,United Kingdom
2021,UNICEF,33.65,0.06%,United Nations Children's Fund ,United Kingdom
2021,UNDP,30.85,0.05%,United Nations Development Programme ,United Kingdom
2021,CGIAR ,29.45,0.05%,CGIAR Fund,United Kingdom
2021,IFAD,26.94,0.05%,International Fund for Agricultural Development ,United Kingdom
2021,United Nations Peacebuilding Fund,21.03,0.04%,United Nations Peacebuilding Fund,United Kingdom
2021,International Atomic Energy Agency - assessed contributions,20.55,0.04%,International Atomic Energy Agency - assessed contributions,United Kingdom
2021,FAO,18.85,0.03%,Food and Agricultural Organisation,United Kingdom
2021,Commonwealth Secretariat (ODA-eligible contributions only),17.67,0.03%,Commonwealth Secretariat (ODA-eligible contributions only),United Kingdom
2021,World Health Organisation - assessed contributions,17.51,0.03%,World Health Organisation - assessed contributions,United Kingdom
2021,Council of Europe,16.64,0.03%,Council of Europe,United Kingdom
2021,UNRWA,15.5,0.03%,United Nations Relief and Works Agency for Palestine Refugees in the Near East,United Kingdom
2021,Organization for Security and Co-operation in Europe,13.28,0.02%,Organization for Security and Co-operation in Europe,United Kingdom
2021,International Labour Organisation - Assessed Contributions,12.08,0.02%,International Labour Organisation - Assessed Contributions,United Kingdom
2021,MLF-MP,11.96,0.02%,Multilateral Fund for the Implementation of the Montreal Protocol ,United Kingdom
2021,UNFPA,11.22,0.02%,United Nations Population Fund ,United Kingdom
2021,"United Nations Educational, Scientific and Cultural Organisation",9.47,0.02%,"United Nations Educational, Scientific and Cultural Organisation",United Kingdom
2021,International Organisation for Migration ,8.47,0.02%,International Organisation for Migration ,United Kingdom
2021,United Nations Entity for Gender Equality and the Empowerment of Women,8.06,0.01%,United Nations Entity for Gender Equality and the Empowerment of Women,United Kingdom
2021,CDB,7.36,0.01%,Caribbean Development Bank ,United Kingdom
2021,International Atomic Energy Agency (Contributions to Technical Cooperation Fund Only),4.77,0.01%,International Atomic Energy Agency (Contributions to Technical Cooperation Fund Only),United Kingdom
2021,UNEP,4.63,0.01%,United Nations Environment Programme ,United Kingdom
2021,United Nations Framework Convention on Climate Change ,3.95,0.01%,United Nations Framework Convention on Climate Change ,United Kingdom
2021,United Nations High Commissioner for Human Rights (extrabudgetary contributions only),3.7,0.01%,United Nations High Commissioner for Human Rights (extrabudgetary contributions only),United Kingdom
2021,Joint United Nations Programme on HIV/AIDS ,3.51,0.01%,Joint United Nations Programme on HIV/AIDS ,United Kingdom
2021,Commonwealth Foundation ,3.03,0.01%,Commonwealth Foundation ,United Kingdom
2021,Commonwealth of Learning ,2.8,0.0%,Commonwealth of Learning ,United Kingdom
2021,UNDCO,2.52,0.0%,United Nations Development Coordination Office,United Kingdom
2021,OECD Development Centre ,1.44,0.0%,OECD Development Centre ,United Kingdom
2021,"Inter-American Development Bank, Inter-American Investment Corporation and Multilateral Investment Fund ",0.98,0.0%,"Inter-American Development Bank, Inter-American Investment Corporation and Multilateral Investment Fund ",United Kingdom
2021,International Telecommunications Union,0.65,0.0%,International Telecommunications Union,United Kingdom
2021,European and Mediterranean Plant Protection Organisation ,0.31,0.0%,European and Mediterranean Plant Protection Organisation ,United Kingdom
2021,Intergovernmental Panel on Climate Change ,0.16,0.0%,Intergovernmental Panel on Climate Change ,United Kingdom
2021,World Meteorological Organisation ,0.15,0.0%,World Meteorological Organisation ,United Kingdom
2021,World Intellectual Property Organisation ,0.04,0.0%,World Intellectual Property Organisation ,United Kingdom
2021,"Other multilateral institutions, Other",0.0,0.0%,"Other multilateral institutions, Other",United Kingdom
2022,European Commission - Development Share of Budget,710.04,1.33%,European Commission - Development Share of Budget,United Kingdom
2022,"Global Fund to Fight AIDS, Tuberculosis and Malaria ",578.72,1.08%,"Global Fund to Fight AIDS, Tuberculosis and Malaria ",United Kingdom
2022,European Commission - European Development Fund,405.25,0.76%,European Commission - European Development Fund,United Kingdom
2022,ADF,399.73,0.75%,African Development Fund ,United Kingdom
2022,GCF,384.19,0.72%,Green Climate Fund,United Kingdom
2022,IFFIm,302.76,0.57%,International Finance Facility for Immunisation,United Kingdom
2022,International Development Association - Multilateral Debt Relief Initiative,214.17,0.4%,International Development Association - Multilateral Debt Relief Initiative,United Kingdom
2022,IDA,206.69,0.39%,International Development Association ,United Kingdom
2022,World Health Organisation - core voluntary contributions account,130.35,0.24%,World Health Organisation - core voluntary contributions account,United Kingdom
2022,GEF-TF,83.34,0.16%,Global Environment Facility Trust Fund,United Kingdom
2022,CERF,69.34,0.13%,Central Emergency Response Fund,United Kingdom
2022,"United Nations Department of Peace Operations - UN peacekeeping operations [only MINURSO, MINUSCA, MINUSMA, MINUJUSTH, MONUSCO, UNAMID, UNIFIL, UNISFA, UNMIK, UNMIL, UNMISS, UNOCI]. Report contributions mission by mission in CRS++.",67.0,0.13%,"United Nations Department of Peace Operations - UN peacekeeping operations [only MINURSO, MINUSCA, MINUSMA, MINUJUSTH, MONUSCO, UNAMID, UNIFIL, UNISFA, UNMIK, UNMIL, UNMISS, UNOCI]. Report contributions mission by mission in CRS++.",United Kingdom
2022,UN,64.18,0.12%,United Nations,United Kingdom
2022,IBRD,61.82,0.12%,International Bank for Reconstruction and Development ,United Kingdom
2022,WFP,53.34,0.1%,World Food Programme ,United Kingdom
2022,IFC,53.22,0.1%,International Finance Corporation ,United Kingdom
2022,United Nations Office of the High Commissioner for Refugees,44.0,0.08%,United Nations Office of the High Commissioner for Refugees,United Kingdom
2022,Asian Development Fund ,39.22,0.07%,Asian Development Fund ,United Kingdom
2022,AfDB,35.95,0.07%,African Development Bank,United Kingdom
2022,United Nations Office of Co-ordination of Humanitarian Affairs ,28.0,0.05%,United Nations Office of Co-ordination of Humanitarian Affairs ,United Kingdom
2022,CGIAR ,25.17,0.05%,CGIAR Fund,United Kingdom
2022,FAO,20.22,0.04%,Food and Agricultural Organisation,United Kingdom
2022,AF,20.0,0.04%,Adaptation Fund,United Kingdom
2022,International drug purchase facility,18.67,0.03%,International drug purchase facility,United Kingdom
2022,UNEP,18.4,0.03%,United Nations Environment Programme ,United Kingdom
2022,World Health Organisation - assessed contributions,17.86,0.03%,World Health Organisation - assessed contributions,United Kingdom
2022,UNRWA,17.33,0.03%,United Nations Relief and Works Agency for Palestine Refugees in the Near East,United Kingdom
2022,Council of Europe,15.39,0.03%,Council of Europe,United Kingdom
2022,Organization for Security and Co-operation in Europe,12.54,0.02%,Organization for Security and Co-operation in Europe,United Kingdom
2022,UNFPA,10.67,0.02%,United Nations Population Fund ,United Kingdom
2022,Joint United Nations Programme on HIV/AIDS ,10.67,0.02%,Joint United Nations Programme on HIV/AIDS ,United Kingdom
2022,UNICEF,10.67,0.02%,United Nations Children's Fund ,United Kingdom
2022,International Labour Organisation - Assessed Contributions,10.64,0.02%,International Labour Organisation - Assessed Contributions,United Kingdom
2022,Commonwealth Secretariat (ODA-eligible contributions only),9.66,0.02%,Commonwealth Secretariat (ODA-eligible contributions only),United Kingdom
2022,"United Nations Educational, Scientific and Cultural Organisation",9.56,0.02%,"United Nations Educational, Scientific and Cultural Organisation",United Kingdom
2022,International Organisation for Migration ,8.3,0.02%,International Organisation for Migration ,United Kingdom
2022,CDB,7.0,0.01%,Caribbean Development Bank ,United Kingdom
2022,UNDCO,6.93,0.01%,United Nations Development Coordination Office,United Kingdom
2022,International Atomic Energy Agency - assessed contributions,5.55,0.01%,International Atomic Energy Agency - assessed contributions,United Kingdom
2022,United Nations Peacebuilding Fund,5.07,0.01%,United Nations Peacebuilding Fund,United Kingdom
2022,United Nations Framework Convention on Climate Change ,1.97,0.0%,United Nations Framework Convention on Climate Change ,United Kingdom
2022,International Telecommunications Union,0.63,0.0%,International Telecommunications Union,United Kingdom
2022,Convention to Combat Desertification ,0.38,0.0%,Convention to Combat Desertification ,United Kingdom
2022,OECD Development Centre ,0.19,0.0%,OECD Development Centre ,United Kingdom
2022,European and Mediterranean Plant Protection Organisation ,0.15,0.0%,European and Mediterranean Plant Protection Organisation ,United Kingdom
2022,World Meteorological Organisation ,0.14,0.0%,World Meteorological Organisation ,United Kingdom
2022,World Intellectual Property Organisation ,0.0,0.0%,World Intellectual Property Organisation ,United Kingdom
2023,IDA,2053.42,3.35%,International Development Association ,United Kingdom
2023,"Global Fund to Fight AIDS, Tuberculosis and Malaria ",1190.88,1.94%,"Global Fund to Fight AIDS, Tuberculosis and Malaria ",United Kingdom
2023,European Commission - Development Share of Budget,536.38,0.87%,European Commission - Development Share of Budget,United Kingdom
2023,GCF,523.24,0.85%,Green Climate Fund,United Kingdom
2023,International Development Association - Multilateral Debt Relief Initiative,409.58,0.67%,International Development Association - Multilateral Debt Relief Initiative,United Kingdom
2023,GAVI,290.86,0.47%,Global Alliance for Vaccines and Immunization ,United Kingdom
2023,IFFIm,237.44,0.39%,International Finance Facility for Immunisation,United Kingdom
2023,GEF-TF,205.09,0.33%,Global Environment Facility Trust Fund,United Kingdom
2023,ADF,204.74,0.33%,African Development Fund ,United Kingdom
2023,World Health Organisation - core voluntary contributions account,139.22,0.23%,World Health Organisation - core voluntary contributions account,United Kingdom
2023,European Commission - European Development Fund,124.58,0.2%,European Commission - European Development Fund,United Kingdom
2023,UN,67.75,0.11%,United Nations,United Kingdom
2023,CERF,64.64,0.11%,Central Emergency Response Fund,United Kingdom
2023,IBRD,57.02,0.09%,International Bank for Reconstruction and Development ,United Kingdom
2023,IMF's Resilience and Sustainability Trust,54.8,0.09%,IMF's Resilience and Sustainability Trust,United Kingdom
2023,IFC,52.68,0.09%,International Finance Corporation ,United Kingdom
2023,UNICEF,49.72,0.08%,United Nations Children's Fund ,United Kingdom
2023,WFP,49.72,0.08%,World Food Programme ,United Kingdom
2023,"United Nations Department of Peace Operations - UN peacekeeping operations [only MINURSO, MINUSCA, MINUSMA, MINUJUSTH, MONUSCO, UNAMID, UNIFIL, UNISFA, UNMIK, UNMIL, UNMISS, UNOCI]. Report contributions mission by mission in CRS++.",41.73,0.07%,"United Nations Department of Peace Operations - UN peacekeeping operations [only MINURSO, MINUSCA, MINUSMA, MINUJUSTH, MONUSCO, UNAMID, UNIFIL, UNISFA, UNMIK, UNMIL, UNMISS, UNOCI]. Report contributions mission by mission in CRS++.",United Kingdom
2023,United Nations Office of the High Commissioner for Refugees,41.02,0.07%,United Nations Office of the High Commissioner for Refugees,United Kingdom
2023,AfDB,33.51,0.05%,African Development Bank,United Kingdom
2023,United Nations Office of Co-ordination of Humanitarian Affairs ,29.83,0.05%,United Nations Office of Co-ordination of Humanitarian Affairs ,United Kingdom
2023,UNDP,26.8,0.04%,United Nations Development Programme ,United Kingdom
2023,UNRWA,23.62,0.04%,United Nations Relief and Works Agency for Palestine Refugees in the Near East,United Kingdom
2023,UNEP,22.14,0.04%,United Nations Environment Programme ,United Kingdom
2023,World Health Organisation - assessed contributions,19.12,0.03%,World Health Organisation - assessed contributions,United Kingdom
2023,Council of Europe,18.47,0.03%,Council of Europe,United Kingdom
2023,FAO,17.78,0.03%,Food and Agricultural Organisation,United Kingdom
2023,International drug purchase facility,17.4,0.03%,International drug purchase facility,United Kingdom
2023,IFAD,15.31,0.02%,International Fund for Agricultural Development ,United Kingdom
2023,International Atomic Energy Agency - assessed contributions,15.1,0.02%,International Atomic Energy Agency - assessed contributions,United Kingdom
2023,Organization for Security and Co-operation in Europe,11.39,0.02%,Organization for Security and Co-operation in Europe,United Kingdom
2023,International Labour Organisation - Assessed Contributions,10.07,0.02%,International Labour Organisation - Assessed Contributions,United Kingdom
2023,UNFPA,9.94,0.02%,United Nations Population Fund ,United Kingdom
2023,Joint United Nations Programme on HIV/AIDS ,9.94,0.02%,Joint United Nations Programme on HIV/AIDS ,United Kingdom
2023,"United Nations Educational, Scientific and Cultural Organisation",8.68,0.01%,"United Nations Educational, Scientific and Cultural Organisation",United Kingdom
2023,International Organisation for Migration ,7.46,0.01%,International Organisation for Migration ,United Kingdom
2023,United Nations High Commissioner for Human Rights (extrabudgetary contributions only),6.56,0.01%,United Nations High Commissioner for Human Rights (extrabudgetary contributions only),United Kingdom
2023,UNDCO,6.46,0.01%,United Nations Development Coordination Office,United Kingdom
2023,Commonwealth Secretariat (ODA-eligible contributions only),5.33,0.01%,Commonwealth Secretariat (ODA-eligible contributions only),United Kingdom
2023,Global Environment Facility - Special Climate Change Fund,4.97,0.01%,Global Environment Facility - Special Climate Change Fund,United Kingdom
2023,CGIAR ,4.25,0.01%,CGIAR Fund,United Kingdom
2023,United Nations Entity for Gender Equality and the Empowerment of Women,4.2,0.01%,United Nations Entity for Gender Equality and the Empowerment of Women,United Kingdom
2023,United Nations Peacebuilding Fund,2.28,0.0%,United Nations Peacebuilding Fund,United Kingdom
2023,Commonwealth Foundation ,1.4,0.0%,Commonwealth Foundation ,United Kingdom
2023,Commonwealth of Learning ,0.99,0.0%,Commonwealth of Learning ,United Kingdom
2023,United Nations Framework Convention on Climate Change ,0.84,0.0%,United Nations Framework Convention on Climate Change ,United Kingdom
2023,OECD Development Centre ,0.73,0.0%,OECD Development Centre ,United Kingdom
2023,International Telecommunications Union,0.65,0.0%,International Telecommunications Union,United Kingdom
2023,CITES,0.57,0.0%,Convention on International Trade in Endangered Species of Wild Flora and Fauna,United Kingdom
2023,Convention to Combat Desertification ,0.36,0.0%,Convention to Combat Desertification ,United Kingdom
2023,World Intellectual Property Organisation ,0.16,0.0%,World Intellectual Property Organisation ,United Kingdom
