Year,Multi_short,ODA,Share,Full Name,Donor
2020,IDA,1.45,0.0%,International Development Association ,Lithuania
2020,UN,1.24,0.0%,United Nations,Lithuania
2020,FAO,0.37,0.0%,Food and Agricultural Organisation,Lithuania
2020,World Health Organisation - assessed contributions,0.36,0.0%,World Health Organisation - assessed contributions,Lithuania
2020,Council of Europe,0.34,0.0%,Council of Europe,Lithuania
2020,MLF-MP,0.24,0.0%,Multilateral Fund for the Implementation of the Montreal Protocol ,Lithuania
2020,"United Nations Department of Peace Operations - UN peacekeeping operations [only MINURSO, MINUSCA, MINUSMA, MINUJUSTH, MONUSCO, UNAMID, UNIFIL, UNISFA, UNMIK, UNMIL, UNMISS, UNOCI]. Report contributions mission by mission in CRS++.",0.2,0.0%,"United Nations Department of Peace Operations - UN peacekeeping operations [only MINURSO, MINUSCA, MINUSMA, MINUJUSTH, MONUSCO, UNAMID, UNIFIL, UNISFA, UNMIK, UNMIL, UNMISS, UNOCI]. Report contributions mission by mission in CRS++.",Lithuania
2020,"United Nations Educational, Scientific and Cultural Organisation",0.19,0.0%,"United Nations Educational, Scientific and Cultural Organisation",Lithuania
2020,International Atomic Energy Agency - assessed contributions,0.12,0.0%,International Atomic Energy Agency - assessed contributions,Lithuania
2020,International Atomic Energy Agency (Contributions to Technical Cooperation Fund Only),0.09,0.0%,International Atomic Energy Agency (Contributions to Technical Cooperation Fund Only),Lithuania
2020,UNWTO,0.09,0.0%,World Tourism Organization,Lithuania
2020,WOAH,0.08,0.0%,World Organisation for Animal Health,Lithuania
2020,United Nations Office of the High Commissioner for Refugees,0.07,0.0%,United Nations Office of the High Commissioner for Refugees,Lithuania
2020,UNEP,0.06,0.0%,United Nations Environment Programme ,Lithuania
2020,International Organisation for Migration ,0.05,0.0%,International Organisation for Migration ,Lithuania
2020,European and Mediterranean Plant Protection Organisation ,0.04,0.0%,European and Mediterranean Plant Protection Organisation ,Lithuania
2020,United Nations High Commissioner for Human Rights (extrabudgetary contributions only),0.04,0.0%,United Nations High Commissioner for Human Rights (extrabudgetary contributions only),Lithuania
2020,World Trade Organisation - Doha Development Agenda Global Trust Fund ,0.04,0.0%,World Trade Organisation - Doha Development Agenda Global Trust Fund ,Lithuania
2020,World Customs Organization Customs Co-operation Fund,0.04,0.0%,World Customs Organization Customs Co-operation Fund,Lithuania
2020,Organization for Security and Co-operation in Europe,0.03,0.0%,Organization for Security and Co-operation in Europe,Lithuania
2020,United Nations Framework Convention on Climate Change ,0.02,0.0%,United Nations Framework Convention on Climate Change ,Lithuania
2020,International Telecommunications Union,0.02,0.0%,International Telecommunications Union,Lithuania
2020,International Organisation of the Francophonie,0.02,0.0%,International Organisation of the Francophonie,Lithuania
2020,United Nations Economic Commission for Europe (extrabudgetary contributions only),0.01,0.0%,United Nations Economic Commission for Europe (extrabudgetary contributions only),Lithuania
2020,Universal Postal Union ,0.01,0.0%,Universal Postal Union ,Lithuania
2020,CITES,0.01,0.0%,Convention on International Trade in Endangered Species of Wild Flora and Fauna,Lithuania
2020,International Renewable Energy Agency,0.01,0.0%,International Renewable Energy Agency,Lithuania
2020,Convention to Combat Desertification ,0.01,0.0%,Convention to Combat Desertification ,Lithuania
2020,CEB,0.0,0.0%,Council of Europe Development Bank,Lithuania
2020,World Intellectual Property Organisation ,0.0,0.0%,World Intellectual Property Organisation ,Lithuania
2020,World Meteorological Organisation ,0.0,0.0%,World Meteorological Organisation ,Lithuania
2021,European Commission - Development Share of Budget,57.4,0.1%,European Commission - Development Share of Budget,Lithuania
2021,European Commission - European Development Fund,9.81,0.02%,European Commission - European Development Fund,Lithuania
2021,IBRD,2.13,0.0%,International Bank for Reconstruction and Development ,Lithuania
2021,IDA,2.05,0.0%,International Development Association ,Lithuania
2021,International Monetary Fund - Poverty Reduction and Growth Trust ,1.71,0.0%,International Monetary Fund - Poverty Reduction and Growth Trust ,Lithuania
2021,UN,1.1,0.0%,United Nations,Lithuania
2021,FAO,0.34,0.0%,Food and Agricultural Organisation,Lithuania
2021,Council of Europe,0.34,0.0%,Council of Europe,Lithuania
2021,World Health Organisation - assessed contributions,0.32,0.0%,World Health Organisation - assessed contributions,Lithuania
2021,MLF-MP,0.23,0.0%,Multilateral Fund for the Implementation of the Montreal Protocol ,Lithuania
2021,International Labour Organisation - Assessed Contributions,0.22,0.0%,International Labour Organisation - Assessed Contributions,Lithuania
2021,"United Nations Department of Peace Operations - UN peacekeeping operations [only MINURSO, MINUSCA, MINUSMA, MINUJUSTH, MONUSCO, UNAMID, UNIFIL, UNISFA, UNMIK, UNMIL, UNMISS, UNOCI]. Report contributions mission by mission in CRS++.",0.18,0.0%,"United Nations Department of Peace Operations - UN peacekeeping operations [only MINURSO, MINUSCA, MINUSMA, MINUJUSTH, MONUSCO, UNAMID, UNIFIL, UNISFA, UNMIK, UNMIL, UNMISS, UNOCI]. Report contributions mission by mission in CRS++.",Lithuania
2021,"United Nations Educational, Scientific and Cultural Organisation",0.17,0.0%,"United Nations Educational, Scientific and Cultural Organisation",Lithuania
2021,United Nations Office of the High Commissioner for Refugees,0.14,0.0%,United Nations Office of the High Commissioner for Refugees,Lithuania
2021,CERF,0.14,0.0%,Central Emergency Response Fund,Lithuania
2021,WFP,0.14,0.0%,World Food Programme ,Lithuania
2021,Organization for Security and Co-operation in Europe,0.13,0.0%,Organization for Security and Co-operation in Europe,Lithuania
2021,International Organisation for Migration ,0.12,0.0%,International Organisation for Migration ,Lithuania
2021,International Atomic Energy Agency - assessed contributions,0.11,0.0%,International Atomic Energy Agency - assessed contributions,Lithuania
2021,International Atomic Energy Agency (Contributions to Technical Cooperation Fund Only),0.08,0.0%,International Atomic Energy Agency (Contributions to Technical Cooperation Fund Only),Lithuania
2021,UNWTO,0.08,0.0%,World Tourism Organization,Lithuania
2021,Organisation for Economic Co-operation and Development (Contributions to special funds for Technical Co-operation Activities Only) ,0.07,0.0%,Organisation for Economic Co-operation and Development (Contributions to special funds for Technical Co-operation Activities Only) ,Lithuania
2021,WOAH,0.07,0.0%,World Organisation for Animal Health,Lithuania
2021,UNEP,0.06,0.0%,United Nations Environment Programme ,Lithuania
2021,World Trade Organisation - Doha Development Agenda Global Trust Fund ,0.04,0.0%,World Trade Organisation - Doha Development Agenda Global Trust Fund ,Lithuania
2021,United Nations High Commissioner for Human Rights (extrabudgetary contributions only),0.04,0.0%,United Nations High Commissioner for Human Rights (extrabudgetary contributions only),Lithuania
2021,European and Mediterranean Plant Protection Organisation ,0.04,0.0%,European and Mediterranean Plant Protection Organisation ,Lithuania
2021,United Nations Framework Convention on Climate Change ,0.03,0.0%,United Nations Framework Convention on Climate Change ,Lithuania
2021,UNICEF,0.03,0.0%,United Nations Children's Fund ,Lithuania
2021,World Customs Organization Customs Co-operation Fund,0.03,0.0%,World Customs Organization Customs Co-operation Fund,Lithuania
2021,International Organisation of the Francophonie,0.02,0.0%,International Organisation of the Francophonie,Lithuania
2021,International Telecommunications Union,0.02,0.0%,International Telecommunications Union,Lithuania
2021,Convention to Combat Desertification ,0.01,0.0%,Convention to Combat Desertification ,Lithuania
2021,CITES,0.01,0.0%,Convention on International Trade in Endangered Species of Wild Flora and Fauna,Lithuania
2021,International Renewable Energy Agency,0.01,0.0%,International Renewable Energy Agency,Lithuania
2021,Universal Postal Union ,0.01,0.0%,Universal Postal Union ,Lithuania
2021,United Nations Entity for Gender Equality and the Empowerment of Women,0.01,0.0%,United Nations Entity for Gender Equality and the Empowerment of Women,Lithuania
2021,World Meteorological Organisation ,0.0,0.0%,World Meteorological Organisation ,Lithuania
2021,World Intellectual Property Organisation ,0.0,0.0%,World Intellectual Property Organisation ,Lithuania
2021,CEB,0.0,0.0%,Council of Europe Development Bank,Lithuania
2022,European Commission - Development Share of Budget,95.87,0.18%,European Commission - Development Share of Budget,Lithuania
2022,European Commission - European Development Fund,5.3,0.01%,European Commission - European Development Fund,Lithuania
2022,IFC,2.74,0.01%,International Finance Corporation ,Lithuania
2022,IBRD,2.07,0.0%,International Bank for Reconstruction and Development ,Lithuania
2022,IMF's Resilience and Sustainability Trust,2.05,0.0%,IMF's Resilience and Sustainability Trust,Lithuania
2022,IDA,1.76,0.0%,International Development Association ,Lithuania
2022,International Monetary Fund - Poverty Reduction and Growth Trust ,1.41,0.0%,International Monetary Fund - Poverty Reduction and Growth Trust ,Lithuania
2022,EIB,0.64,0.0%,European Investment Bank ,Lithuania
2022,"United Nations Department of Peace Operations - UN peacekeeping operations [only MINURSO, MINUSCA, MINUSMA, MINUJUSTH, MONUSCO, UNAMID, UNIFIL, UNISFA, UNMIK, UNMIL, UNMISS, UNOCI]. Report contributions mission by mission in CRS++.",0.37,0.0%,"United Nations Department of Peace Operations - UN peacekeeping operations [only MINURSO, MINUSCA, MINUSMA, MINUJUSTH, MONUSCO, UNAMID, UNIFIL, UNISFA, UNMIK, UNMIL, UNMISS, UNOCI]. Report contributions mission by mission in CRS++.",Lithuania
2022,FAO,0.31,0.0%,Food and Agricultural Organisation,Lithuania
2022,World Health Organisation - assessed contributions,0.27,0.0%,World Health Organisation - assessed contributions,Lithuania
2022,MLF-MP,0.2,0.0%,Multilateral Fund for the Implementation of the Montreal Protocol ,Lithuania
2022,International Labour Organisation - Assessed Contributions,0.19,0.0%,International Labour Organisation - Assessed Contributions,Lithuania
2022,"United Nations Educational, Scientific and Cultural Organisation",0.16,0.0%,"United Nations Educational, Scientific and Cultural Organisation",Lithuania
2022,Organisation for Economic Co-operation and Development (Contributions to special funds for Technical Co-operation Activities Only) ,0.13,0.0%,Organisation for Economic Co-operation and Development (Contributions to special funds for Technical Co-operation Activities Only) ,Lithuania
2022,Organization for Security and Co-operation in Europe,0.12,0.0%,Organization for Security and Co-operation in Europe,Lithuania
2022,International Atomic Energy Agency - assessed contributions,0.1,0.0%,International Atomic Energy Agency - assessed contributions,Lithuania
2022,UN,0.09,0.0%,United Nations,Lithuania
2022,UNWTO,0.07,0.0%,World Tourism Organization,Lithuania
2022,WOAH,0.07,0.0%,World Organisation for Animal Health,Lithuania
2022,International Atomic Energy Agency (Contributions to Technical Cooperation Fund Only),0.07,0.0%,International Atomic Energy Agency (Contributions to Technical Cooperation Fund Only),Lithuania
2022,UNEP,0.06,0.0%,United Nations Environment Programme ,Lithuania
2022,International Organisation for Migration ,0.04,0.0%,International Organisation for Migration ,Lithuania
2022,European and Mediterranean Plant Protection Organisation ,0.03,0.0%,European and Mediterranean Plant Protection Organisation ,Lithuania
2022,World Customs Organization Customs Co-operation Fund,0.03,0.0%,World Customs Organization Customs Co-operation Fund,Lithuania
2022,Council of Europe,0.03,0.0%,Council of Europe,Lithuania
2022,United Nations High Commissioner for Human Rights (extrabudgetary contributions only),0.02,0.0%,United Nations High Commissioner for Human Rights (extrabudgetary contributions only),Lithuania
2022,UNICEF,0.02,0.0%,United Nations Children's Fund ,Lithuania
2022,International Telecommunications Union,0.02,0.0%,International Telecommunications Union,Lithuania
2022,Universal Postal Union ,0.01,0.0%,Universal Postal Union ,Lithuania
2022,International Renewable Energy Agency,0.01,0.0%,International Renewable Energy Agency,Lithuania
2022,Convention to Combat Desertification ,0.01,0.0%,Convention to Combat Desertification ,Lithuania
2022,United Nations Framework Convention on Climate Change ,0.01,0.0%,United Nations Framework Convention on Climate Change ,Lithuania
2022,International Organisation of the Francophonie,0.01,0.0%,International Organisation of the Francophonie,Lithuania
2022,World Meteorological Organisation ,0.0,0.0%,World Meteorological Organisation ,Lithuania
2022,World Intellectual Property Organisation ,0.0,0.0%,World Intellectual Property Organisation ,Lithuania
2022,CITES,0.0,0.0%,Convention on International Trade in Endangered Species of Wild Flora and Fauna,Lithuania
2023,European Commission - Development Share of Budget,75.92,0.12%,European Commission - Development Share of Budget,Lithuania
2023,IDA,3.78,0.01%,International Development Association ,Lithuania
2023,European Commission - European Development Fund,3.52,0.01%,European Commission - European Development Fund,Lithuania
2023,IBRD,2.51,0.0%,International Bank for Reconstruction and Development ,Lithuania
2023,EIB,0.59,0.0%,European Investment Bank ,Lithuania
2023,Council of Europe,0.32,0.0%,Council of Europe,Lithuania
2023,World Health Organisation - assessed contributions,0.3,0.0%,World Health Organisation - assessed contributions,Lithuania
2023,FAO,0.29,0.0%,Food and Agricultural Organisation,Lithuania
2023,International Labour Organisation - Assessed Contributions,0.21,0.0%,International Labour Organisation - Assessed Contributions,Lithuania
2023,"United Nations Department of Peace Operations - UN peacekeeping operations [only MINURSO, MINUSCA, MINUSMA, MINUJUSTH, MONUSCO, UNAMID, UNIFIL, UNISFA, UNMIK, UNMIL, UNMISS, UNOCI]. Report contributions mission by mission in CRS++.",0.19,0.0%,"United Nations Department of Peace Operations - UN peacekeeping operations [only MINURSO, MINUSCA, MINUSMA, MINUJUSTH, MONUSCO, UNAMID, UNIFIL, UNISFA, UNMIK, UNMIL, UNMISS, UNOCI]. Report contributions mission by mission in CRS++.",Lithuania
2023,MLF-MP,0.18,0.0%,Multilateral Fund for the Implementation of the Montreal Protocol ,Lithuania
2023,CEB,0.13,0.0%,Council of Europe Development Bank,Lithuania
2023,International Atomic Energy Agency - assessed contributions,0.11,0.0%,International Atomic Energy Agency - assessed contributions,Lithuania
2023,CERF,0.11,0.0%,Central Emergency Response Fund,Lithuania
2023,United Nations Office of the High Commissioner for Refugees,0.11,0.0%,United Nations Office of the High Commissioner for Refugees,Lithuania
2023,WOAH,0.08,0.0%,World Organisation for Animal Health,Lithuania
2023,UNEP,0.07,0.0%,United Nations Environment Programme ,Lithuania
2023,International Atomic Energy Agency (Contributions to Technical Cooperation Fund Only),0.07,0.0%,International Atomic Energy Agency (Contributions to Technical Cooperation Fund Only),Lithuania
2023,International Organisation for Migration ,0.06,0.0%,International Organisation for Migration ,Lithuania
2023,UNWTO,0.06,0.0%,World Tourism Organization,Lithuania
2023,European and Mediterranean Plant Protection Organisation ,0.03,0.0%,European and Mediterranean Plant Protection Organisation ,Lithuania
2023,UN,0.02,0.0%,United Nations,Lithuania
2023,United Nations Framework Convention on Climate Change ,0.02,0.0%,United Nations Framework Convention on Climate Change ,Lithuania
2023,UNICEF,0.02,0.0%,United Nations Children's Fund ,Lithuania
2023,United Nations High Commissioner for Human Rights (extrabudgetary contributions only),0.02,0.0%,United Nations High Commissioner for Human Rights (extrabudgetary contributions only),Lithuania
2023,International Telecommunications Union,0.02,0.0%,International Telecommunications Union,Lithuania
2023,CITES,0.01,0.0%,Convention on International Trade in Endangered Species of Wild Flora and Fauna,Lithuania
2023,International Organisation of the Francophonie,0.01,0.0%,International Organisation of the Francophonie,Lithuania
2023,Universal Postal Union ,0.01,0.0%,Universal Postal Union ,Lithuania
2023,International Renewable Energy Agency,0.01,0.0%,International Renewable Energy Agency,Lithuania
2023,United Nations Entity for Gender Equality and the Empowerment of Women,0.01,0.0%,United Nations Entity for Gender Equality and the Empowerment of Women,Lithuania
2023,Convention to Combat Desertification ,0.01,0.0%,Convention to Combat Desertification ,Lithuania
2023,World Meteorological Organisation ,0.0,0.0%,World Meteorological Organisation ,Lithuania
