year,Recipient Country,ODA Grants,ODA Loans,Share,Donor
2020,Lao People's Democratic Republic,9.46,0.0,3.5%,Hungary
2020,Iraq,7.31,0.0,2.7%,Hungary
2020,Viet Nam,7.16,0.0,2.6%,Hungary
2020,Türkiye,7.09,0.0,2.6%,Hungary
2020,China (People's Republic of),6.33,0.0,2.3%,Hungary
2020,Pakistan,5.74,0.0,2.1%,Hungary
2020,Azerbaijan,5.49,0.0,2.0%,Hungary
2020,Kazakhstan,5.33,0.0,2.0%,Hungary
2020,West Bank and Gaza Strip,4.81,0.0,1.8%,Hungary
2020,Lebanon,4.8,0.0,1.8%,Hungary
2020,India,4.56,0.0,1.7%,Hungary
2020,Tunisia,4.43,0.0,1.6%,Hungary
2020,Brazil,4.08,0.0,1.5%,Hungary
2020,Kenya,4.07,0.0,1.5%,Hungary
2019,Lao People's Democratic Republic,20.78,0.0,10.9%,Hungary
2019,"Bilateral, unspecified",19.32,0.0,10.1%,Hungary
2019,Syrian Arab Republic,12.47,0.0,6.5%,Hungary
2019,Jordan,12.14,0.0,6.3%,Hungary
2019,Uganda,9.87,0.0,5.2%,Hungary
2019,Ukraine,9.49,0.0,5.0%,Hungary
2019,Serbia,8.0,0.0,4.2%,Hungary
2019,Viet Nam,7.59,0.0,4.0%,Hungary
2019,Türkiye,6.31,0.0,3.3%,Hungary
2019,China (People's Republic of),5.96,0.0,3.1%,Hungary
2019,Mongolia,5.25,0.0,2.7%,Hungary
2019,Azerbaijan,5.18,0.0,2.7%,Hungary
2019,India,4.83,0.0,2.5%,Hungary
2019,Kazakhstan,4.8,0.0,2.5%,Hungary
2019,Pakistan,4.74,0.0,2.5%,Hungary
2019,Tunisia,4.16,0.0,2.2%,Hungary
2019,Iraq,4.1,0.0,2.1%,Hungary
2019,Nigeria,3.82,0.0,2.0%,Hungary
2019,Ethiopia,3.73,0.0,1.9%,Hungary
2019,Brazil,3.71,0.0,1.9%,Hungary
