"Year","Multi_short","ODA","Share","Full Name","Donor"
"2018","WHO - assessed contributions","NA","NA%","world health organisation assessed contributions","United Kingdom"
"2019","WHO - assessed contributions","NA","NA%","world health organisation assessed contributions","United Kingdom"
"2020","WHO - assessed contributions","0","0.7%","world health organisation assessed contributions","United Kingdom"
"2021","WHO - assessed contributions","0.1","1.8%","world health organisation assessed contributions","United Kingdom"
"2022","WHO - assessed contributions","0.1","1.7%","world health organisation assessed contributions","United Kingdom"
"2018","UN","NA","NA%","united nations","United Kingdom"
"2019","UN","NA","NA%","united nations","United Kingdom"
"2020","UN","NA","NA%","united nations","United Kingdom"
"2021","UN","NA","NA%","united nations","United Kingdom"
"2022","UN","0.1","1.1%","united nations","United Kingdom"
"2018","UNICEF","0","0.1%","united nations childrenâ€™s fund","United Kingdom"
"2019","UNICEF","0","0.2%","united nations childrenâ€™s fund","United Kingdom"
"2020","UNICEF","0","0.3%","united nations childrenâ€™s fund","United Kingdom"
"2021","UNICEF","0","0.3%","united nations childrenâ€™s fund","United Kingdom"
"2022","UNICEF","0","0.2%","united nations childrenâ€™s fund","United Kingdom"
"2018","CDB","NA","NA%","caribbean development bank","United Kingdom"
"2019","CDB","NA","NA%","caribbean development bank","United Kingdom"
"2020","CDB","NA","NA%","caribbean development bank","United Kingdom"
"2021","CDB","0","0.1%","caribbean development bank","United Kingdom"
"2022","CDB","0","0%","caribbean development bank","United Kingdom"
"2018","GEF - Special Climate Change Fund","6.7","138.4%","global environment facility special climate change fund","United Kingdom"
"2019","GEF - Special Climate Change Fund","1.2","25.7%","global environment facility special climate change fund","United Kingdom"
"2020","GEF - Special Climate Change Fund","1.2","25.9%","global environment facility special climate change fund","United Kingdom"
"2021","GEF - Special Climate Change Fund","NA","NA%","global environment facility special climate change fund","United Kingdom"
"2022","GEF - Special Climate Change Fund","NA","NA%","global environment facility special climate change fund","United Kingdom"
"2018","Strategic Climate Fund","0","0%","strategic climate fund","United Kingdom"
"2019","Strategic Climate Fund","0","0%","strategic climate fund","United Kingdom"
"2020","Strategic Climate Fund","NA","NA%","strategic climate fund","United Kingdom"
"2021","Strategic Climate Fund","NA","NA%","strategic climate fund","United Kingdom"
"2022","Strategic Climate Fund","NA","NA%","strategic climate fund","United Kingdom"
"2018","UNDP","0.1","1.1%","united nations development programme","United Kingdom"
"2019","UNDP","0.2","5%","united nations development programme","United Kingdom"
"2020","UNDP","0.2","4.9%","united nations development programme","United Kingdom"
"2021","UNDP","0.1","2.7%","united nations development programme","United Kingdom"
"2022","UNDP","NA","NA%","united nations development programme","United Kingdom"
"2018","WFP","0","0.6%","world food programme","United Kingdom"
"2019","WFP","0","0.6%","world food programme","United Kingdom"
"2020","WFP","NA","NA%","world food programme","United Kingdom"
"2021","WFP","NA","NA%","world food programme","United Kingdom"
"2022","WFP","NA","NA%","world food programme","United Kingdom"
"2018",NA,"1","21.3%","asian infrastructure investment bank","United Kingdom"
"2019",NA,"0.9","18.8%","asian infrastructure investment bank","United Kingdom"
"2020",NA,"NA","NA%","asian infrastructure investment bank","United Kingdom"
"2021",NA,"NA","NA%","asian infrastructure investment bank","United Kingdom"
"2022",NA,"NA","NA%","asian infrastructure investment bank","United Kingdom"
"2018","Global Green Growth Institute","0.3","5.3%","global green growth institute","United Kingdom"
"2019","Global Green Growth Institute","0.3","5.7%","global green growth institute","United Kingdom"
"2020","Global Green Growth Institute","0","1.1%","global green growth institute","United Kingdom"
"2021","Global Green Growth Institute","NA","NA%","global green growth institute","United Kingdom"
"2022","Global Green Growth Institute","NA","NA%","global green growth institute","United Kingdom"
"2018","IDB, IIC and MIF","NA","NA%","inter american development bank inter american investment corporation and multilateral investment fund","United Kingdom"
"2019","IDB, IIC and MIF","0","0.9%","inter american development bank inter american investment corporation and multilateral investment fund","United Kingdom"
"2020","IDB, IIC and MIF","0","0.7%","inter american development bank inter american investment corporation and multilateral investment fund","United Kingdom"
"2021","IDB, IIC and MIF","0","0.5%","inter american development bank inter american investment corporation and multilateral investment fund","United Kingdom"
"2022","IDB, IIC and MIF","NA","NA%","inter american development bank inter american investment corporation and multilateral investment fund","United Kingdom"
"2018","Clean Technology Fund","NA","NA%","clean technology fund","United Kingdom"
"2019","Clean Technology Fund","NA","NA%","clean technology fund","United Kingdom"
"2020","Clean Technology Fund","NA","NA%","clean technology fund","United Kingdom"
"2021","Clean Technology Fund","0","0.9%","clean technology fund","United Kingdom"
"2022","Clean Technology Fund","NA","NA%","clean technology fund","United Kingdom"
