year,Sub-Sector,Bilateral ODA for,Share,Donor
2020,Medical services,37.07,3.5%,EU Institutions
2020,Basic health infrastructure,30.35,2.9%,EU Institutions
2020,Population policy and administrative management,22.29,2.1%,EU Institutions
2020,Reproductive health care,22.27,2.1%,EU Institutions
2020,Infectious disease control,16.3,1.5%,EU Institutions
2020,Health personnel development,13.95,1.3%,EU Institutions
2020,"NCDs control, general",11.66,1.1%,EU Institutions
2020,Medical education/training,8.25,0.8%,EU Institutions
2020,Health education,7.27,0.7%,EU Institutions
2020,Family planning,4.6,0.4%,EU Institutions
2020,STD control including HIV/AIDS,1.71,0.2%,EU Institutions
2020,Control of harmful use of alcohol and drugs,1.02,0.1%,EU Institutions
2020,Promotion of mental health and well-being,1.0,0.1%,EU Institutions
2020,Other prevention and treatment of NCDs,0.66,0.1%,EU Institutions
2020,Research for prevention and control of NCDs,0.3,0.0%,EU Institutions
2020,Personnel development for population and reproductive health,0.09,0.0%,EU Institutions
2019,Health policy and administrative management,207.68,28.0%,EU Institutions
2019,Basic health care,191.34,25.8%,EU Institutions
2019,Basic health infrastructure,120.57,16.3%,EU Institutions
2019,Basic nutrition,118.63,16.0%,EU Institutions
2019,"NCDs control, general",29.04,3.9%,EU Institutions
2019,Medical services,17.13,2.3%,EU Institutions
2019,Infectious disease control,16.41,2.2%,EU Institutions
2019,Health personnel development,12.28,1.7%,EU Institutions
2019,Reproductive health care,9.64,1.3%,EU Institutions
2019,Population policy and administrative management,8.29,1.1%,EU Institutions
2019,Medical education/training,5.03,0.7%,EU Institutions
2019,Family planning,2.29,0.3%,EU Institutions
2019,Health education,1.38,0.2%,EU Institutions
2019,Personnel development for population and reproductive health,0.58,0.1%,EU Institutions
2019,Control of harmful use of alcohol and drugs,0.32,0.0%,EU Institutions
2019,Promotion of mental health and well-being,0.26,0.0%,EU Institutions
2019,STD control including HIV/AIDS,0.14,0.0%,EU Institutions
