Year,Multi_short,ODA,Share,Full Name,Donor
2021,UNDP,1.19,0.0%,united nations development programme,United Kingdom
2023,UNDP,0.94,0.0%,united nations development programme,United Kingdom
2019,UNFPA,10.83,0.0%,united nations population fund,United Kingdom
2020,UNFPA,8.34,0.0%,united nations population fund,United Kingdom
2021,UNFPA,3.23,0.0%,united nations population fund,United Kingdom
2022,UNFPA,4.99,0.0%,united nations population fund,United Kingdom
2023,UNFPA,6.09,0.0%,united nations population fund,United Kingdom
2019,UNRWA,10.86,0.0%,united nations relief and works agency for palestine refugees in the near east,United Kingdom
2020,UNRWA,8.92,0.0%,united nations relief and works agency for palestine refugees in the near east,United Kingdom
2021,UNRWA,2.31,0.0%,united nations relief and works agency for palestine refugees in the near east,United Kingdom
2022,UNRWA,2.7,0.0%,united nations relief and works agency for palestine refugees in the near east,United Kingdom
2023,UNRWA,3.42,0.0%,united nations relief and works agency for palestine refugees in the near east,United Kingdom
2019,WFP,1.54,0.0%,world food programme,United Kingdom
2020,WFP,0.97,0.0%,world food programme,United Kingdom
2021,WFP,0.95,0.0%,world food programme,United Kingdom
2022,WFP,1.17,0.0%,world food programme,United Kingdom
2023,WFP,1.09,0.0%,world food programme,United Kingdom
2019,WHO-AC,16.46,0.0%,world health organisation assessed contributions,United Kingdom
2020,WHO-AC,15.36,0.0%,world health organisation assessed contributions,United Kingdom
2021,WHO-AC,13.38,1.0%,world health organisation assessed contributions,United Kingdom
2022,WHO-AC,13.68,1.0%,world health organisation assessed contributions,United Kingdom
2023,WHO-AC,14.32,1.0%,world health organisation assessed contributions,United Kingdom
2019,WHO-CVCA,37.04,1.0%,world health organisation core voluntary contributions account,United Kingdom
2020,WHO-CVCA,5.14,0.0%,world health organisation core voluntary contributions account,United Kingdom
2021,WHO-CVCA,107.27,4.0%,world health organisation core voluntary contributions account,United Kingdom
2022,WHO-CVCA,106.16,5.0%,world health organisation core voluntary contributions account,United Kingdom
2023,WHO-CVCA,116.21,4.0%,world health organisation core voluntary contributions account,United Kingdom
2019,,11.13,0.0%,united nations children’s fund,United Kingdom
2020,,10.64,0.0%,united nations children’s fund,United Kingdom
2021,,5.51,0.0%,united nations children’s fund,United Kingdom
2022,,1.63,0.0%,united nations children’s fund,United Kingdom
2023,,6.9,0.0%,united nations children’s fund,United Kingdom
