Year,Multi_short,ODA,Share,Full Name,Donor
2022,GFATM,17.87,9.0%,global fund to fight aids tuberculosis and malaria,Denmark
2020,IBRD,2.13,1.0%,international bank for reconstruction and development,Denmark
2021,IBRD,0.4,0.0%,international bank for reconstruction and development,Denmark
2022,IBRD,1.44,1.0%,international bank for reconstruction and development,Denmark
2023,IBRD,1.73,1.0%,international bank for reconstruction and development,Denmark
2019,IDA,8.67,4.0%,international development association,Denmark
2020,IDA,16.56,9.0%,international development association,Denmark
2021,IDA,10.25,4.0%,international development association,Denmark
2022,IDA,7.43,4.0%,international development association,Denmark
2023,IDA,9.72,7.000000000000001%,international development association,Denmark
2019,UN,0.01,0.0%,united nations,Denmark
2020,UN,0.0,0.0%,united nations,Denmark
2021,UN,0.02,0.0%,united nations,Denmark
2022,UN,0.03,0.0%,united nations,Denmark
2023,UN,0.05,0.0%,united nations,Denmark
2019,UNAIDS,4.21,2.0%,joint united nations programme on hiv aids,Denmark
2020,UNAIDS,2.65,1.0%,joint united nations programme on hiv aids,Denmark
2021,UNAIDS,0.25,0.0%,joint united nations programme on hiv aids,Denmark
2023,UNAIDS,1.93,1.0%,joint united nations programme on hiv aids,Denmark
2019,UNDP,0.24,0.0%,united nations development programme,Denmark
2020,UNDP,0.64,0.0%,united nations development programme,Denmark
2021,UNDP,0.97,0.0%,united nations development programme,Denmark
2022,UNDP,0.83,0.0%,united nations development programme,Denmark
2023,UNDP,0.71,1.0%,united nations development programme,Denmark
2019,UNFPA,18.05,9.0%,united nations population fund,Denmark
2020,UNFPA,10.65,6.0%,united nations population fund,Denmark
2021,UNFPA,10.01,4.0%,united nations population fund,Denmark
2022,UNFPA,15.04,7.000000000000001%,united nations population fund,Denmark
2023,UNFPA,20.0,14.000000000000002%,united nations population fund,Denmark
2019,UNRWA,1.78,1.0%,united nations relief and works agency for palestine refugees in the near east,Denmark
2020,UNRWA,2.47,1.0%,united nations relief and works agency for palestine refugees in the near east,Denmark
2021,UNRWA,2.76,1.0%,united nations relief and works agency for palestine refugees in the near east,Denmark
2022,UNRWA,2.33,1.0%,united nations relief and works agency for palestine refugees in the near east,Denmark
2023,UNRWA,2.76,2.0%,united nations relief and works agency for palestine refugees in the near east,Denmark
2019,WFP,0.87,0.0%,world food programme,Denmark
2023,WFP,0.61,0.0%,world food programme,Denmark
2019,WHO-AC,1.99,1.0%,world health organisation assessed contributions,Denmark
2020,WHO-AC,1.85,1.0%,world health organisation assessed contributions,Denmark
2021,WHO-AC,1.58,1.0%,world health organisation assessed contributions,Denmark
2022,WHO-AC,1.56,1.0%,world health organisation assessed contributions,Denmark
2023,WHO-AC,1.58,1.0%,world health organisation assessed contributions,Denmark
2019,WHO-CVCA,2.98,2.0%,world health organisation core voluntary contributions account,Denmark
2020,WHO-CVCA,2.92,2.0%,world health organisation core voluntary contributions account,Denmark
2021,WHO-CVCA,7.27,3.0%,world health organisation core voluntary contributions account,Denmark
2022,WHO-CVCA,6.99,3.0%,world health organisation core voluntary contributions account,Denmark
2023,WHO-CVCA,7.27,5.0%,world health organisation core voluntary contributions account,Denmark
2019,,1.37,1.0%,united nations children’s fund,Denmark
2020,,1.08,1.0%,united nations children’s fund,Denmark
2021,,1.09,0.0%,united nations children’s fund,Denmark
2022,,0.87,0.0%,united nations children’s fund,Denmark
2023,,0.81,1.0%,united nations children’s fund,Denmark
