Year,Multi_short,ODA,Share,Full Name,Donor
2022,UNDP,1.35,0.0%,united nations development programme,Netherlands
2023,UNDP,1.13,0.0%,united nations development programme,Netherlands
2019,UNFPA,15.61,0.03%,united nations population fund,Netherlands
2020,UNFPA,12.4,0.02%,united nations population fund,Netherlands
2021,UNFPA,11.65,0.02%,united nations population fund,Netherlands
2022,UNFPA,19.0,0.03%,united nations population fund,Netherlands
2023,UNFPA,23.18,0.03%,united nations population fund,Netherlands
2019,UNRWA,3.79,0.01%,united nations relief and works agency for palestine refugees in the near east,Netherlands
2020,UNRWA,3.55,0.01%,united nations relief and works agency for palestine refugees in the near east,Netherlands
2021,UNRWA,3.47,0.01%,united nations relief and works agency for palestine refugees in the near east,Netherlands
2022,UNRWA,3.43,0.0%,united nations relief and works agency for palestine refugees in the near east,Netherlands
2023,UNRWA,5.8,0.01%,united nations relief and works agency for palestine refugees in the near east,Netherlands
2019,WFP,1.21,0.0%,world food programme,Netherlands
2020,WFP,0.94,0.0%,world food programme,Netherlands
2021,WFP,0.81,0.0%,world food programme,Netherlands
2022,WFP,1.91,0.0%,world food programme,Netherlands
2023,WFP,1.73,0.0%,world food programme,Netherlands
2019,WHO-AC,12.27,0.02%,world health organisation assessed contributions,Netherlands
2020,WHO-AC,17.4,0.03%,world health organisation assessed contributions,Netherlands
2021,WHO-AC,22.15,0.03%,world health organisation assessed contributions,Netherlands
2022,WHO-AC,12.79,0.02%,world health organisation assessed contributions,Netherlands
2023,WHO-AC,10.92,0.02%,world health organisation assessed contributions,Netherlands
2022,WHO-SPRP,33.91,0.05%,world health organisation strategic preparedness and response plan,Netherlands
2019,,12.45,0.02%,united nations children’s fund,Netherlands
2020,,9.98,0.02%,united nations children’s fund,Netherlands
2021,,6.63,0.01%,united nations children’s fund,Netherlands
2022,,5.85,0.01%,united nations children’s fund,Netherlands
2023,,4.95,0.01%,united nations children’s fund,Netherlands
