"Year","Multi_short","ODA","Share","Full Name","Donor"
"2019","EIB","0.3","5.4%","european investment bank","Denmark"
"2020","EIB","0.3","6.3%","european investment bank","Denmark"
"2021","EIB","0.3","5.8%","european investment bank","Denmark"
"2022","EIB","0.4","4.7%","european investment bank","Denmark"
"2018","Global Green Growth Institute","0.2","3.7%","global green growth institute","Denmark"
"2019","Global Green Growth Institute","NA","NA%","global green growth institute","Denmark"
"2020","Global Green Growth Institute","0.1","2.6%","global green growth institute","Denmark"
"2021","Global Green Growth Institute","0.4","7.8%","global green growth institute","Denmark"
"2022","Global Green Growth Institute","0.1","1.8%","global green growth institute","Denmark"
"2018","UNDP","0","0.3%","united nations development programme","Denmark"
"2019","UNDP","0.1","1.1%","united nations development programme","Denmark"
"2020","UNDP","0.1","1.7%","united nations development programme","Denmark"
"2021","UNDP","0.1","2.3%","united nations development programme","Denmark"
"2022","UNDP","0.1","1.7%","united nations development programme","Denmark"
"2018","WHO - core voluntary contributions","NA","NA%","world health organisation core voluntary contributions account","Denmark"
"2019","WHO - core voluntary contributions","NA","NA%","world health organisation core voluntary contributions account","Denmark"
"2020","WHO - core voluntary contributions","0","0%","world health organisation core voluntary contributions account","Denmark"
"2021","WHO - core voluntary contributions","0.1","1.2%","world health organisation core voluntary contributions account","Denmark"
"2022","WHO - core voluntary contributions","0.1","1.1%","world health organisation core voluntary contributions account","Denmark"
"2018","WHO - assessed contributions","NA","NA%","world health organisation assessed contributions","Denmark"
"2019","WHO - assessed contributions","NA","NA%","world health organisation assessed contributions","Denmark"
"2020","WHO - assessed contributions","0","0.1%","world health organisation assessed contributions","Denmark"
"2021","WHO - assessed contributions","0","0.2%","world health organisation assessed contributions","Denmark"
"2022","WHO - assessed contributions","0","0.2%","world health organisation assessed contributions","Denmark"
"2018","UN","NA","NA%","united nations","Denmark"
"2019","UN","NA","NA%","united nations","Denmark"
"2020","UN","NA","NA%","united nations","Denmark"
"2021","UN","NA","NA%","united nations","Denmark"
"2022","UN","0","0.1%","united nations","Denmark"
"2018","UNICEF","0","0%","united nations childrenâ€™s fund","Denmark"
"2019","UNICEF","0","0%","united nations childrenâ€™s fund","Denmark"
"2020","UNICEF","0","0%","united nations childrenâ€™s fund","Denmark"
"2021","UNICEF","0","0.1%","united nations childrenâ€™s fund","Denmark"
"2022","UNICEF","0","0.1%","united nations childrenâ€™s fund","Denmark"
"2018",NA,"0","0%","international labour organisation regular budget supplementary account","Denmark"
"2019",NA,"0","0%","international labour organisation regular budget supplementary account","Denmark"
"2020",NA,"0","0%","international labour organisation regular budget supplementary account","Denmark"
"2021",NA,"0","0%","international labour organisation regular budget supplementary account","Denmark"
"2022",NA,"0","0%","international labour organisation regular budget supplementary account","Denmark"
"2018","ADB","NA","NA%","asian development bank","Denmark"
"2019","ADB","NA","NA%","asian development bank","Denmark"
"2020","ADB","NA","NA%","asian development bank","Denmark"
"2021","ADB","NA","NA%","asian development bank","Denmark"
"2022","ADB","NA","NA%","asian development bank","Denmark"
"2018","GEF-Least Developed Countries Fund","0.9","18.9%","global environment facility least developed countries fund","Denmark"
"2019","GEF-Least Developed Countries Fund","NA","NA%","global environment facility least developed countries fund","Denmark"
"2020","GEF-Least Developed Countries Fund","NA","NA%","global environment facility least developed countries fund","Denmark"
"2021","GEF-Least Developed Countries Fund","NA","NA%","global environment facility least developed countries fund","Denmark"
"2022","GEF-Least Developed Countries Fund","NA","NA%","global environment facility least developed countries fund","Denmark"
"2018","GEF Fund","5.4","111.2%","global environment facility trust fund","Denmark"
"2019","GEF Fund","NA","NA%","global environment facility trust fund","Denmark"
"2020","GEF Fund","NA","NA%","global environment facility trust fund","Denmark"
"2021","GEF Fund","NA","NA%","global environment facility trust fund","Denmark"
"2022","GEF Fund","NA","NA%","global environment facility trust fund","Denmark"
"2018","GCF","NA","NA%","green climate fund","Denmark"
"2019","GCF","NA","NA%","green climate fund","Denmark"
"2020","GCF","14.4","321%","green climate fund","Denmark"
"2021","GCF","35.9","779.9%","green climate fund","Denmark"
"2022","GCF","NA","NA%","green climate fund","Denmark"
"2018","WFP","0","0.4%","world food programme","Denmark"
"2019","WFP","0","0.4%","world food programme","Denmark"
"2020","WFP","NA","NA%","world food programme","Denmark"
"2021","WFP","NA","NA%","world food programme","Denmark"
"2022","WFP","NA","NA%","world food programme","Denmark"
"2018",NA,"0.1","1.2%","asian infrastructure investment bank","Denmark"
"2019",NA,"0.1","2.3%","asian infrastructure investment bank","Denmark"
"2020",NA,"0","0%","asian infrastructure investment bank","Denmark"
"2021",NA,"NA","NA%","asian infrastructure investment bank","Denmark"
"2022",NA,"NA","NA%","asian infrastructure investment bank","Denmark"
"2018","IFC","0","0%","international finance corporation","Denmark"
"2019","IFC","NA","NA%","international finance corporation","Denmark"
"2020","IFC","0","0%","international finance corporation","Denmark"
"2021","IFC","NA","NA%","international finance corporation","Denmark"
"2022","IFC","NA","NA%","international finance corporation","Denmark"
"2018","WTO - international trade centre","NA","NA%","world trade organisation international trade centre","Denmark"
"2019","WTO - international trade centre","NA","NA%","world trade organisation international trade centre","Denmark"
"2020","WTO - international trade centre","0.1","3.2%","world trade organisation international trade centre","Denmark"
"2021","WTO - international trade centre","NA","NA%","world trade organisation international trade centre","Denmark"
"2022","WTO - international trade centre","NA","NA%","world trade organisation international trade centre","Denmark"
