"Year","Multi_short","ODA","Share","Full Name","Donor"
"2020","EIB","0.5","11.2%","european investment bank","Belgium"
"2021","EIB","0.4","9.7%","european investment bank","Belgium"
"2022","EIB","0.6","7.8%","european investment bank","Belgium"
"2018",NA,"NA","NA%","asian infrastructure investment bank","Belgium"
"2019",NA,"0.1","1.7%","asian infrastructure investment bank","Belgium"
"2020",NA,"0.1","1.7%","asian infrastructure investment bank","Belgium"
"2021",NA,"0.1","2.9%","asian infrastructure investment bank","Belgium"
"2022",NA,"0.2","2.4%","asian infrastructure investment bank","Belgium"
"2018","UNDP","0","0.2%","united nations development programme","Belgium"
"2019","UNDP","0","0.8%","united nations development programme","Belgium"
"2020","UNDP","0","0.8%","united nations development programme","Belgium"
"2021","UNDP","0","1%","united nations development programme","Belgium"
"2022","UNDP","0.1","0.8%","united nations development programme","Belgium"
"2018","WHO - core voluntary contributions","NA","NA%","world health organisation core voluntary contributions account","Belgium"
"2019","WHO - core voluntary contributions","NA","NA%","world health organisation core voluntary contributions account","Belgium"
"2020","WHO - core voluntary contributions","0","0%","world health organisation core voluntary contributions account","Belgium"
"2021","WHO - core voluntary contributions","NA","NA%","world health organisation core voluntary contributions account","Belgium"
"2022","WHO - core voluntary contributions","0","0.6%","world health organisation core voluntary contributions account","Belgium"
"2018","UNICEF","0","0%","united nations childrenâ€™s fund","Belgium"
"2019","UNICEF","0","0%","united nations childrenâ€™s fund","Belgium"
"2020","UNICEF","0","0.1%","united nations childrenâ€™s fund","Belgium"
"2021","UNICEF","0","0.1%","united nations childrenâ€™s fund","Belgium"
"2022","UNICEF","0","0.3%","united nations childrenâ€™s fund","Belgium"
"2018","WHO - assessed contributions","NA","NA%","world health organisation assessed contributions","Belgium"
"2019","WHO - assessed contributions","NA","NA%","world health organisation assessed contributions","Belgium"
"2020","WHO - assessed contributions","NA","NA%","world health organisation assessed contributions","Belgium"
"2021","WHO - assessed contributions","0","0.8%","world health organisation assessed contributions","Belgium"
"2022","WHO - assessed contributions","0","0.3%","world health organisation assessed contributions","Belgium"
"2018","UN","NA","NA%","united nations","Belgium"
"2019","UN","NA","NA%","united nations","Belgium"
"2020","UN","NA","NA%","united nations","Belgium"
"2021","UN","NA","NA%","united nations","Belgium"
"2022","UN","0","0.3%","united nations","Belgium"
"2018",NA,"NA","NA%","international labour organisation regular budget supplementary account","Belgium"
"2019",NA,"NA","NA%","international labour organisation regular budget supplementary account","Belgium"
"2020",NA,"0","0%","international labour organisation regular budget supplementary account","Belgium"
"2021",NA,"NA","NA%","international labour organisation regular budget supplementary account","Belgium"
"2022",NA,"0","0%","international labour organisation regular budget supplementary account","Belgium"
"2018","AfDB","0.1","2.8%","african development bank","Belgium"
"2019","AfDB","0.2","4.2%","african development bank","Belgium"
"2020","AfDB","NA","NA%","african development bank","Belgium"
"2021","AfDB","4","86.1%","african development bank","Belgium"
"2022","AfDB","NA","NA%","african development bank","Belgium"
"2018","GEF-Least Developed Countries Fund","1","21.7%","global environment facility least developed countries fund","Belgium"
"2019","GEF-Least Developed Countries Fund","NA","NA%","global environment facility least developed countries fund","Belgium"
"2020","GEF-Least Developed Countries Fund","NA","NA%","global environment facility least developed countries fund","Belgium"
"2021","GEF-Least Developed Countries Fund","NA","NA%","global environment facility least developed countries fund","Belgium"
"2022","GEF-Least Developed Countries Fund","NA","NA%","global environment facility least developed countries fund","Belgium"
"2018","UNECE","0","0%","united nations economic commission for europe extrabudgetary contributions only","Belgium"
"2019","UNECE","NA","NA%","united nations economic commission for europe extrabudgetary contributions only","Belgium"
"2020","UNECE","NA","NA%","united nations economic commission for europe extrabudgetary contributions only","Belgium"
"2021","UNECE","NA","NA%","united nations economic commission for europe extrabudgetary contributions only","Belgium"
"2022","UNECE","NA","NA%","united nations economic commission for europe extrabudgetary contributions only","Belgium"
"2018","WFP","0","0.1%","world food programme","Belgium"
"2019","WFP","0","0.1%","world food programme","Belgium"
"2020","WFP","NA","NA%","world food programme","Belgium"
"2021","WFP","NA","NA%","world food programme","Belgium"
"2022","WFP","NA","NA%","world food programme","Belgium"
"2018","Adaptation Fund","NA","NA%","adaptation fund","Belgium"
"2019","Adaptation Fund","NA","NA%","adaptation fund","Belgium"
"2020","Adaptation Fund","1.2","26.7%","adaptation fund","Belgium"
"2021","Adaptation Fund","2","42.6%","adaptation fund","Belgium"
"2022","Adaptation Fund","NA","NA%","adaptation fund","Belgium"
