"Year","Multi_short","ODA","Share","Full Name","Donor"
"2022","FAO","6.6","85.7%","food and agricultural organisation","Canada"
"2018","IBRD","0.7","15.1%","international bank for reconstruction and development","Canada"
"2019","IBRD","18","373.9%","international bank for reconstruction and development","Canada"
"2020","IBRD","NA","NA%","international bank for reconstruction and development","Canada"
"2021","IBRD","NA","NA%","international bank for reconstruction and development","Canada"
"2022","IBRD","1.9","24.2%","international bank for reconstruction and development","Canada"
"2018","GEF Fund","1.6","32.2%","global environment facility trust fund","Canada"
"2019","GEF Fund","2.4","50%","global environment facility trust fund","Canada"
"2020","GEF Fund","1.6","36.2%","global environment facility trust fund","Canada"
"2021","GEF Fund","3.4","73.7%","global environment facility trust fund","Canada"
"2022","GEF Fund","1.7","22.5%","global environment facility trust fund","Canada"
"2018","ADB","1.4","29.3%","asian development bank","Canada"
"2019","ADB","1.4","28.2%","asian development bank","Canada"
"2020","ADB","1.4","31%","asian development bank","Canada"
"2021","ADB","1.2","26.4%","asian development bank","Canada"
"2022","ADB","1.3","16.6%","asian development bank","Canada"
"2018","UNDP","0","0.5%","united nations development programme","Canada"
"2019","UNDP","0.1","2.2%","united nations development programme","Canada"
"2020","UNDP","0.1","2.2%","united nations development programme","Canada"
"2021","UNDP","0.1","2.9%","united nations development programme","Canada"
"2022","UNDP","0.2","2.3%","united nations development programme","Canada"
"2018","WHO - assessed contributions","NA","NA%","world health organisation assessed contributions","Canada"
"2019","WHO - assessed contributions","NA","NA%","world health organisation assessed contributions","Canada"
"2020","WHO - assessed contributions","NA","NA%","world health organisation assessed contributions","Canada"
"2021","WHO - assessed contributions","NA","NA%","world health organisation assessed contributions","Canada"
"2022","WHO - assessed contributions","0.1","0.9%","world health organisation assessed contributions","Canada"
"2018","UN","NA","NA%","united nations","Canada"
"2019","UN","NA","NA%","united nations","Canada"
"2020","UN","NA","NA%","united nations","Canada"
"2021","UN","NA","NA%","united nations","Canada"
"2022","UN","0","0.6%","united nations","Canada"
"2018","IDB, IIC and MIF","0.6","11.7%","inter american development bank inter american investment corporation and multilateral investment fund","Canada"
"2019","IDB, IIC and MIF","0.7","14.4%","inter american development bank inter american investment corporation and multilateral investment fund","Canada"
"2020","IDB, IIC and MIF","0.4","8%","inter american development bank inter american investment corporation and multilateral investment fund","Canada"
"2021","IDB, IIC and MIF","0.1","2.6%","inter american development bank inter american investment corporation and multilateral investment fund","Canada"
"2022","IDB, IIC and MIF","0","0.6%","inter american development bank inter american investment corporation and multilateral investment fund","Canada"
"2018","UNICEF","0","0%","united nations childrenâ€™s fund","Canada"
"2019","UNICEF","0","0%","united nations childrenâ€™s fund","Canada"
"2020","UNICEF","0","0.1%","united nations childrenâ€™s fund","Canada"
"2021","UNICEF","0","0.1%","united nations childrenâ€™s fund","Canada"
"2022","UNICEF","0","0.2%","united nations childrenâ€™s fund","Canada"
"2018","WTO - international trade centre","NA","NA%","world trade organisation international trade centre","Canada"
"2019","WTO - international trade centre","NA","NA%","world trade organisation international trade centre","Canada"
"2020","WTO - international trade centre","0","0.5%","world trade organisation international trade centre","Canada"
"2021","WTO - international trade centre","0","0.3%","world trade organisation international trade centre","Canada"
"2022","WTO - international trade centre","0","0.1%","world trade organisation international trade centre","Canada"
"2018","CDB","NA","NA%","caribbean development bank","Canada"
"2019","CDB","NA","NA%","caribbean development bank","Canada"
"2020","CDB","NA","NA%","caribbean development bank","Canada"
"2021","CDB","0","0.1%","caribbean development bank","Canada"
"2022","CDB","0","0.1%","caribbean development bank","Canada"
"2018","GEF-Least Developed Countries Fund","NA","NA%","global environment facility least developed countries fund","Canada"
"2019","GEF-Least Developed Countries Fund","NA","NA%","global environment facility least developed countries fund","Canada"
"2020","GEF-Least Developed Countries Fund","NA","NA%","global environment facility least developed countries fund","Canada"
"2021","GEF-Least Developed Countries Fund","NA","NA%","global environment facility least developed countries fund","Canada"
"2022","GEF-Least Developed Countries Fund","NA","NA%","global environment facility least developed countries fund","Canada"
"2018","IADB Fund for special operations","0","0.4%","inter american development bank fund for special operations","Canada"
"2019","IADB Fund for special operations","0","0%","inter american development bank fund for special operations","Canada"
"2020","IADB Fund for special operations","0","0.5%","inter american development bank fund for special operations","Canada"
"2021","IADB Fund for special operations","NA","NA%","inter american development bank fund for special operations","Canada"
"2022","IADB Fund for special operations","NA","NA%","inter american development bank fund for special operations","Canada"
"2018","WFP","0","0.2%","world food programme","Canada"
"2019","WFP","0","0.2%","world food programme","Canada"
"2020","WFP","NA","NA%","world food programme","Canada"
"2021","WFP","NA","NA%","world food programme","Canada"
"2022","WFP","NA","NA%","world food programme","Canada"
"2018",NA,"0.2","3.4%","asian infrastructure investment bank","Canada"
"2019",NA,"0.3","6.4%","asian infrastructure investment bank","Canada"
"2020",NA,"0.3","6.6%","asian infrastructure investment bank","Canada"
"2021",NA,"0.4","8.7%","asian infrastructure investment bank","Canada"
"2022",NA,"NA","NA%","asian infrastructure investment bank","Canada"
"2018","WHO - core voluntary contributions","NA","NA%","world health organisation core voluntary contributions account","Canada"
"2019","WHO - core voluntary contributions","NA","NA%","world health organisation core voluntary contributions account","Canada"
"2020","WHO - core voluntary contributions","0","0.1%","world health organisation core voluntary contributions account","Canada"
"2021","WHO - core voluntary contributions","0.1","1.3%","world health organisation core voluntary contributions account","Canada"
"2022","WHO - core voluntary contributions","NA","NA%","world health organisation core voluntary contributions account","Canada"
