"Year","Multi_short","ODA","Share","Full Name","Donor"
"2018","GEF-Least Developed Countries Fund","0.3","5.4%","global environment facility least developed countries fund","Finland"
"2019","GEF-Least Developed Countries Fund","NA","NA%","global environment facility least developed countries fund","Finland"
"2020","GEF-Least Developed Countries Fund","NA","NA%","global environment facility least developed countries fund","Finland"
"2021","GEF-Least Developed Countries Fund","NA","NA%","global environment facility least developed countries fund","Finland"
"2022","GEF-Least Developed Countries Fund","NA","NA%","global environment facility least developed countries fund","Finland"
"2018","NDF","NA","NA%","nordic development fund","Finland"
"2019","NDF","NA","NA%","nordic development fund","Finland"
"2020","NDF","0.8","17%","nordic development fund","Finland"
"2021","NDF","NA","NA%","nordic development fund","Finland"
"2022","NDF","NA","NA%","nordic development fund","Finland"
"2018","Adaptation Fund","NA","NA%","adaptation fund","Finland"
"2019","Adaptation Fund","NA","NA%","adaptation fund","Finland"
"2020","Adaptation Fund","NA","NA%","adaptation fund","Finland"
"2021","Adaptation Fund","4.6","99.5%","adaptation fund","Finland"
"2022","Adaptation Fund","NA","NA%","adaptation fund","Finland"
