Year,Multi_short,ODA,Share,Full Name,Donor
2023,GCF,0.0,0.0%,green climate fund,Ireland
2019,GEF-TF,0.0,0.0%,global environment facility trust fund,Ireland
2020,GEF-TF,0.01,0.0%,global environment facility trust fund,Ireland
2021,GEF-TF,0.03,0.0%,global environment facility trust fund,Ireland
2022,GEF-TF,0.05,0.0%,global environment facility trust fund,Ireland
2023,GEF-TF,0.04,0.0%,global environment facility trust fund,Ireland
2019,GFATM,14.97,0.13%,global fund to fight aids tuberculosis and malaria,Ireland
2020,GFATM,18.02,0.14%,global fund to fight aids tuberculosis and malaria,Ireland
2021,GFATM,17.91,0.12%,global fund to fight aids tuberculosis and malaria,Ireland
2022,GFATM,19.6,0.12%,global fund to fight aids tuberculosis and malaria,Ireland
2023,GFATM,23.52,0.15%,global fund to fight aids tuberculosis and malaria,Ireland
2019,IBRD,0.22,0.0%,international bank for reconstruction and development,Ireland
2020,IBRD,0.36,0.0%,international bank for reconstruction and development,Ireland
2021,IBRD,0.53,0.0%,international bank for reconstruction and development,Ireland
2022,IBRD,0.76,0.0%,international bank for reconstruction and development,Ireland
2023,IBRD,0.67,0.0%,international bank for reconstruction and development,Ireland
2019,IDA,2.98,0.03%,international development association,Ireland
2020,IDA,3.46,0.03%,international development association,Ireland
2021,IDA,3.22,0.02%,international development association,Ireland
2022,IDA,3.98,0.03%,international development association,Ireland
2023,IDA,4.69,0.03%,international development association,Ireland
2022,IFC,0.01,0.0%,international finance corporation,Ireland
2023,IFC,0.0,0.0%,international finance corporation,Ireland
2023,JSDGF,0.06,0.0%,joint sustainable development goals fund,Ireland
2019,UN,0.0,0.0%,united nations,Ireland
2020,UN,0.0,0.0%,united nations,Ireland
2021,UN,0.01,0.0%,united nations,Ireland
2022,UN,0.03,0.0%,united nations,Ireland
2023,UN,0.04,0.0%,united nations,Ireland
2019,UNAIDS,1.85,0.02%,joint united nations programme on hiv aids,Ireland
2020,UNAIDS,1.2,0.01%,joint united nations programme on hiv aids,Ireland
2021,UNAIDS,0.17,0.0%,joint united nations programme on hiv aids,Ireland
2023,UNAIDS,0.9,0.01%,joint united nations programme on hiv aids,Ireland
2019,UNDP,0.13,0.0%,united nations development programme,Ireland
2020,UNDP,0.23,0.0%,united nations development programme,Ireland
2021,UNDP,0.36,0.0%,united nations development programme,Ireland
2022,UNDP,0.34,0.0%,united nations development programme,Ireland
2023,UNDP,0.31,0.0%,united nations development programme,Ireland
2019,UNFPA,1.54,0.01%,united nations population fund,Ireland
2020,UNFPA,1.25,0.01%,united nations population fund,Ireland
2021,UNFPA,1.2,0.01%,united nations population fund,Ireland
2022,UNFPA,2.09,0.01%,united nations population fund,Ireland
2023,UNFPA,2.98,0.02%,united nations population fund,Ireland
2019,UNRWA,1.11,0.01%,united nations relief and works agency for palestine refugees in the near east,Ireland
2020,UNRWA,1.25,0.01%,united nations relief and works agency for palestine refugees in the near east,Ireland
2023,UNRWA,1.88,0.01%,united nations relief and works agency for palestine refugees in the near east,Ireland
2019,WFP,0.79,0.01%,world food programme,Ireland
2020,WFP,0.53,0.0%,world food programme,Ireland
2021,WFP,0.55,0.0%,world food programme,Ireland
2022,WFP,0.61,0.0%,world food programme,Ireland
2023,WFP,0.28,0.0%,world food programme,Ireland
2019,WHO-AC,1.12,0.01%,world health organisation assessed contributions,Ireland
2020,WHO-AC,1.27,0.01%,world health organisation assessed contributions,Ireland
2021,WHO-AC,1.11,0.01%,world health organisation assessed contributions,Ireland
2022,WHO-AC,1.05,0.01%,world health organisation assessed contributions,Ireland
2023,WHO-AC,1.26,0.01%,world health organisation assessed contributions,Ireland
2021,WHO-CVCA,1.22,0.01%,world health organisation core voluntary contributions account,Ireland
2022,WHO-CVCA,4.1,0.03%,world health organisation core voluntary contributions account,Ireland
2023,WHO-CVCA,2.71,0.02%,world health organisation core voluntary contributions account,Ireland
2019,,1.36,0.01%,united nations children’s fund,Ireland
2020,,1.56,0.01%,united nations children’s fund,Ireland
2021,,1.6,0.01%,united nations children’s fund,Ireland
2022,,1.23,0.01%,united nations children’s fund,Ireland
2023,,1.16,0.01%,united nations children’s fund,Ireland
