"Year","Multi_short","ODA","Share","Full Name","Donor"
"2022",NA,"NA","NA%","international labour organisation regular budget supplementary account","Luxembourg"
"2018","WFP","0","0%","world food programme","Luxembourg"
"2019","WFP","0","0%","world food programme","Luxembourg"
"2020","WFP","NA","NA%","world food programme","Luxembourg"
"2021","WFP","NA","NA%","world food programme","Luxembourg"
"2022","WFP","NA","NA%","world food programme","Luxembourg"
"2018",NA,"NA","NA%","asian infrastructure investment bank","Luxembourg"
"2019",NA,"0","0.5%","asian infrastructure investment bank","Luxembourg"
"2020",NA,"NA","NA%","asian infrastructure investment bank","Luxembourg"
"2021",NA,"NA","NA%","asian infrastructure investment bank","Luxembourg"
"2022",NA,"NA","NA%","asian infrastructure investment bank","Luxembourg"
"2018","CEB","NA","NA%","council of europe development bank","Luxembourg"
"2019","CEB","0","0%","council of europe development bank","Luxembourg"
"2020","CEB","0","0%","council of europe development bank","Luxembourg"
"2021","CEB","NA","NA%","council of europe development bank","Luxembourg"
"2022","CEB","NA","NA%","council of europe development bank","Luxembourg"
"2018","GEF Fund","NA","NA%","global environment facility trust fund","Luxembourg"
"2019","GEF Fund","0.1","1%","global environment facility trust fund","Luxembourg"
"2020","GEF Fund","0.1","1.2%","global environment facility trust fund","Luxembourg"
"2021","GEF Fund","NA","NA%","global environment facility trust fund","Luxembourg"
"2022","GEF Fund","NA","NA%","global environment facility trust fund","Luxembourg"
