year,Sub-Sector,Bilateral ODA for,Share,Donor
2022,Fishery research,0.89,0.1%,EU Institutions
2022,Forestry research,0.7,0.0%,EU Institutions
2022,Agrarian reform,0.26,0.0%,EU Institutions
2022,Forestry education/training,0.04,0.0%,EU Institutions
2021,Rural development,391.52,26.4%,EU Institutions
2021,Agricultural development,333.06,22.4%,EU Institutions
2021,Agricultural policy and administrative management,280.14,18.9%,EU Institutions
2021,Forestry policy and administrative management,94.68,6.4%,EU Institutions
2021,Agricultural financial services,57.78,3.9%,EU Institutions
2021,Fishing policy and administrative management,39.38,2.7%,EU Institutions
2021,Agricultural water resources,36.9,2.5%,EU Institutions
2021,Livestock,32.51,2.2%,EU Institutions
2021,Agricultural research,29.43,2.0%,EU Institutions
2021,Agricultural co-operatives,28.7,1.9%,EU Institutions
2021,Food crop production,23.22,1.6%,EU Institutions
2021,Agricultural alternative development,15.56,1.0%,EU Institutions
2021,Agricultural education/training,13.48,0.9%,EU Institutions
2021,Agricultural extension,13.42,0.9%,EU Institutions
2021,Livestock/veterinary services,13.4,0.9%,EU Institutions
2021,Fishery development,13.21,0.9%,EU Institutions
2021,Industrial crops/export crops,10.65,0.7%,EU Institutions
2021,Forestry services,8.71,0.6%,EU Institutions
2021,Forestry development,8.7,0.6%,EU Institutions
2021,Agricultural inputs,8.69,0.6%,EU Institutions
2021,Agricultural services,8.07,0.5%,EU Institutions
2021,Plant and post-harvest protection and pest control,8.02,0.5%,EU Institutions
2021,Agricultural land resources,6.88,0.5%,EU Institutions
2021,Fuelwood/charcoal,1.91,0.1%,EU Institutions
2021,Fishery research,1.52,0.1%,EU Institutions
2021,Agrarian reform,1.3,0.1%,EU Institutions
2021,Fishery education/training,1.22,0.1%,EU Institutions
2021,Fishery services,0.83,0.1%,EU Institutions
2021,Forestry education/training,0.62,0.0%,EU Institutions
2021,Forestry research,0.3,0.0%,EU Institutions
2020,Agricultural development,323.56,23.8%,EU Institutions
2020,Agricultural policy and administrative management,299.21,22.0%,EU Institutions
2020,Rural development,249.95,18.4%,EU Institutions
2020,Forestry development,95.78,7.0%,EU Institutions
2020,Food crop production,49.32,3.6%,EU Institutions
2020,Agricultural financial services,45.07,3.3%,EU Institutions
2020,Forestry policy and administrative management,39.64,2.9%,EU Institutions
2020,Agricultural research,29.0,2.1%,EU Institutions
2020,Agricultural water resources,26.41,1.9%,EU Institutions
2020,Plant and post-harvest protection and pest control,23.19,1.7%,EU Institutions
2020,Fishing policy and administrative management,22.76,1.7%,EU Institutions
2020,Livestock,22.59,1.7%,EU Institutions
2020,Agricultural land resources,18.8,1.4%,EU Institutions
2020,Fishery development,16.99,1.2%,EU Institutions
2020,Industrial crops/export crops,14.6,1.1%,EU Institutions
2020,Livestock/veterinary services,13.8,1.0%,EU Institutions
2020,Agricultural extension,12.49,0.9%,EU Institutions
2020,Agricultural education/training,11.78,0.9%,EU Institutions
2020,Agricultural services,11.11,0.8%,EU Institutions
2020,Agricultural alternative development,7.99,0.6%,EU Institutions
2020,Agricultural co-operatives,6.22,0.5%,EU Institutions
2020,Forestry services,5.95,0.4%,EU Institutions
2020,Agricultural inputs,4.68,0.3%,EU Institutions
2020,Agrarian reform,3.5,0.3%,EU Institutions
2020,Forestry research,2.57,0.2%,EU Institutions
2020,Fishery services,1.97,0.1%,EU Institutions
2020,Fishery research,1.13,0.1%,EU Institutions
2020,Fuelwood/charcoal,0.88,0.1%,EU Institutions
2020,Fishery education/training,0.68,0.1%,EU Institutions
2020,Forestry education/training,0.18,0.0%,EU Institutions
2019,Rural development,324.69,23.0%,EU Institutions
2019,Agricultural policy and administrative management,319.14,22.6%,EU Institutions
2019,Agricultural development,274.1,19.4%,EU Institutions
2019,Agricultural research,61.69,4.4%,EU Institutions
2019,Agricultural financial services,53.2,3.8%,EU Institutions
2019,Forestry development,47.96,3.4%,EU Institutions
2019,Livestock,44.0,3.1%,EU Institutions
2019,Agricultural water resources,37.81,2.7%,EU Institutions
2019,Agricultural co-operatives,36.78,2.6%,EU Institutions
2019,Forestry policy and administrative management,33.46,2.4%,EU Institutions
2019,Fishing policy and administrative management,31.19,2.2%,EU Institutions
2019,Food crop production,23.13,1.6%,EU Institutions
2019,Industrial crops/export crops,19.51,1.4%,EU Institutions
2019,Agricultural extension,17.07,1.2%,EU Institutions
2019,Agricultural services,13.58,1.0%,EU Institutions
2019,Agricultural land resources,12.46,0.9%,EU Institutions
2019,Agricultural education/training,9.68,0.7%,EU Institutions
2019,Livestock/veterinary services,8.4,0.6%,EU Institutions
2019,Fishery development,8.4,0.6%,EU Institutions
2019,Agricultural alternative development,7.19,0.5%,EU Institutions
2019,Agrarian reform,4.63,0.3%,EU Institutions
2019,Fuelwood/charcoal,4.16,0.3%,EU Institutions
2019,Agricultural inputs,4.15,0.3%,EU Institutions
2019,Forestry research,3.26,0.2%,EU Institutions
2019,Forestry services,2.8,0.2%,EU Institutions
2019,Fishery education/training,2.69,0.2%,EU Institutions
2019,Plant and post-harvest protection and pest control,1.51,0.1%,EU Institutions
2019,Fishery services,1.43,0.1%,EU Institutions
2019,Fishery research,0.92,0.1%,EU Institutions
2019,Forestry education/training,0.84,0.1%,EU Institutions
