year,Sub-Sector,Bilateral ODA for,Share,Donor
2022,Fishery services,0.02,0.0%,Canada
2022,Forestry services,,,Canada
2022,Agricultural alternative development,,,Canada
2021,Agricultural development,60.43,17.0%,Canada
2021,Forestry development,43.99,12.4%,Canada
2021,Rural development,36.87,10.4%,Canada
2021,Agricultural land resources,33.25,9.4%,Canada
2021,Food crop production,29.11,8.2%,Canada
2021,Agricultural co-operatives,26.26,7.4%,Canada
2021,Agricultural education/training,25.3,7.1%,Canada
2021,Agricultural water resources,20.39,5.7%,Canada
2021,Forestry policy and administrative management,14.98,4.2%,Canada
2021,Agricultural policy and administrative management,12.29,3.5%,Canada
2021,Agricultural extension,12.08,3.4%,Canada
2021,Agricultural inputs,7.24,2.0%,Canada
2021,Agricultural services,7.06,2.0%,Canada
2021,Fishery development,5.11,1.4%,Canada
2021,Agricultural research,4.92,1.4%,Canada
2021,Agricultural alternative development,4.54,1.3%,Canada
2021,Agricultural financial services,3.19,0.9%,Canada
2021,Forestry services,2.13,0.6%,Canada
2021,Livestock,1.33,0.4%,Canada
2021,Fishing policy and administrative management,0.97,0.3%,Canada
2021,Forestry education/training,0.93,0.3%,Canada
2021,Industrial crops/export crops,0.78,0.2%,Canada
2021,Fuelwood/charcoal,0.72,0.2%,Canada
2021,Fishery research,0.52,0.1%,Canada
2021,Plant and post-harvest protection and pest control,0.51,0.1%,Canada
2021,Livestock/veterinary services,0.51,0.1%,Canada
2021,Fishery education/training,0.01,0.0%,Canada
2021,Fishery services,0.0,0.0%,Canada
2020,Forestry development,46.01,13.9%,Canada
2020,Agricultural development,41.28,12.5%,Canada
2020,Rural development,36.88,11.1%,Canada
2020,Agricultural co-operatives,29.49,8.9%,Canada
2020,Agricultural education/training,28.45,8.6%,Canada
2020,Food crop production,24.39,7.4%,Canada
2020,Forestry policy and administrative management,17.96,5.4%,Canada
2020,Agricultural extension,17.65,5.3%,Canada
2020,Agricultural water resources,16.61,5.0%,Canada
2020,Agricultural land resources,16.24,4.9%,Canada
2020,Agricultural policy and administrative management,12.57,3.8%,Canada
2020,Agricultural services,9.92,3.0%,Canada
2020,Agricultural financial services,8.51,2.6%,Canada
2020,Agricultural research,7.55,2.3%,Canada
2020,Agricultural inputs,6.68,2.0%,Canada
2020,Fishery development,2.8,0.8%,Canada
2020,Fishing policy and administrative management,1.37,0.4%,Canada
2020,Industrial crops/export crops,1.24,0.4%,Canada
2020,Fishery research,1.14,0.3%,Canada
2020,Livestock,1.11,0.3%,Canada
2020,Livestock/veterinary services,0.89,0.3%,Canada
2020,Plant and post-harvest protection and pest control,0.85,0.3%,Canada
2020,Forestry education/training,0.59,0.2%,Canada
2020,Fishery education/training,0.58,0.2%,Canada
2020,Agricultural alternative development,0.42,0.1%,Canada
2020,Forestry research,0.14,0.0%,Canada
2020,Agrarian reform,0.0,0.0%,Canada
2019,Agricultural development,32.79,18.5%,Canada
2019,Food crop production,16.48,9.3%,Canada
2019,Agricultural extension,16.34,9.2%,Canada
2019,Agricultural education/training,15.93,9.0%,Canada
2019,Agricultural policy and administrative management,14.61,8.2%,Canada
2019,Agricultural water resources,13.75,7.7%,Canada
2019,Agricultural co-operatives,13.3,7.5%,Canada
2019,Rural development,11.17,6.3%,Canada
2019,Agricultural research,8.21,4.6%,Canada
2019,Agricultural financial services,7.2,4.1%,Canada
2019,Agricultural land resources,6.23,3.5%,Canada
2019,Agricultural inputs,4.64,2.6%,Canada
2019,Agricultural services,3.6,2.0%,Canada
2019,Forestry development,3.55,2.0%,Canada
2019,Fishery development,1.76,1.0%,Canada
2019,Industrial crops/export crops,1.44,0.8%,Canada
2019,Livestock/veterinary services,1.4,0.8%,Canada
2019,Fishery research,1.34,0.8%,Canada
2019,Livestock,1.01,0.6%,Canada
2019,Fishing policy and administrative management,0.66,0.4%,Canada
2019,Agricultural alternative development,0.65,0.4%,Canada
2019,Plant and post-harvest protection and pest control,0.64,0.4%,Canada
2019,Forestry education/training,0.62,0.3%,Canada
2019,Fishery education/training,0.22,0.1%,Canada
2019,Forestry policy and administrative management,0.01,0.0%,Canada
2019,Agrarian reform,0.0,0.0%,Canada
