"year","Multi_short","ODA","Share","Full Name","Donor"
2019,"Peacebuilding Fund","0","0%","United Nations Peacebuilding Fund","Denmark"
2020,"Global Fund","20.2","5.7%","Global Fund to Fight AIDS, Tuberculosis and Malaria","Denmark"
2020,"IDA","16.7","4.7%","International Development Association","Denmark"
2020,"IDA","16.7","4.7%","International Development Association","Denmark"
2020,"UNFPA","10.8","3%","United Nations Population Fund","Denmark"
2020,"EU Com EDF","7.3","2%","European Commission - European Development Fund","Denmark"
2020,"EU Com budget","6.8","1.9%","European Commission - Development Share of Budget","Denmark"
2020,"UNAIDS","2.7","0.8%","Joint United Nations Programme on HIV/AIDS","Denmark"
2020,"UNRWA","2.5","0.7%","United Nations Relief and Works Agency for Palestine Refugees in the Near East","Denmark"
2020,"WHO - assessed contributions","2","0.6%","World Health Organisation - assessed contributions","Denmark"
2020,"UNICEF","1.1","0.3%","United Nations Children's Fund","Denmark"
2020,"UNDP","0.6","0.2%","United Nations Development Programme","Denmark"
2020,"African Development Fund","0.5","0.1%","African Development Fund","Denmark"
2020,"EIB","0.2","0.1%","European Investment Bank","Denmark"
2020,"FAO","0.1","0%","Food and Agricultural Organisation","Denmark"
2020,"Peacebuilding Fund","0","0%","United Nations Peacebuilding Fund","Denmark"
2021,"Global Fund","19.9","3.7%","Global Fund to Fight AIDS, Tuberculosis and Malaria","Denmark"
2021,"EU Com budget","15.2","2.9%","European Commission - Development Share of Budget","Denmark"
2021,"IDA","10.5","2%","International Development Association","Denmark"
2021,"IDA","10.5","2%","International Development Association","Denmark"
2021,"UNFPA","10.3","1.9%","United Nations Population Fund","Denmark"
2021,"EU Com EDF","5.5","1%","European Commission - European Development Fund","Denmark"
2021,"UNRWA","2.8","0.5%","United Nations Relief and Works Agency for Palestine Refugees in the Near East","Denmark"
2021,"UNICEF","1.1","0.2%","United Nations Children's Fund","Denmark"
2021,"UNDP","1","0.2%","United Nations Development Programme","Denmark"
2021,"African Development Fund","0.5","0.1%","African Development Fund","Denmark"
2021,"EIB","0.3","0.1%","European Investment Bank","Denmark"
2021,"UNAIDS","0.3","0%","Joint United Nations Programme on HIV/AIDS","Denmark"
2021,"FAO","0.1","0%","Food and Agricultural Organisation","Denmark"
2021,"Peacebuilding Fund","0.1","0%","United Nations Peacebuilding Fund","Denmark"
