"Year","Recipient country","ODA Grants","ODA Loans","Share","Donor"
"2020","Malawi",NA,0,NA,"Ireland"
"2021","Malawi",NA,0,NA,"Ireland"
"2017","Sierra Leone",15.033748,NA,"0.0280031239597258%","Ireland"
"2018","Sierra Leone",14.845149,NA,"0.0271078857074277%","Ireland"
"2019","Sierra Leone",16.074555,NA,"0.0267986954604067%","Ireland"
"2020","Sierra Leone",17.372544,NA,"0.0319334310204951%","Ireland"
"2021","Sierra Leone",19.179561,NA,"0.0308280219960303%","Ireland"
"2017","Sierra Leone",NA,0,NA,"Ireland"
"2018","Sierra Leone",NA,0,NA,"Ireland"
"2019","Sierra Leone",NA,0,NA,"Ireland"
"2020","Sierra Leone",NA,0,NA,"Ireland"
"2021","Sierra Leone",NA,0,NA,"Ireland"
"2017","West Bank and Gaza Strip",6.716268,NA,"0.0125102858815207%","Ireland"
"2018","West Bank and Gaza Strip",7.032191,NA,"0.0128410856570589%","Ireland"
"2019","West Bank and Gaza Strip",13.700644,NA,"0.0228410295754656%","Ireland"
"2020","West Bank and Gaza Strip",10.237093,NA,"0.0188173651001197%","Ireland"
"2021","West Bank and Gaza Strip",12.763394,NA,"0.0205150780550192%","Ireland"
"2017","West Bank and Gaza Strip",NA,0,NA,"Ireland"
"2018","West Bank and Gaza Strip",NA,0,NA,"Ireland"
"2019","West Bank and Gaza Strip",NA,0,NA,"Ireland"
"2020","West Bank and Gaza Strip",NA,0,NA,"Ireland"
"2021","West Bank and Gaza Strip",NA,0,NA,"Ireland"
"2017","South Sudan",13.137132,NA,"0.0244703274174398%","Ireland"
"2018","South Sudan",13.919029,NA,"0.0254167504341231%","Ireland"
"2019","South Sudan",13.133323,NA,"0.02189522033177%","Ireland"
"2020","South Sudan",10.222369,NA,"0.018790300103862%","Ireland"
"2021","South Sudan",11.532106,NA,"0.0185359830409337%","Ireland"
"2017","South Sudan",NA,0,NA,"Ireland"
"2018","South Sudan",NA,0,NA,"Ireland"
"2019","South Sudan",NA,0,NA,"Ireland"
"2020","South Sudan",NA,0,NA,"Ireland"
"2021","South Sudan",NA,0,NA,"Ireland"
"2017","Zimbabwe",8.228757,NA,"0.0153275751532793%","Ireland"
"2018","Zimbabwe",8.810485,NA,"0.0160883276016298%","Ireland"
"2019","Zimbabwe",8.829859,NA,"0.0147207000317789%","Ireland"
"2020","Zimbabwe",10.41806,NA,"0.0191500105210486%","Ireland"
"2021","Zimbabwe",10.77731,NA,"0.0173227713469582%","Ireland"
"2017","Zimbabwe",NA,0,NA,"Ireland"
"2018","Zimbabwe",NA,0,NA,"Ireland"
"2019","Zimbabwe",NA,0,NA,"Ireland"
"2020","Zimbabwe",NA,0,NA,"Ireland"
"2021","Zimbabwe",NA,0,NA,"Ireland"
"2017","Kenya",8.27699,NA,"0.015417417997389%","Ireland"
"2018","Kenya",7.972779,NA,"0.0145586401256451%","Ireland"
"2019","Kenya",8.426131,NA,"0.0140476248691483%","Ireland"
"2020","Kenya",9.573039,NA,"0.0175967308278517%","Ireland"
"2021","Kenya",10.365522,NA,"0.0166608891734454%","Ireland"
"2017","Kenya",NA,0,NA,"Ireland"
"2018","Kenya",NA,0,NA,"Ireland"
"2019","Kenya",NA,0,NA,"Ireland"
"2020","Kenya",NA,0,NA,"Ireland"
"2021","Kenya",NA,0,NA,"Ireland"
"2017","Syrian Arab Republic",3.815042,NA,"0.00710621822565872%","Ireland"
"2018","Syrian Arab Republic",8.771099,NA,"0.0160164070579914%","Ireland"
"2019","Syrian Arab Republic",6.830567,NA,"0.0113875802381406%","Ireland"
"2020","Syrian Arab Republic",8.04282,NA,"0.0147839509101406%","Ireland"
"2021","Syrian Arab Republic",9.417847,NA,"0.0151376558864537%","Ireland"
"2017","Syrian Arab Republic",NA,0,NA,"Ireland"
"2018","Syrian Arab Republic",NA,0,NA,"Ireland"
"2019","Syrian Arab Republic",NA,0,NA,"Ireland"
"2020","Syrian Arab Republic",NA,0,NA,"Ireland"
"2021","Syrian Arab Republic",NA,0,NA,"Ireland"
"2017","Somalia",7.760935,NA,"0.0144561705336803%","Ireland"
"2018","Somalia",7.698075,NA,"0.0140570187114462%","Ireland"
"2019","Somalia",7.321368,NA,"0.0122058191586372%","Ireland"
"2020","Somalia",7.990544,NA,"0.0146878595121262%","Ireland"
"2021","Somalia",8.531692,NA,"0.0137133059843943%","Ireland"
"2017","Somalia",NA,0,NA,"Ireland"
"2018","Somalia",NA,0,NA,"Ireland"
"2019","Somalia",NA,0,NA,"Ireland"
"2020","Somalia",NA,0,NA,"Ireland"
"2021","Somalia",NA,0,NA,"Ireland"
"2017","Democratic Republic of the Congo",11.854578,NA,"0.0220813344233413%","Ireland"
"2018","Democratic Republic of the Congo",9.183012,NA,"0.0167685780550897%","Ireland"
"2019","Democratic Republic of the Congo",11.227755,NA,"0.0187183525110996%","Ireland"
"2020","Democratic Republic of the Congo",8.49889,NA,"0.0156222783241059%","Ireland"
"2021","Democratic Republic of the Congo",7.850739,NA,"0.0126187848917446%","Ireland"
"2017","Democratic Republic of the Congo",NA,0,NA,"Ireland"
"2018","Democratic Republic of the Congo",NA,0,NA,"Ireland"
"2019","Democratic Republic of the Congo",NA,0,NA,"Ireland"
"2020","Democratic Republic of the Congo",NA,0,NA,"Ireland"
"2021","Democratic Republic of the Congo",NA,0,NA,"Ireland"
"2017","Afghanistan",1.841872,NA,"0.00343082576174272%","Ireland"
"2018","Afghanistan",2.403797,NA,"0.00438943754218012%","Ireland"
"2019","Afghanistan",1.958216,NA,"0.00326463993744746%","Ireland"
"2020","Afghanistan",3.301058,NA,"0.00606785672482127%","Ireland"
"2021","Afghanistan",7.608725,NA,"0.0122297867850962%","Ireland"
"2017","Afghanistan",NA,0,NA,"Ireland"
"2018","Afghanistan",NA,0,NA,"Ireland"
"2019","Afghanistan",NA,0,NA,"Ireland"
"2020","Afghanistan",NA,0,NA,"Ireland"
"2021","Afghanistan",NA,0,NA,"Ireland"
"2017","Yemen",6.449459,NA,"0.0120133049888936%","Ireland"
"2018","Yemen",6.105557,NA,"0.011149011797469%","Ireland"
"2019","Yemen",5.918959,NA,"0.00986779289900302%","Ireland"
"2020","Yemen",7.158349,NA,"0.0131581559967343%","Ireland"
"2021","Yemen",7.56859,NA,"0.0121652763063208%","Ireland"
"2017","Yemen",NA,0,NA,"Ireland"
"2018","Yemen",NA,0,NA,"Ireland"
"2019","Yemen",NA,0,NA,"Ireland"
"2020","Yemen",NA,0,NA,"Ireland"
"2021","Yemen",NA,0,NA,"Ireland"
"2017","Liberia",4.823054,NA,"0.0089838261906779%","Ireland"
"2018","Liberia",5.744053,NA,"0.0104888898199275%","Ireland"
"2019","Liberia",4.746772,NA,"0.00791358126231088%","Ireland"
"2020","Liberia",5.578447,NA,"0.0102540510172827%","Ireland"
"2021","Liberia",6.952208,NA,"0.0111745425844198%","Ireland"
"2017","Liberia",NA,0,NA,"Ireland"
"2018","Liberia",NA,0,NA,"Ireland"
"2019","Liberia",NA,0,NA,"Ireland"
"2020","Liberia",NA,0,NA,"Ireland"
"2021","Liberia",NA,0,NA,"Ireland"
"2017","Sudan",7.065927,NA,"0.0131615901551212%","Ireland"
"2018","Sudan",6.794325,NA,"0.012406732028026%","Ireland"
"2019","Sudan",6.32566,NA,"0.0105458244987856%","Ireland"
"2020","Sudan",7.294903,NA,"0.0134091634335019%","Ireland"
"2021","Sudan",6.394422,NA,"0.0102779923934599%","Ireland"
"2017","Sudan",NA,0,NA,"Ireland"
"2018","Sudan",NA,0,NA,"Ireland"
"2019","Sudan",NA,0,NA,"Ireland"
"2020","Sudan",NA,0,NA,"Ireland"
"2021","Sudan",NA,0,NA,"Ireland"
"2017","Central African Republic",8.441592,NA,"0.0157240195321506%","Ireland"
"2018","Central African Republic",7.423503,NA,"0.0135556383349704%","Ireland"
"2019","Central African Republic",7.144469,NA,"0.0119109019787681%","Ireland"
"2020","Central African Republic",5.98342,NA,"0.0109984542181416%","Ireland"
"2021","Central African Republic",6.229283,NA,"0.0100125583345468%","Ireland"
"2017","Central African Republic",NA,0,NA,"Ireland"
"2018","Central African Republic",NA,0,NA,"Ireland"
"2019","Central African Republic",NA,0,NA,"Ireland"
"2020","Central African Republic",NA,0,NA,"Ireland"
"2021","Central African Republic",NA,0,NA,"Ireland"
"2017","Zambia",15.016049,NA,"0.0279701563131374%","Ireland"
"2018","Zambia",7.173349,NA,"0.0130988462851731%","Ireland"
"2019","Zambia",7.42203,NA,"0.0123736378187765%","Ireland"
"2020","Zambia",6.791502,NA,"0.0124838342986816%","Ireland"
"2021","Zambia",5.881903,NA,"0.0094542015358181%","Ireland"
"2017","Zambia",NA,0,NA,"Ireland"
"2018","Zambia",NA,0,NA,"Ireland"
"2019","Zambia",NA,0,NA,"Ireland"
"2020","Zambia",NA,0,NA,"Ireland"
"2021","Zambia",NA,0,NA,"Ireland"
"2017","South Africa",5.038586,NA,"0.00938529422867399%","Ireland"
"2018","South Africa",5.001605,NA,"0.00913314758199456%","Ireland"
"2019","South Africa",5.357937,NA,"0.00893248503358539%","Ireland"
"2020","South Africa",5.48972,NA,"0.0100909570263188%","Ireland"
"2021","South Africa",5.690095,NA,"0.00914590140094981%","Ireland"
"2017","South Africa",NA,0,NA,"Ireland"
"2018","South Africa",NA,0,NA,"Ireland"
"2019","South Africa",NA,0,NA,"Ireland"
"2020","South Africa",NA,0,NA,"Ireland"
"2021","South Africa",NA,0,NA,"Ireland"
"2017","Lebanon",5.052304,NA,"0.00941084652970228%","Ireland"
"2018","Lebanon",5.644841,NA,"0.0103077244064443%","Ireland"
"2019","Lebanon",5.077481,NA,"0.00846492279413031%","Ireland"
"2020","Lebanon",4.479001,NA,"0.00823309870300104%","Ireland"
"2021","Lebanon",4.619671,NA,"0.0074253690792205%","Ireland"
"2017","Lebanon",NA,0,NA,"Ireland"
"2018","Lebanon",NA,0,NA,"Ireland"
"2019","Lebanon",NA,0,NA,"Ireland"
"2020","Lebanon",NA,0,NA,"Ireland"
"2021","Lebanon",NA,0,NA,"Ireland"
"2017","Viet Nam",10.544351,NA,"0.0196407953710451%","Ireland"
"2018","Viet Nam",11.075595,NA,"0.0202245166688295%","Ireland"
"2019","Viet Nam",9.8424,NA,"0.0164087578287242%","Ireland"
"2020","Viet Nam",8.95481,NA,"0.0164603300148003%","Ireland"
"2021","Viet Nam",4.293515,NA,"0.00690112640535861%","Ireland"
"2017","Viet Nam",NA,0,NA,"Ireland"
"2018","Viet Nam",NA,0,NA,"Ireland"
"2019","Viet Nam",NA,0,NA,"Ireland"
"2020","Viet Nam",NA,0,NA,"Ireland"
"2021","Viet Nam",NA,0,NA,"Ireland"
"2017","Niger",3.116333,NA,"0.00580474405309869%","Ireland"
"2018","Niger",2.880648,NA,"0.00526018814276167%","Ireland"
"2019","Niger",4.155858,NA,"0.00692843894706229%","Ireland"
"2020","Niger",4.134638,NA,"0.00760010608507987%","Ireland"
"2021","Niger",3.822382,NA,"0.00614385680533723%","Ireland"
"2017","Niger",NA,0,NA,"Ireland"
"2018","Niger",NA,0,NA,"Ireland"
"2019","Niger",NA,0,NA,"Ireland"
"2020","Niger",NA,0,NA,"Ireland"
"2021","Niger",NA,0,NA,"Ireland"
"2017","Jordan",2.193689,NA,"0.00408614970771673%","Ireland"
"2018","Jordan",3.710747,NA,"0.00677598490693359%","Ireland"
"2019","Jordan",3.708083,NA,"0.00618193082538903%","Ireland"
"2020","Jordan",4.641984,NA,"0.00853268674192115%","Ireland"
"2021","Jordan",3.467822,NA,"0.00557395932546725%","Ireland"
"2017","Jordan",NA,0,NA,"Ireland"
"2018","Jordan",NA,0,NA,"Ireland"
"2019","Jordan",NA,0,NA,"Ireland"
"2020","Jordan",NA,0,NA,"Ireland"
"2021","Jordan",NA,0,NA,"Ireland"
"2017","Türkiye",15.365013,NA,"0.0286201660212609%","Ireland"
"2018","Türkiye",7.397885,NA,"0.013508858756264%","Ireland"
"2019","Türkiye",5.891494,NA,"0.00982200462238696%","Ireland"
"2020","Türkiye",6.571564,NA,"0.0120795541338545%","Ireland"
"2021","Türkiye",3.408112,NA,"0.00547798522087836%","Ireland"
"2017","Türkiye",NA,0,NA,"Ireland"
"2018","Türkiye",NA,0,NA,"Ireland"
"2019","Türkiye",NA,0,NA,"Ireland"
"2020","Türkiye",NA,0,NA,"Ireland"
"2021","Türkiye",NA,0,NA,"Ireland"
"2017","Nigeria",4.526159,NA,"0.00843080458302405%","Ireland"
"2018","Nigeria",3.706109,NA,"0.00676751571784623%","Ireland"
"2019","Nigeria",2.606388,NA,"0.00434523993128634%","Ireland"
"2020","Nigeria",2.221588,NA,"0.00408362339758412%","Ireland"
"2021","Nigeria",2.968901,NA,"0.00477202503915686%","Ireland"
"2017","Nigeria",NA,0,NA,"Ireland"
"2018","Nigeria",NA,0,NA,"Ireland"
"2019","Nigeria",NA,0,NA,"Ireland"
"2020","Nigeria",NA,0,NA,"Ireland"
"2021","Nigeria",NA,0,NA,"Ireland"
"2017","Myanmar",3.126331,NA,"0.00582336716912733%","Ireland"
"2018","Myanmar",2.140382,NA,"0.00390843033143255%","Ireland"
"2019","Myanmar",3.113446,NA,"0.00519058171043749%","Ireland"
"2020","Myanmar",2.687911,NA,"0.00494079741618326%","Ireland"
"2021","Myanmar",2.864919,NA,"0.00460489090177013%","Ireland"
"2017","Myanmar",NA,0,NA,"Ireland"
"2018","Myanmar",NA,0,NA,"Ireland"
"2019","Myanmar",NA,0,NA,"Ireland"
"2020","Myanmar",NA,0,NA,"Ireland"
"2021","Myanmar",NA,0,NA,"Ireland"
"2017","Colombia",2.878904,NA,"0.00536248882049576%","Ireland"
"2018","Colombia",2.636679,NA,"0.00481469017112424%","Ireland"
"2019","Colombia",3.029204,NA,"0.00505013765441382%","Ireland"
"2020","Colombia",2.897533,NA,"0.00532611517260271%","Ireland"
"2021","Colombia",2.845176,NA,"0.00457315724330591%","Ireland"
"2017","Colombia",NA,0,NA,"Ireland"
"2018","Colombia",NA,0,NA,"Ireland"
"2019","Colombia",NA,0,NA,"Ireland"
"2020","Colombia",NA,0,NA,"Ireland"
"2021","Colombia",NA,0,NA,"Ireland"
"2017","Chad",1.351316,NA,"0.00251707488091199%","Ireland"
"2018","Chad",1.572467,NA,"0.00287139291863637%","Ireland"
"2019","Chad",3.02557,NA,"0.00504407923106691%","Ireland"
"2020","Chad",2.670368,NA,"0.00490855066059049%","Ireland"
"2021","Chad",2.576226,NA,"0.0041408639016683%","Ireland"
"2017","Chad",NA,0,NA,"Ireland"
"2018","Chad",NA,0,NA,"Ireland"
"2019","Chad",NA,0,NA,"Ireland"
"2020","Chad",NA,0,NA,"Ireland"
"2021","Chad",NA,0,NA,"Ireland"
"2017","Bangladesh",2.390931,NA,"0.00445354925279785%","Ireland"
"2018","Bangladesh",2.745646,NA,"0.00501366863754996%","Ireland"
"2019","Bangladesh",2.685578,NA,"0.00447726154516676%","Ireland"
"2020","Bangladesh",2.720201,NA,"0.00500015144560185%","Ireland"
"2021","Bangladesh",2.566224,NA,"0.00412478731493077%","Ireland"
"2017","Bangladesh",NA,0,NA,"Ireland"
"2018","Bangladesh",NA,0,NA,"Ireland"
"2019","Bangladesh",NA,0,NA,"Ireland"
"2020","Bangladesh",NA,0,NA,"Ireland"
"2021","Bangladesh",NA,0,NA,"Ireland"
"2017","Burundi",1.745827,NA,"0.00325192426354601%","Ireland"
"2018","Burundi",1.865158,NA,"0.00340585937468829%","Ireland"
"2019","Burundi",2.265134,NA,"0.00377631830200045%","Ireland"
"2020","Burundi",1.910704,NA,"0.00351217037554109%","Ireland"
"2021","Burundi",2.503567,NA,"0.00402407638759488%","Ireland"
"2017","Burundi",NA,0,NA,"Ireland"
"2018","Burundi",NA,0,NA,"Ireland"
"2019","Burundi",NA,0,NA,"Ireland"
"2020","Burundi",NA,0,NA,"Ireland"
"2021","Burundi",NA,0,NA,"Ireland"
"2017","Haiti",1.369699,NA,"0.00255131660345195%","Ireland"
"2018","Haiti",1.368328,NA,"0.00249862625388759%","Ireland"
"2019","Haiti",1.973423,NA,"0.00328999228853067%","Ireland"
"2020","Haiti",1.979093,NA,"0.0036378799673004%","Ireland"
"2021","Haiti",2.395818,NA,"0.00385088741095197%","Ireland"
"2017","Haiti",NA,0,NA,"Ireland"
"2018","Haiti",NA,0,NA,"Ireland"
"2019","Haiti",NA,0,NA,"Ireland"
"2020","Haiti",NA,0,NA,"Ireland"
"2021","Haiti",NA,0,NA,"Ireland"
"2017","Rwanda",2.550577,NA,"0.00475091932496312%","Ireland"
"2018","Rwanda",2.623906,NA,"0.0047913661193319%","Ireland"
"2019","Rwanda",2.254109,NA,"0.00375793797250138%","Ireland"
"2020","Rwanda",2.245935,NA,"0.00412837696073849%","Ireland"
"2021","Rwanda",2.365995,NA,"0.00380295179344813%","Ireland"
"2017","Rwanda",NA,0,NA,"Ireland"
"2018","Rwanda",NA,0,NA,"Ireland"
"2019","Rwanda",NA,0,NA,"Ireland"
"2020","Rwanda",NA,0,NA,"Ireland"
"2021","Rwanda",NA,0,NA,"Ireland"
"2017","Iraq",2.53909,NA,"0.00472952267225048%","Ireland"
"2018","Iraq",2.437485,NA,"0.00445095329077327%","Ireland"
"2019","Iraq",1.825581,NA,"0.00304351748818582%","Ireland"
"2020","Iraq",1.838031,NA,"0.00337858612716892%","Ireland"
"2021","Iraq",1.892949,NA,"0.00304260735735107%","Ireland"
"2017","Iraq",NA,0,NA,"Ireland"
"2018","Iraq",NA,0,NA,"Ireland"
"2019","Iraq",NA,0,NA,"Ireland"
"2020","Iraq",NA,0,NA,"Ireland"
"2021","Iraq",NA,0,NA,"Ireland"
"2017","Guatemala",1.588666,NA,"0.00295918296146788%","Ireland"
"2018","Guatemala",1.359017,NA,"0.00248162396419539%","Ireland"
"2019","Guatemala",1.60309,NA,"0.00267259160241907%","Ireland"
"2020","Guatemala",1.407409,NA,"0.00258703608516542%","Ireland"
"2021","Guatemala",1.617363,NA,"0.00259964772601237%","Ireland"
"2017","Guatemala",NA,0,NA,"Ireland"
"2018","Guatemala",NA,0,NA,"Ireland"
"2019","Guatemala",NA,0,NA,"Ireland"
"2020","Guatemala",NA,0,NA,"Ireland"
"2021","Guatemala",NA,0,NA,"Ireland"
"2017","India",2.089701,NA,"0.00389245290939844%","Ireland"
"2018","India",1.685523,NA,"0.00307783807634674%","Ireland"
"2019","India",1.092166,NA,"0.00182080462110525%","Ireland"
"2020","India",0.75672,NA,"0.00139096875632199%","Ireland"
"2021","India",1.548993,NA,"0.00248975408121682%","Ireland"
"2017","India",NA,0,NA,"Ireland"
"2018","India",NA,0,NA,"Ireland"
"2019","India",NA,0,NA,"Ireland"
"2020","India",NA,0,NA,"Ireland"
"2021","India",NA,0,NA,"Ireland"
"2017","Eritrea",1.517509,NA,"0.00282663994613982%","Ireland"
"2018","Eritrea",1.505494,NA,"0.00274909731692273%","Ireland"
"2019","Eritrea",1.465199,NA,"0.00244270661240031%","Ireland"
"2020","Eritrea",1.472784,NA,"0.00270720547733762%","Ireland"
"2021","Eritrea",1.437568,NA,"0.00231065653300351%","Ireland"
"2017","Eritrea",NA,0,NA,"Ireland"
"2018","Eritrea",NA,0,NA,"Ireland"
"2019","Eritrea",NA,0,NA,"Ireland"
"2020","Eritrea",NA,0,NA,"Ireland"
"2021","Eritrea",NA,0,NA,"Ireland"
"2017","Cambodia",0.733452,NA,"0.00136618940762535%","Ireland"
"2018","Cambodia",0.732587,NA,"0.0013377356243947%","Ireland"
"2019","Cambodia",0.772978,NA,"0.0012886703252186%","Ireland"
"2020","Cambodia",1.177043,NA,"0.00216358763855522%","Ireland"
"2021","Cambodia",1.415783,NA,"0.002275640691964%","Ireland"
"2017","Cambodia",NA,0,NA,"Ireland"
"2018","Cambodia",NA,0,NA,"Ireland"
"2019","Cambodia",NA,0,NA,"Ireland"
"2020","Cambodia",NA,0,NA,"Ireland"
"2021","Cambodia",NA,0,NA,"Ireland"
"2017","Honduras",1.386634,NA,"0.00258286115935763%","Ireland"
"2018","Honduras",1.394684,NA,"0.00254675345259102%","Ireland"
"2019","Honduras",1.53599,NA,"0.00256072583286008%","Ireland"
"2020","Honduras",1.384812,NA,"0.00254549929350323%","Ireland"
"2021","Honduras",1.370799,NA,"0.00220333623507527%","Ireland"
"2017","Honduras",NA,0,NA,"Ireland"
"2018","Honduras",NA,0,NA,"Ireland"
"2019","Honduras",NA,0,NA,"Ireland"
"2020","Honduras",NA,0,NA,"Ireland"
"2021","Honduras",NA,0,NA,"Ireland"
"2017","Nicaragua",1.422306,NA,"0.00264930682798872%","Ireland"
"2018","Nicaragua",1.327118,NA,"0.00242337500716699%","Ireland"
"2019","Nicaragua",1.370734,NA,"0.00228521928123206%","Ireland"
"2020","Nicaragua",1.300318,NA,"0.00239018621324016%","Ireland"
"2021","Nicaragua",1.370106,NA,"0.00220222235039129%","Ireland"
"2017","Nicaragua",NA,0,NA,"Ireland"
"2018","Nicaragua",NA,0,NA,"Ireland"
"2019","Nicaragua",NA,0,NA,"Ireland"
"2020","Nicaragua",NA,0,NA,"Ireland"
"2021","Nicaragua",NA,0,NA,"Ireland"
"2017","Burkina Faso",0.377261,NA,"0.000702718081224331%","Ireland"
"2018","Burkina Faso",0.555011,NA,"0.00101347414932414%","Ireland"
"2019","Burkina Faso",0.69935,NA,"0.00116592140001608%","Ireland"
"2020","Burkina Faso",1.215993,NA,"0.00223518378119548%","Ireland"
"2021","Burkina Faso",1.308624,NA,"0.00210340004427282%","Ireland"
"2017","Burkina Faso",NA,0,NA,"Ireland"
"2018","Burkina Faso",NA,0,NA,"Ireland"
"2019","Burkina Faso",NA,0,NA,"Ireland"
"2020","Burkina Faso",NA,0,NA,"Ireland"
"2021","Burkina Faso",NA,0,NA,"Ireland"
"2017","Lao People's Democratic Republic",0.614234,NA,"0.00114412392985956%","Ireland"
"2018","Lao People's Democratic Republic",0.670308,NA,"0.00122401147019639%","Ireland"
"2019","Lao People's Democratic Republic",0.779906,NA,"0.00130022034088931%","Ireland"
"2020","Lao People's Democratic Republic",1.024307,NA,"0.00188283517533818%","Ireland"
"2021","Lao People's Democratic Republic",1.286926,NA,"0.00206852404157026%","Ireland"
"2017","Lao People's Democratic Republic",NA,0,NA,"Ireland"
"2018","Lao People's Democratic Republic",NA,0,NA,"Ireland"
"2019","Lao People's Democratic Republic",NA,0,NA,"Ireland"
"2020","Lao People's Democratic Republic",NA,0,NA,"Ireland"
"2021","Lao People's Democratic Republic",NA,0,NA,"Ireland"
"2017","Mali",0.416581,NA,"0.000775958821597019%","Ireland"
"2018","Mali",0.442262,NA,"0.000807589586924213%","Ireland"
"2019","Mali",1.567736,NA,"0.002613651178917%","Ireland"
"2020","Mali",1.216474,NA,"0.00223606793381705%","Ireland"
"2021","Mali",1.120668,NA,"0.00180129137232324%","Ireland"
"2017","Mali",NA,0,NA,"Ireland"
"2018","Mali",NA,0,NA,"Ireland"
"2019","Mali",NA,0,NA,"Ireland"
"2020","Mali",NA,0,NA,"Ireland"
"2021","Mali",NA,0,NA,"Ireland"
"2017","Nepal",0.522741,NA,"0.000973701369866719%","Ireland"
"2018","Nepal",0.456757,NA,"0.000834058085376412%","Ireland"
"2019","Nepal",0.536671,NA,"0.000894711094113146%","Ireland"
"2020","Nepal",0.603212,NA,"0.00110879723733812%","Ireland"
"2021","Nepal",1.05959,NA,"0.00170311843043612%","Ireland"
"2017","Nepal",NA,0,NA,"Ireland"
"2018","Nepal",NA,0,NA,"Ireland"
"2019","Nepal",NA,0,NA,"Ireland"
"2020","Nepal",NA,0,NA,"Ireland"
"2021","Nepal",NA,0,NA,"Ireland"
"2017","Cameroon",0.648806,NA,"0.00120852064593699%","Ireland"
"2018","Cameroon",1.093816,NA,"0.00199735544001315%","Ireland"
"2019","Cameroon",1.237976,NA,"0.00206389177251205%","Ireland"
"2020","Cameroon",1.172063,NA,"0.00215443362596604%","Ireland"
"2021","Cameroon",0.999536,NA,"0.00160659140184826%","Ireland"
"2017","Cameroon",NA,0,NA,"Ireland"
"2018","Cameroon",NA,0,NA,"Ireland"
"2019","Cameroon",NA,0,NA,"Ireland"
"2020","Cameroon",NA,0,NA,"Ireland"
"2021","Cameroon",NA,0,NA,"Ireland"
"2017","Madagascar",0.03179,NA,"0.0000592147288008076%","Ireland"
"2018","Madagascar",0.101177,NA,"0.000184753588678727%","Ireland"
"2019","Madagascar",0.031904,NA,"0.0000531887557676599%","Ireland"
"2020","Madagascar",0.08132,NA,"0.000149478775853822%","Ireland"
"2021","Madagascar",0.756551,NA,"0.00121603257077254%","Ireland"
"2017","Madagascar",NA,0,NA,"Ireland"
"2018","Madagascar",NA,0,NA,"Ireland"
"2019","Madagascar",NA,0,NA,"Ireland"
"2020","Madagascar",NA,0,NA,"Ireland"
"2021","Madagascar",NA,0,NA,"Ireland"
