"Year","Recipient country","ODA Grants","ODA Loans","Share","Donor"
"2017","Syrian Arab Republic",37.47166,0,"1%","Switzerland"
"2018","Syrian Arab Republic",33.679433,0,"1%","Switzerland"
"2019","Syrian Arab Republic",37.742346,0,"1%","Switzerland"
"2020","Syrian Arab Republic",42.395819,0,"2%","Switzerland"
"2021","Syrian Arab Republic",38.293849,0,"1%","Switzerland"
"2017","Syrian Arab Republic",0,0,"0%","Switzerland"
"2018","Syrian Arab Republic",0,0,"0%","Switzerland"
"2019","Syrian Arab Republic",0,0,"0%","Switzerland"
"2020","Syrian Arab Republic",0,0,"0%","Switzerland"
"2021","Syrian Arab Republic",0,0,"0%","Switzerland"
"2020","Syrian Arab Republic",0,0,"1%","Switzerland"
"2017","Colombia",42.006975,0,"2%","Switzerland"
"2018","Colombia",43.926551,0,"2%","Switzerland"
"2019","Colombia",55.685153,0,"2%","Switzerland"
"2020","Colombia",43.79332,0,"2%","Switzerland"
"2021","Colombia",38.219385,0,"1%","Switzerland"
"2017","Colombia",0,0,"0%","Switzerland"
"2018","Colombia",0,0,"0%","Switzerland"
"2019","Colombia",0,0,"0%","Switzerland"
"2020","Colombia",0,0,"0%","Switzerland"
"2021","Colombia",0,0,"0%","Switzerland"
"2020","Colombia",0,0,"1%","Switzerland"
"2017","West Bank and Gaza Strip",29.72839,0,"1%","Switzerland"
"2018","West Bank and Gaza Strip",34.844189,0,"1%","Switzerland"
"2019","West Bank and Gaza Strip",41.1277,0,"2%","Switzerland"
"2020","West Bank and Gaza Strip",33.540995,0,"1%","Switzerland"
"2021","West Bank and Gaza Strip",36.342529,0,"1%","Switzerland"
"2017","West Bank and Gaza Strip",0,0,"0%","Switzerland"
"2018","West Bank and Gaza Strip",0,0,"0%","Switzerland"
"2019","West Bank and Gaza Strip",0,0,"0%","Switzerland"
"2020","West Bank and Gaza Strip",0,0,"0%","Switzerland"
"2021","West Bank and Gaza Strip",0,0,"0%","Switzerland"
"2017","Democratic Republic of the Congo",25.134549,0,"1%","Switzerland"
"2018","Democratic Republic of the Congo",27.863321,0,"1%","Switzerland"
"2019","Democratic Republic of the Congo",32.311412,0,"1%","Switzerland"
"2020","Democratic Republic of the Congo",32.793328,0,"1%","Switzerland"
"2021","Democratic Republic of the Congo",35.396005,0,"1%","Switzerland"
"2017","Democratic Republic of the Congo",0,0,"0%","Switzerland"
"2018","Democratic Republic of the Congo",0,0,"0%","Switzerland"
"2019","Democratic Republic of the Congo",0,0,"0%","Switzerland"
"2020","Democratic Republic of the Congo",0,0,"0%","Switzerland"
"2021","Democratic Republic of the Congo",0,0,"0%","Switzerland"
"2017","Haiti",24.477241,0,"1%","Switzerland"
"2018","Haiti",21.075816,0,"1%","Switzerland"
"2019","Haiti",24.837832,0,"1%","Switzerland"
"2020","Haiti",23.404579,0,"1%","Switzerland"
"2021","Haiti",35.294785,0,"1%","Switzerland"
"2017","Haiti",0,0,"0%","Switzerland"
"2018","Haiti",0,0,"0%","Switzerland"
"2019","Haiti",0,0,"0%","Switzerland"
"2020","Haiti",0,0,"0%","Switzerland"
"2021","Haiti",0,0,"0%","Switzerland"
"2017","Tanzania",35.572259,0,"1%","Switzerland"
"2018","Tanzania",34.124626,0,"1%","Switzerland"
"2019","Tanzania",30.876195,0,"1%","Switzerland"
"2020","Tanzania",32.090889,0,"1%","Switzerland"
"2021","Tanzania",33.725041,0,"1%","Switzerland"
"2017","Tanzania",0,0,"0%","Switzerland"
"2018","Tanzania",0,0,"0%","Switzerland"
"2019","Tanzania",0,0,"0%","Switzerland"
"2020","Tanzania",0,0,"0%","Switzerland"
"2021","Tanzania",0,0,"0%","Switzerland"
"2017","Niger",37.067643,0,"1%","Switzerland"
"2018","Niger",32.657978,0,"1%","Switzerland"
"2019","Niger",35.878994,0,"1%","Switzerland"
"2020","Niger",35.337213,0,"1%","Switzerland"
"2021","Niger",33.447437,0,"1%","Switzerland"
"2017","Niger",0,0,"0%","Switzerland"
"2018","Niger",0,0,"0%","Switzerland"
"2019","Niger",0,0,"0%","Switzerland"
"2020","Niger",0,0,"0%","Switzerland"
"2021","Niger",0,0,"0%","Switzerland"
"2017","Mozambique",28.931323,0,"1%","Switzerland"
"2018","Mozambique",27.41613,0,"1%","Switzerland"
"2019","Mozambique",38.551298,0,"1%","Switzerland"
"2020","Mozambique",35.27816,0,"1%","Switzerland"
"2021","Mozambique",33.069938,0,"1%","Switzerland"
"2017","Mozambique",0,0,"0%","Switzerland"
"2018","Mozambique",0,0,"0%","Switzerland"
"2019","Mozambique",0,0,"0%","Switzerland"
"2020","Mozambique",0,0,"0%","Switzerland"
"2021","Mozambique",0,0,"0%","Switzerland"
"2017","Albania",24.293867,0,"1%","Switzerland"
"2018","Albania",23.784342,0,"1%","Switzerland"
"2019","Albania",33.444099,0,"1%","Switzerland"
"2020","Albania",33.792393,0,"1%","Switzerland"
"2021","Albania",32.425678,0,"1%","Switzerland"
"2017","Albania",0,0,"0%","Switzerland"
"2018","Albania",0,0,"0%","Switzerland"
"2019","Albania",0,0,"0%","Switzerland"
"2020","Albania",0,0,"0%","Switzerland"
"2021","Albania",0,0,"0%","Switzerland"
"2017","Bosnia and Herzegovina",24.771482,0,"1%","Switzerland"
"2018","Bosnia and Herzegovina",25.209599,0,"1%","Switzerland"
"2019","Bosnia and Herzegovina",24.886228,0,"1%","Switzerland"
"2020","Bosnia and Herzegovina",22.605457,0,"1%","Switzerland"
"2021","Bosnia and Herzegovina",30.707488,0,"1%","Switzerland"
"2017","Bosnia and Herzegovina",0,0,"0%","Switzerland"
"2018","Bosnia and Herzegovina",0,0,"0%","Switzerland"
"2019","Bosnia and Herzegovina",0,0,"0%","Switzerland"
"2020","Bosnia and Herzegovina",0,0,"0%","Switzerland"
"2021","Bosnia and Herzegovina",0,0,"0%","Switzerland"
"2017","Chad",28.898272,0,"1%","Switzerland"
"2018","Chad",33.630111,0,"1%","Switzerland"
"2019","Chad",30.410876,0,"1%","Switzerland"
"2020","Chad",29.631874,0,"1%","Switzerland"
"2021","Chad",30.4489,0,"1%","Switzerland"
"2017","Chad",0,0,"0%","Switzerland"
"2018","Chad",0,0,"0%","Switzerland"
"2019","Chad",0,0,"0%","Switzerland"
"2020","Chad",0,0,"0%","Switzerland"
"2021","Chad",0,0,"0%","Switzerland"
"2017","Benin",29.561545,0,"1%","Switzerland"
"2018","Benin",30.444649,0,"1%","Switzerland"
"2019","Benin",27.575954,0,"1%","Switzerland"
"2020","Benin",29.116028,0,"1%","Switzerland"
"2021","Benin",28.818471,0,"1%","Switzerland"
"2017","Benin",0,0,"0%","Switzerland"
"2018","Benin",0,0,"0%","Switzerland"
"2019","Benin",0,0,"0%","Switzerland"
"2020","Benin",0,0,"0%","Switzerland"
"2021","Benin",0,0,"0%","Switzerland"
"2017","Kyrgyzstan",28.464444,0,"1%","Switzerland"
"2018","Kyrgyzstan",21.631271,0,"1%","Switzerland"
"2019","Kyrgyzstan",24.575313,0,"1%","Switzerland"
"2020","Kyrgyzstan",25.008203,0,"1%","Switzerland"
"2021","Kyrgyzstan",27.359931,0,"1%","Switzerland"
"2017","Kyrgyzstan",0,0,"0%","Switzerland"
"2018","Kyrgyzstan",0,0,"0%","Switzerland"
"2019","Kyrgyzstan",0,0,"0%","Switzerland"
"2020","Kyrgyzstan",0,0,"0%","Switzerland"
"2021","Kyrgyzstan",0,0,"0%","Switzerland"
"2017","Egypt",10.667007,0,"0%","Switzerland"
"2018","Egypt",13.060151,0,"1%","Switzerland"
"2019","Egypt",15.656662,0,"1%","Switzerland"
"2020","Egypt",17.968996,0,"1%","Switzerland"
"2021","Egypt",26.999119,0,"1%","Switzerland"
"2018","Egypt",0,0,"0%","Switzerland"
"2019","Egypt",0,0,"0%","Switzerland"
"2020","Egypt",0,0,"0%","Switzerland"
"2021","Egypt",0,0,"0%","Switzerland"
"2017","Indonesia",20.110256,0,"1%","Switzerland"
"2018","Indonesia",30.137533,0,"1%","Switzerland"
"2019","Indonesia",26.328956,0,"1%","Switzerland"
"2020","Indonesia",14.201318,0,"1%","Switzerland"
"2021","Indonesia",26.171871,0,"1%","Switzerland"
"2017","Indonesia",0,0,"0%","Switzerland"
"2018","Indonesia",0,0,"0%","Switzerland"
"2019","Indonesia",0,0,"0%","Switzerland"
"2020","Indonesia",0,0,"0%","Switzerland"
"2021","Indonesia",0,0,"0%","Switzerland"
"2017","Lebanon",22.379536,0,"1%","Switzerland"
"2018","Lebanon",19.387986,0,"1%","Switzerland"
"2019","Lebanon",23.0232,0,"1%","Switzerland"
"2020","Lebanon",28.344165,0,"1%","Switzerland"
"2021","Lebanon",26.145073,0,"1%","Switzerland"
"2017","Lebanon",0,0,"0%","Switzerland"
"2018","Lebanon",0,0,"0%","Switzerland"
"2019","Lebanon",0,0,"0%","Switzerland"
"2020","Lebanon",0,0,"0%","Switzerland"
"2021","Lebanon",0,0,"0%","Switzerland"
"2017","Somalia",21.594156,0,"1%","Switzerland"
"2018","Somalia",20.75132,0,"1%","Switzerland"
"2019","Somalia",30.871997,0,"1%","Switzerland"
"2020","Somalia",27.46357,0,"1%","Switzerland"
"2021","Somalia",26.050196,0,"1%","Switzerland"
"2017","Somalia",0,0,"0%","Switzerland"
"2018","Somalia",0,0,"0%","Switzerland"
"2019","Somalia",0,0,"0%","Switzerland"
"2020","Somalia",0,0,"0%","Switzerland"
"2021","Somalia",0,0,"0%","Switzerland"
"2017","Ethiopia",18.279669,0,"1%","Switzerland"
"2018","Ethiopia",16.874259,0,"1%","Switzerland"
"2019","Ethiopia",17.312727,0,"1%","Switzerland"
"2020","Ethiopia",20.150378,0,"1%","Switzerland"
"2021","Ethiopia",25.449063,0,"1%","Switzerland"
"2017","Ethiopia",0,0,"0%","Switzerland"
"2018","Ethiopia",0,0,"0%","Switzerland"
"2019","Ethiopia",0,0,"0%","Switzerland"
"2020","Ethiopia",0,0,"0%","Switzerland"
"2021","Ethiopia",0,0,"0%","Switzerland"
"2017","South Sudan",26.978085,0,"1%","Switzerland"
"2018","South Sudan",24.641237,0,"1%","Switzerland"
"2019","South Sudan",23.427712,0,"1%","Switzerland"
"2020","South Sudan",25.323684,0,"1%","Switzerland"
"2021","South Sudan",25.442703,0,"1%","Switzerland"
"2017","South Sudan",0,0,"0%","Switzerland"
"2018","South Sudan",0,0,"0%","Switzerland"
"2019","South Sudan",0,0,"0%","Switzerland"
"2020","South Sudan",0,0,"0%","Switzerland"
"2021","South Sudan",0,0,"0%","Switzerland"
"2017","Bolivia",30.111796,0,"1%","Switzerland"
"2018","Bolivia",30.503152,0,"1%","Switzerland"
"2019","Bolivia",23.234277,0,"1%","Switzerland"
"2020","Bolivia",28.28015,0,"1%","Switzerland"
"2021","Bolivia",25.247076,0,"1%","Switzerland"
"2017","Bolivia",0,0,"0%","Switzerland"
"2018","Bolivia",0,0,"0%","Switzerland"
"2019","Bolivia",0,0,"0%","Switzerland"
"2020","Bolivia",0,0,"0%","Switzerland"
"2021","Bolivia",0,0,"0%","Switzerland"
"2017","Peru",28.725891,0,"1%","Switzerland"
"2018","Peru",26.961888,0,"1%","Switzerland"
"2019","Peru",31.437749,0,"1%","Switzerland"
"2020","Peru",23.921425,0,"1%","Switzerland"
"2021","Peru",23.256658,0,"1%","Switzerland"
"2017","Peru",0,0,"0%","Switzerland"
"2018","Peru",0,0,"0%","Switzerland"
"2019","Peru",0,0,"0%","Switzerland"
"2020","Peru",0,0,"0%","Switzerland"
"2021","Peru",0,0,"0%","Switzerland"
"2017","Serbia",27.89617,0,"1%","Switzerland"
"2018","Serbia",26.275513,0,"1%","Switzerland"
"2019","Serbia",23.44463,0,"1%","Switzerland"
"2020","Serbia",28.14718,0,"1%","Switzerland"
"2021","Serbia",22.810765,0,"1%","Switzerland"
"2017","Serbia",0,0,"0%","Switzerland"
"2018","Serbia",0,0,"0%","Switzerland"
"2019","Serbia",0,0,"0%","Switzerland"
"2020","Serbia",0,0,"0%","Switzerland"
"2021","Serbia",0,0,"0%","Switzerland"
"2017","Tunisia",20.560132,0,"1%","Switzerland"
"2018","Tunisia",16.148318,0,"1%","Switzerland"
"2019","Tunisia",18.36073,0,"1%","Switzerland"
"2020","Tunisia",30.4676,0,"1%","Switzerland"
"2021","Tunisia",22.74795,0,"1%","Switzerland"
"2017","Tunisia",0,0,"0%","Switzerland"
"2018","Tunisia",0,0,"0%","Switzerland"
"2019","Tunisia",0,0,"0%","Switzerland"
"2020","Tunisia",0,0,"0%","Switzerland"
"2021","Tunisia",0,0,"0%","Switzerland"
"2017","Kosovo",26.178603,0,"1%","Switzerland"
"2018","Kosovo",19.252579,0,"1%","Switzerland"
"2019","Kosovo",21.444522,0,"1%","Switzerland"
"2020","Kosovo",20.999456,0,"1%","Switzerland"
"2021","Kosovo",22.323058,0,"1%","Switzerland"
"2017","Kosovo",0,0,"0%","Switzerland"
"2018","Kosovo",0,0,"0%","Switzerland"
"2019","Kosovo",0,0,"0%","Switzerland"
"2020","Kosovo",0,0,"0%","Switzerland"
"2021","Kosovo",0,0,"0%","Switzerland"
"2017","Viet Nam",23.618815,0,"1%","Switzerland"
"2018","Viet Nam",20.465965,0,"1%","Switzerland"
"2019","Viet Nam",15.542164,0,"1%","Switzerland"
"2020","Viet Nam",23.250031,0,"1%","Switzerland"
"2021","Viet Nam",22.041701,0,"1%","Switzerland"
"2017","Viet Nam",0,0,"0%","Switzerland"
"2018","Viet Nam",0,0,"0%","Switzerland"
"2019","Viet Nam",0,0,"0%","Switzerland"
"2020","Viet Nam",0,0,"0%","Switzerland"
"2021","Viet Nam",0,0,"0%","Switzerland"
"2017","Jordan",23.287551,0,"1%","Switzerland"
"2018","Jordan",19.159478,0,"1%","Switzerland"
"2019","Jordan",20.073082,0,"1%","Switzerland"
"2020","Jordan",20.545169,0,"1%","Switzerland"
"2021","Jordan",21.44462,0,"1%","Switzerland"
"2017","Jordan",0,0,"0%","Switzerland"
"2018","Jordan",0,0,"0%","Switzerland"
"2019","Jordan",0,0,"0%","Switzerland"
"2020","Jordan",0,0,"0%","Switzerland"
"2021","Jordan",0,0,"0%","Switzerland"
"2017","Tajikistan",21.576491,0,"1%","Switzerland"
"2018","Tajikistan",25.771617,0,"1%","Switzerland"
"2019","Tajikistan",20.885287,0,"1%","Switzerland"
"2020","Tajikistan",21.46902,0,"1%","Switzerland"
"2021","Tajikistan",21.224154,0,"1%","Switzerland"
"2017","Tajikistan",0,0,"0%","Switzerland"
"2018","Tajikistan",0,0,"0%","Switzerland"
"2019","Tajikistan",0,0,"0%","Switzerland"
"2020","Tajikistan",0,0,"0%","Switzerland"
"2021","Tajikistan",0,0,"0%","Switzerland"
"2017","North Macedonia",22.685356,0,"1%","Switzerland"
"2018","North Macedonia",26.05201,0,"1%","Switzerland"
"2019","North Macedonia",29.232238,0,"1%","Switzerland"
"2020","North Macedonia",21.21328,0,"1%","Switzerland"
"2021","North Macedonia",20.749583,0,"1%","Switzerland"
"2017","North Macedonia",0,0,"0%","Switzerland"
"2018","North Macedonia",0,0,"0%","Switzerland"
"2019","North Macedonia",0,0,"0%","Switzerland"
"2020","North Macedonia",0,0,"0%","Switzerland"
"2021","North Macedonia",0,0,"0%","Switzerland"
"2017","Ghana",21.031967,0,"1%","Switzerland"
"2018","Ghana",19.04063,0,"1%","Switzerland"
"2019","Ghana",19.566567,0,"1%","Switzerland"
"2020","Ghana",21.3094,0,"1%","Switzerland"
"2021","Ghana",20.649576,0,"1%","Switzerland"
"2017","Ghana",0,0,"0%","Switzerland"
"2018","Ghana",0,0,"0%","Switzerland"
"2019","Ghana",0,0,"0%","Switzerland"
"2020","Ghana",0,0,"0%","Switzerland"
"2021","Ghana",0,0,"0%","Switzerland"
"2017","Lao People's Democratic Republic",26.999928,0,"1%","Switzerland"
"2018","Lao People's Democratic Republic",24.342482,0,"1%","Switzerland"
"2019","Lao People's Democratic Republic",23.206715,0,"1%","Switzerland"
"2020","Lao People's Democratic Republic",22.766951,0,"1%","Switzerland"
"2021","Lao People's Democratic Republic",20.010629,0,"1%","Switzerland"
"2017","Lao People's Democratic Republic",0,0,"0%","Switzerland"
"2018","Lao People's Democratic Republic",0,0,"0%","Switzerland"
"2019","Lao People's Democratic Republic",0,0,"0%","Switzerland"
"2020","Lao People's Democratic Republic",0,0,"0%","Switzerland"
"2021","Lao People's Democratic Republic",0,0,"0%","Switzerland"
"2017","Honduras",17.90218,0,"1%","Switzerland"
"2018","Honduras",19.652575,0,"1%","Switzerland"
"2019","Honduras",24.272399,0,"1%","Switzerland"
"2020","Honduras",24.988699,0,"1%","Switzerland"
"2021","Honduras",19.800933,0,"1%","Switzerland"
"2017","Honduras",0,0,"0%","Switzerland"
"2018","Honduras",0,0,"0%","Switzerland"
"2019","Honduras",0,0,"0%","Switzerland"
"2020","Honduras",0,0,"0%","Switzerland"
"2021","Honduras",0,0,"0%","Switzerland"
"2017","Cambodia",20.983421,0,"1%","Switzerland"
"2018","Cambodia",17.895563,0,"1%","Switzerland"
"2019","Cambodia",17.989759,0,"1%","Switzerland"
"2020","Cambodia",20.157214,0,"1%","Switzerland"
"2021","Cambodia",19.758638,0,"1%","Switzerland"
"2017","Cambodia",0,0,"0%","Switzerland"
"2018","Cambodia",0,0,"0%","Switzerland"
"2019","Cambodia",0,0,"0%","Switzerland"
"2020","Cambodia",0,0,"0%","Switzerland"
"2021","Cambodia",0,0,"0%","Switzerland"
"2017","Nicaragua",23.945659,0,"1%","Switzerland"
"2018","Nicaragua",13.988108,0,"1%","Switzerland"
"2019","Nicaragua",19.032415,0,"1%","Switzerland"
"2020","Nicaragua",21.235733,0,"1%","Switzerland"
"2021","Nicaragua",18.601643,0,"1%","Switzerland"
"2017","Nicaragua",0,0,"0%","Switzerland"
"2018","Nicaragua",0,0,"0%","Switzerland"
"2019","Nicaragua",0,0,"0%","Switzerland"
"2020","Nicaragua",0,0,"0%","Switzerland"
"2021","Nicaragua",0,0,"0%","Switzerland"
"2017","Yemen",15.904479,0,"1%","Switzerland"
"2018","Yemen",16.919267,0,"1%","Switzerland"
"2019","Yemen",18.359342,0,"1%","Switzerland"
"2020","Yemen",15.439982,0,"1%","Switzerland"
"2021","Yemen",17.098081,0,"1%","Switzerland"
"2017","Yemen",0,0,"0%","Switzerland"
"2018","Yemen",0,0,"0%","Switzerland"
"2019","Yemen",0,0,"0%","Switzerland"
"2020","Yemen",0,0,"0%","Switzerland"
"2021","Yemen",0,0,"0%","Switzerland"
"2017","Nigeria",17.498029,0,"1%","Switzerland"
"2018","Nigeria",14.44015,0,"1%","Switzerland"
"2019","Nigeria",12.871086,0,"0%","Switzerland"
"2020","Nigeria",14.914954,0,"1%","Switzerland"
"2021","Nigeria",15.574876,0,"1%","Switzerland"
"2017","Nigeria",0,0,"0%","Switzerland"
"2018","Nigeria",0,0,"0%","Switzerland"
"2020","Nigeria",0,0,"0%","Switzerland"
"2021","Nigeria",0,0,"0%","Switzerland"
"2017","Moldova",17.397712,0,"1%","Switzerland"
"2018","Moldova",12.315926,0,"0%","Switzerland"
"2019","Moldova",17.423301,0,"1%","Switzerland"
"2020","Moldova",16.842988,0,"1%","Switzerland"
"2021","Moldova",15.308295,0,"1%","Switzerland"
"2017","Moldova",0,0,"0%","Switzerland"
"2019","Moldova",0,0,"0%","Switzerland"
"2020","Moldova",0,0,"0%","Switzerland"
"2021","Moldova",0,0,"0%","Switzerland"
"2017","Venezuela",0.688342,0,"0%","Switzerland"
"2018","Venezuela",2.535199,0,"0%","Switzerland"
"2019","Venezuela",7.276246,0,"0%","Switzerland"
"2020","Venezuela",11.370881,0,"0%","Switzerland"
"2021","Venezuela",15.219454,0,"1%","Switzerland"
"2021","Venezuela",0,0,"0%","Switzerland"
"2017","Mongolia",20.50367,0,"1%","Switzerland"
"2018","Mongolia",17.634287,0,"1%","Switzerland"
"2019","Mongolia",16.322271,0,"1%","Switzerland"
"2020","Mongolia",15.388825,0,"1%","Switzerland"
"2021","Mongolia",15.168953,0,"1%","Switzerland"
"2017","Mongolia",0,0,"0%","Switzerland"
"2018","Mongolia",0,0,"0%","Switzerland"
"2019","Mongolia",0,0,"0%","Switzerland"
"2020","Mongolia",0,0,"0%","Switzerland"
"2021","Mongolia",0,0,"0%","Switzerland"
"2017","Iraq",13.055897,0,"1%","Switzerland"
"2018","Iraq",13.954209,0,"1%","Switzerland"
"2019","Iraq",13.413101,0,"1%","Switzerland"
"2020","Iraq",15.177809,0,"1%","Switzerland"
"2021","Iraq",15.013924,0,"1%","Switzerland"
"2017","Iraq",0,0,"0%","Switzerland"
"2018","Iraq",0,0,"0%","Switzerland"
"2019","Iraq",0,0,"0%","Switzerland"
"2020","Iraq",0,0,"0%","Switzerland"
"2021","Iraq",0,0,"0%","Switzerland"
"2017","Sudan",10.37433,0,"0%","Switzerland"
"2018","Sudan",11.394492,0,"0%","Switzerland"
"2019","Sudan",13.61944,0,"1%","Switzerland"
"2020","Sudan",15.361645,0,"1%","Switzerland"
"2021","Sudan",14.505354,0,"0%","Switzerland"
"2019","Sudan",0,0,"0%","Switzerland"
"2020","Sudan",0,0,"0%","Switzerland"
"2017","South Africa",15.98992,0,"1%","Switzerland"
"2018","South Africa",16.880976,0,"1%","Switzerland"
"2019","South Africa",12.43256,0,"0%","Switzerland"
"2020","South Africa",18.455722,0,"1%","Switzerland"
"2021","South Africa",14.293805,0,"0%","Switzerland"
"2017","South Africa",0,0,"0%","Switzerland"
"2018","South Africa",0,0,"0%","Switzerland"
"2020","South Africa",0,0,"0%","Switzerland"
"2017","Kenya",13.314981,0,"1%","Switzerland"
"2018","Kenya",13.759866,0,"1%","Switzerland"
"2019","Kenya",12.38364,0,"0%","Switzerland"
"2020","Kenya",12.575574,0,"0%","Switzerland"
"2021","Kenya",13.644086,0,"0%","Switzerland"
"2017","Kenya",0,0,"0%","Switzerland"
"2018","Kenya",0,0,"0%","Switzerland"
"2017","Cuba",15.892448,0,"1%","Switzerland"
"2018","Cuba",12.620785,0,"1%","Switzerland"
"2019","Cuba",14.617847,0,"1%","Switzerland"
"2020","Cuba",15.316757,0,"1%","Switzerland"
"2021","Cuba",13.323342,0,"0%","Switzerland"
"2017","Cuba",0,0,"0%","Switzerland"
"2018","Cuba",0,0,"0%","Switzerland"
"2019","Cuba",0,0,"0%","Switzerland"
"2020","Cuba",0,0,"0%","Switzerland"
"2017","India",14.452696,0,"1%","Switzerland"
"2018","India",13.271692,0,"1%","Switzerland"
"2019","India",12.888938,0,"0%","Switzerland"
"2020","India",10.750686,0,"0%","Switzerland"
"2021","India",13.182771,0,"0%","Switzerland"
"2017","India",0,0,"0%","Switzerland"
"2018","India",0,0,"0%","Switzerland"
"2017","Zimbabwe",11.797414,0,"0%","Switzerland"
"2018","Zimbabwe",13.193913,0,"1%","Switzerland"
"2019","Zimbabwe",10.695446,0,"0%","Switzerland"
"2020","Zimbabwe",10.393751,0,"0%","Switzerland"
"2021","Zimbabwe",11.640665,0,"0%","Switzerland"
"2018","Zimbabwe",0,0,"0%","Switzerland"
"2017","Thailand",1.54987,0,"0%","Switzerland"
"2018","Thailand",0.85255,0,"0%","Switzerland"
"2019","Thailand",0.824219,0,"0%","Switzerland"
"2020","Thailand",0.96573,0,"0%","Switzerland"
"2021","Thailand",11.23554,0,"0%","Switzerland"
"2017","Central African Republic",11.196663,0,"0%","Switzerland"
"2018","Central African Republic",12.202137,0,"0%","Switzerland"
"2019","Central African Republic",10.467555,0,"0%","Switzerland"
"2020","Central African Republic",9.71951,0,"0%","Switzerland"
"2021","Central African Republic",10.991298,0,"0%","Switzerland"
"2017","Cameroon",3.781364,0,"0%","Switzerland"
"2018","Cameroon",4.969024,0,"0%","Switzerland"
"2019","Cameroon",8.282279,0,"0%","Switzerland"
"2020","Cameroon",8.672706,0,"0%","Switzerland"
"2021","Cameroon",10.47681,0,"0%","Switzerland"
"2017","Georgia",7.961177,0,"0%","Switzerland"
"2018","Georgia",7.384049,0,"0%","Switzerland"
