"Year","Recipient country","ODA Grants","ODA Loans","Share","Donor"
"2021","Burkina Faso",39.276696,NA,"0.0289025957668748%","Belgium"
"2017","Burkina Faso",NA,0,NA,"Belgium"
"2018","Burkina Faso",NA,1.024753,"0.0407505199826683%","Belgium"
"2019","Burkina Faso",NA,1.564356,"0.0723676933647774%","Belgium"
"2020","Burkina Faso",NA,0.652554,"0.0496318760414701%","Belgium"
"2021","Burkina Faso",NA,0.116594,"0.0104523809929359%","Belgium"
"2017","Burkina Faso",NA,NA,"0.0115468171450221%","Belgium"
"2018","Burkina Faso",NA,NA,"0.011552630831278%","Belgium"
"2019","Burkina Faso",NA,NA,"0.0157884248399988%","Belgium"
"2020","Burkina Faso",NA,NA,"0.0349370245576828%","Belgium"
"2021","Burkina Faso",NA,NA,"0.0287523805424385%","Belgium"
"2017","Burundi",41.207384,NA,"0.0277035941165297%","Belgium"
"2018","Burundi",44.221135,NA,"0.0312747461398288%","Belgium"
"2019","Burundi",31.469785,NA,"0.025246398125642%","Belgium"
"2020","Burundi",29.931318,NA,"0.0240825117901555%","Belgium"
"2021","Burundi",36.394872,NA,"0.0267819440159414%","Belgium"
"2017","Burundi",NA,0,NA,"Belgium"
"2018","Burundi",NA,0,NA,"Belgium"
"2019","Burundi",NA,0,NA,"Belgium"
"2020","Burundi",NA,0,NA,"Belgium"
"2021","Burundi",NA,0,NA,"Belgium"
"2017","Burundi",NA,NA,"0.027295209292206%","Belgium"
"2018","Burundi",NA,NA,"0.03072824915869%","Belgium"
"2019","Burundi",NA,NA,"0.0248160409877813%","Belgium"
"2020","Burundi",NA,NA,"0.023830417300616%","Belgium"
"2021","Burundi",NA,NA,"0.0265638947530745%","Belgium"
"2017","Niger",17.977778,NA,"0.0120864033695776%","Belgium"
"2018","Niger",18.261135,NA,"0.01291491865485%","Belgium"
"2019","Niger",20.394554,NA,"0.0163613774253273%","Belgium"
"2020","Niger",26.461588,NA,"0.0212907933087423%","Belgium"
"2021","Niger",30.897006,NA,"0.0227362218763184%","Belgium"
"2017","Niger",NA,5.374895,"0.24151710212639%","Belgium"
"2018","Niger",NA,5.54867,"0.220649451831058%","Belgium"
"2019","Niger",NA,1.524554,"0.0705264379655557%","Belgium"
"2020","Niger",NA,0,NA,"Belgium"
"2021","Niger",NA,3.668725,"0.328892665645819%","Belgium"
"2017","Niger",NA,NA,"0.0154684921776992%","Belgium"
"2018","Niger",NA,NA,"0.0165448856176989%","Belgium"
"2019","Niger",NA,NA,"0.0172846901414676%","Belgium"
"2020","Niger",NA,NA,"0.0210679223840719%","Belgium"
"2021","Niger",NA,NA,"0.0252288410396686%","Belgium"
"2017","Benin",28.688947,NA,"0.0192874884588314%","Belgium"
"2018","Benin",29.492736,NA,"0.0208583029668729%","Belgium"
"2019","Benin",25.181205,NA,"0.0202014321582879%","Belgium"
"2020","Benin",21.464138,NA,"0.0172698828848941%","Belgium"
"2021","Benin",27.289077,NA,"0.0200812502503296%","Belgium"
"2017","Benin",NA,0,NA,"Belgium"
"2018","Benin",NA,0,NA,"Belgium"
"2019","Benin",NA,0,NA,"Belgium"
"2020","Benin",NA,0,NA,"Belgium"
"2021","Benin",NA,0,NA,"Belgium"
"2017","Benin",NA,NA,"0.0190031673143339%","Belgium"
"2018","Benin",NA,NA,"0.0204938236022089%","Belgium"
"2019","Benin",NA,NA,"0.0198570729161868%","Belgium"
"2020","Benin",NA,NA,"0.0170891026428576%","Belgium"
"2021","Benin",NA,NA,"0.0199177557029613%","Belgium"
"2017","West Bank and Gaza Strip",26.866268,NA,"0.0180621071237599%","Belgium"
"2018","West Bank and Gaza Strip",26.722654,NA,"0.0188992032889359%","Belgium"
"2019","West Bank and Gaza Strip",24.657537,NA,"0.0197813234472288%","Belgium"
"2020","West Bank and Gaza Strip",22.219459,NA,"0.0178776084413782%","Belgium"
"2021","West Bank and Gaza Strip",23.734488,NA,"0.0174655300027717%","Belgium"
"2017","West Bank and Gaza Strip",NA,0,NA,"Belgium"
"2018","West Bank and Gaza Strip",NA,0,NA,"Belgium"
"2019","West Bank and Gaza Strip",NA,0,NA,"Belgium"
"2020","West Bank and Gaza Strip",NA,0,NA,"Belgium"
"2021","West Bank and Gaza Strip",NA,0,NA,"Belgium"
"2017","West Bank and Gaza Strip",NA,NA,"0.017795849597259%","Belgium"
"2018","West Bank and Gaza Strip",NA,NA,"0.0185689573615301%","Belgium"
"2019","West Bank and Gaza Strip",NA,NA,"0.019444125495288%","Belgium"
"2020","West Bank and Gaza Strip",NA,NA,"0.0176904665596058%","Belgium"
"2021","West Bank and Gaza Strip",NA,NA,"0.0173233317388809%","Belgium"
"2017","Syrian Arab Republic",11.642035,NA,"0.00782690336106833%","Belgium"
"2018","Syrian Arab Republic",14.596666,NA,"0.0103232769497633%","Belgium"
"2019","Syrian Arab Republic",18.214789,NA,"0.0146126773623831%","Belgium"
"2020","Syrian Arab Republic",13.612499,NA,"0.0109525136066838%","Belgium"
"2021","Syrian Arab Republic",22.919915,NA,"0.0168661090600933%","Belgium"
"2017","Syrian Arab Republic",NA,0,NA,"Belgium"
"2018","Syrian Arab Republic",NA,0,NA,"Belgium"
"2019","Syrian Arab Republic",NA,0,NA,"Belgium"
"2020","Syrian Arab Republic",NA,0,NA,"Belgium"
"2021","Syrian Arab Republic",NA,0,NA,"Belgium"
"2017","Syrian Arab Republic",NA,NA,"0.00771152524295617%","Belgium"
"2018","Syrian Arab Republic",NA,NA,"0.0101428873260304%","Belgium"
"2019","Syrian Arab Republic",NA,NA,"0.0143635855919507%","Belgium"
"2020","Syrian Arab Republic",NA,NA,"0.0108378632599546%","Belgium"
"2021","Syrian Arab Republic",NA,NA,"0.0167287910728031%","Belgium"
"2017","Mali",15.444151,NA,"0.0103830539395172%","Belgium"
"2018","Mali",14.137019,NA,"0.00999819838181304%","Belgium"
"2019","Mali",19.2022,NA,"0.0154048204043403%","Belgium"
"2020","Mali",18.291111,NA,"0.0147168893903216%","Belgium"
"2021","Mali",21.632277,NA,"0.0159185731317131%","Belgium"
"2017","Mali",NA,0,NA,"Belgium"
"2018","Mali",NA,0,NA,"Belgium"
"2019","Mali",NA,0,NA,"Belgium"
"2020","Mali",NA,0,NA,"Belgium"
"2021","Mali",NA,0,NA,"Belgium"
"2017","Mali",NA,NA,"0.0102299950388851%","Belgium"
"2018","Mali",NA,NA,"0.00982348920246246%","Belgium"
"2019","Mali",NA,NA,"0.0151422255428683%","Belgium"
"2020","Mali",NA,NA,"0.0145628337523222%","Belgium"
"2021","Mali",NA,NA,"0.0157889696520255%","Belgium"
"2017","Morocco",18.60062,NA,"0.0125051380790347%","Belgium"
"2018","Morocco",14.008953,NA,"0.00990762559033803%","Belgium"
"2019","Morocco",17.288211,NA,"0.0138693371367521%","Belgium"
"2020","Morocco",12.637882,NA,"0.0101683441493486%","Belgium"
"2021","Morocco",16.948052,NA,"0.0124715861026593%","Belgium"
"2017","Morocco",NA,0,NA,"Belgium"
"2018","Morocco",NA,0,NA,"Belgium"
"2019","Morocco",NA,0,NA,"Belgium"
"2020","Morocco",NA,0,NA,"Belgium"
"2021","Morocco",NA,0,NA,"Belgium"
"2017","Morocco",NA,NA,"0.0123207970655161%","Belgium"
"2018","Morocco",NA,NA,"0.00973449908593206%","Belgium"
"2019","Morocco",NA,NA,"0.0136329165509523%","Belgium"
"2020","Morocco",NA,NA,"0.0100619024479959%","Belgium"
"2021","Morocco",NA,NA,"0.0123700467911423%","Belgium"
"2017","Senegal",16.901044,NA,"0.0113625185020629%","Belgium"
"2018","Senegal",11.326293,NA,"0.00801035383375663%","Belgium"
"2019","Senegal",10.356404,NA,"0.00830834715057605%","Belgium"
"2020","Senegal",13.789851,NA,"0.0110952096827807%","Belgium"
"2021","Senegal",16.891357,NA,"0.0124298658758102%","Belgium"
"2017","Senegal",NA,0,NA,"Belgium"
"2018","Senegal",NA,0,NA,"Belgium"
"2019","Senegal",NA,0.796702,"0.0368557323519103%","Belgium"
"2020","Senegal",NA,0.196211,"0.0149233933589755%","Belgium"
"2021","Senegal",NA,0,NA,"Belgium"
"2017","Senegal",NA,NA,"0.0111950210971117%","Belgium"
"2018","Senegal",NA,NA,"0.00787038038142455%","Belgium"
"2019","Senegal",NA,NA,"0.00879497383401472%","Belgium"
"2020","Senegal",NA,NA,"0.0111352829117745%","Belgium"
"2021","Senegal",NA,NA,"0.0123286662358534%","Belgium"
"2017","Mozambique",21.566188,NA,"0.0144988800791813%","Belgium"
"2018","Mozambique",13.289986,NA,"0.00939914677341227%","Belgium"
"2019","Mozambique",11.377584,NA,"0.00912758111858515%","Belgium"
"2020","Mozambique",13.312909,NA,"0.0107114657615066%","Belgium"
"2021","Mozambique",16.354797,NA,"0.012035026738%","Belgium"
"2017","Mozambique",NA,0,NA,"Belgium"
"2018","Mozambique",NA,0,NA,"Belgium"
"2019","Mozambique",NA,0,NA,"Belgium"
"2020","Mozambique",NA,0,NA,"Belgium"
"2021","Mozambique",NA,0,NA,"Belgium"
"2017","Mozambique",NA,NA,"0.0142851488727133%","Belgium"
"2018","Mozambique",NA,NA,"0.00923490546146095%","Belgium"
"2019","Mozambique",NA,NA,"0.00897198982725571%","Belgium"
"2020","Mozambique",NA,NA,"0.0105993386911705%","Belgium"
"2021","Mozambique",NA,NA,"0.0119370417408227%","Belgium"
"2017","Tanzania",15.463087,NA,"0.010395784552511%","Belgium"
"2018","Tanzania",13.027129,NA,"0.00921324503330368%","Belgium"
"2019","Tanzania",13.305915,NA,"0.0106745701477132%","Belgium"
"2020","Tanzania",13.251166,NA,"0.0106617878112921%","Belgium"
"2021","Tanzania",14.824431,NA,"0.0109088742257477%","Belgium"
