"Year","Recipient country","ODA Grants","ODA Loans","Share","Donor"
"2019","Mali",28.914312,NA,"6.72%","Luxembourg"
"2020","Mali",24.815488,NA,"7.16%","Luxembourg"
"2021","Mali",21.441604,NA,"5.87%","Luxembourg"
"2017","Mali",NA,0,NA,"Luxembourg"
"2018","Mali",NA,0,NA,"Luxembourg"
"2019","Mali",NA,0,NA,"Luxembourg"
"2020","Mali",NA,0,NA,"Luxembourg"
"2021","Mali",NA,0,NA,"Luxembourg"
"2017","Lao People's Democratic Republic",23.232301,NA,"6.29%","Luxembourg"
"2018","Lao People's Democratic Republic",32.707555,NA,"8.25%","Luxembourg"
"2019","Lao People's Democratic Republic",28.925116,NA,"6.72%","Luxembourg"
"2020","Lao People's Democratic Republic",24.517567,NA,"7.07%","Luxembourg"
"2021","Lao People's Democratic Republic",20.371127,NA,"5.58%","Luxembourg"
"2017","Lao People's Democratic Republic",NA,0,NA,"Luxembourg"
"2018","Lao People's Democratic Republic",NA,0,NA,"Luxembourg"
"2019","Lao People's Democratic Republic",NA,0,NA,"Luxembourg"
"2020","Lao People's Democratic Republic",NA,0,NA,"Luxembourg"
"2021","Lao People's Democratic Republic",NA,0,NA,"Luxembourg"
"2017","Afghanistan",2.423426,NA,"0.66%","Luxembourg"
"2018","Afghanistan",2.594425,NA,"0.65%","Luxembourg"
"2019","Afghanistan",1.463252,NA,"0.34%","Luxembourg"
"2020","Afghanistan",4.373516,NA,"1.26%","Luxembourg"
"2021","Afghanistan",9.525586,NA,"2.61%","Luxembourg"
"2017","Afghanistan",NA,0,NA,"Luxembourg"
"2018","Afghanistan",NA,0,NA,"Luxembourg"
"2019","Afghanistan",NA,0,NA,"Luxembourg"
"2020","Afghanistan",NA,0,NA,"Luxembourg"
"2021","Afghanistan",NA,0,NA,"Luxembourg"
"2017","Kosovo",10.408375,NA,"2.82%","Luxembourg"
"2018","Kosovo",7.933986,NA,"2.00%","Luxembourg"
"2019","Kosovo",8.117507,NA,"1.89%","Luxembourg"
"2020","Kosovo",3.555256,NA,"1.03%","Luxembourg"
"2021","Kosovo",7.976963,NA,"2.18%","Luxembourg"
"2017","Kosovo",NA,0,NA,"Luxembourg"
"2018","Kosovo",NA,0,NA,"Luxembourg"
"2019","Kosovo",NA,0,NA,"Luxembourg"
"2020","Kosovo",NA,0,NA,"Luxembourg"
"2021","Kosovo",NA,0,NA,"Luxembourg"
"2017","Syrian Arab Republic",7.524031,NA,"2.04%","Luxembourg"
"2018","Syrian Arab Republic",5.065237,NA,"1.28%","Luxembourg"
"2019","Syrian Arab Republic",2.794075,NA,"0.65%","Luxembourg"
"2020","Syrian Arab Republic",3.159869,NA,"0.91%","Luxembourg"
"2021","Syrian Arab Republic",6.075621,NA,"1.66%","Luxembourg"
"2017","Syrian Arab Republic",NA,0,NA,"Luxembourg"
"2018","Syrian Arab Republic",NA,0,NA,"Luxembourg"
"2019","Syrian Arab Republic",NA,0,NA,"Luxembourg"
"2020","Syrian Arab Republic",NA,0,NA,"Luxembourg"
"2021","Syrian Arab Republic",NA,0,NA,"Luxembourg"
"2017","Myanmar",4.599911,NA,"1.24%","Luxembourg"
"2018","Myanmar",7.25408,NA,"1.83%","Luxembourg"
"2019","Myanmar",6.70208,NA,"1.56%","Luxembourg"
"2020","Myanmar",6.141807,NA,"1.77%","Luxembourg"
"2021","Myanmar",5.486653,NA,"1.50%","Luxembourg"
"2017","Myanmar",NA,0,NA,"Luxembourg"
"2018","Myanmar",NA,0,NA,"Luxembourg"
"2019","Myanmar",NA,0,NA,"Luxembourg"
"2020","Myanmar",NA,0,NA,"Luxembourg"
"2021","Myanmar",NA,0,NA,"Luxembourg"
"2017","West Bank and Gaza Strip",10.542272,NA,"2.85%","Luxembourg"
"2018","West Bank and Gaza Strip",10.282899,NA,"2.59%","Luxembourg"
"2019","West Bank and Gaza Strip",6.786225,NA,"1.58%","Luxembourg"
"2020","West Bank and Gaza Strip",4.423501,NA,"1.28%","Luxembourg"
"2021","West Bank and Gaza Strip",4.992437,NA,"1.37%","Luxembourg"
"2017","West Bank and Gaza Strip",NA,0,NA,"Luxembourg"
"2018","West Bank and Gaza Strip",NA,0,NA,"Luxembourg"
"2019","West Bank and Gaza Strip",NA,0,NA,"Luxembourg"
"2020","West Bank and Gaza Strip",NA,0,NA,"Luxembourg"
"2021","West Bank and Gaza Strip",NA,0,NA,"Luxembourg"
"2017","South Sudan",2.889861,NA,"0.78%","Luxembourg"
"2018","South Sudan",2.618567,NA,"0.66%","Luxembourg"
"2019","South Sudan",2.609722,NA,"0.61%","Luxembourg"
"2020","South Sudan",2.835927,NA,"0.82%","Luxembourg"
"2021","South Sudan",4.948344,NA,"1.35%","Luxembourg"
"2017","South Sudan",NA,0,NA,"Luxembourg"
"2018","South Sudan",NA,0,NA,"Luxembourg"
"2019","South Sudan",NA,0,NA,"Luxembourg"
"2020","South Sudan",NA,0,NA,"Luxembourg"
"2021","South Sudan",NA,0,NA,"Luxembourg"
"2017","Democratic Republic of the Congo",4.253558,NA,"1.15%","Luxembourg"
"2018","Democratic Republic of the Congo",4.689643,NA,"1.18%","Luxembourg"
"2019","Democratic Republic of the Congo",3.098497,NA,"0.72%","Luxembourg"
"2020","Democratic Republic of the Congo",3.073633,NA,"0.89%","Luxembourg"
"2021","Democratic Republic of the Congo",4.54446,NA,"1.24%","Luxembourg"
"2017","Democratic Republic of the Congo",NA,0,NA,"Luxembourg"
"2018","Democratic Republic of the Congo",NA,0,NA,"Luxembourg"
"2019","Democratic Republic of the Congo",NA,0,NA,"Luxembourg"
"2020","Democratic Republic of the Congo",NA,0,NA,"Luxembourg"
"2021","Democratic Republic of the Congo",NA,0,NA,"Luxembourg"
"2017","Bangladesh",4.293123,NA,"1.16%","Luxembourg"
"2018","Bangladesh",3.543779,NA,"0.89%","Luxembourg"
"2019","Bangladesh",5.533903,NA,"1.29%","Luxembourg"
"2020","Bangladesh",4.802739,NA,"1.39%","Luxembourg"
"2021","Bangladesh",4.534762,NA,"1.24%","Luxembourg"
"2017","Bangladesh",NA,0,NA,"Luxembourg"
"2018","Bangladesh",NA,0,NA,"Luxembourg"
"2019","Bangladesh",NA,0,NA,"Luxembourg"
"2020","Bangladesh",NA,0,NA,"Luxembourg"
"2021","Bangladesh",NA,0,NA,"Luxembourg"
"2017","Iraq",1.822076,NA,"0.49%","Luxembourg"
"2018","Iraq",2.046621,NA,"0.52%","Luxembourg"
"2019","Iraq",3.241909,NA,"0.75%","Luxembourg"
"2020","Iraq",1.523215,NA,"0.44%","Luxembourg"
"2021","Iraq",3.100617,NA,"0.85%","Luxembourg"
"2017","Iraq",NA,0,NA,"Luxembourg"
"2018","Iraq",NA,0,NA,"Luxembourg"
"2019","Iraq",NA,0,NA,"Luxembourg"
"2020","Iraq",NA,0,NA,"Luxembourg"
"2021","Iraq",NA,0,NA,"Luxembourg"
"2017","Yemen",2.156285,NA,"0.58%","Luxembourg"
"2018","Yemen",2.239177,NA,"0.56%","Luxembourg"
"2019","Yemen",1.610426,NA,"0.37%","Luxembourg"
"2020","Yemen",2.218685,NA,"0.64%","Luxembourg"
"2021","Yemen",3.010355,NA,"0.82%","Luxembourg"
"2017","Yemen",NA,0,NA,"Luxembourg"
"2018","Yemen",NA,0,NA,"Luxembourg"
"2019","Yemen",NA,0,NA,"Luxembourg"
"2020","Yemen",NA,0,NA,"Luxembourg"
"2021","Yemen",NA,0,NA,"Luxembourg"
"2017","Ethiopia",0.868316,NA,"0.23%","Luxembourg"
"2018","Ethiopia",1.203352,NA,"0.30%","Luxembourg"
"2019","Ethiopia",1.921458,NA,"0.45%","Luxembourg"
"2020","Ethiopia",2.261535,NA,"0.65%","Luxembourg"
"2021","Ethiopia",3.005048,NA,"0.82%","Luxembourg"
"2017","Ethiopia",NA,0,NA,"Luxembourg"
"2018","Ethiopia",NA,0,NA,"Luxembourg"
"2019","Ethiopia",NA,0,NA,"Luxembourg"
"2020","Ethiopia",NA,0,NA,"Luxembourg"
"2021","Ethiopia",NA,0,NA,"Luxembourg"
"2017","Nepal",3.597643,NA,"0.97%","Luxembourg"
"2018","Nepal",3.952152,NA,"1.00%","Luxembourg"
"2019","Nepal",3.24071,NA,"0.75%","Luxembourg"
"2020","Nepal",2.634406,NA,"0.76%","Luxembourg"
"2021","Nepal",2.886062,NA,"0.79%","Luxembourg"
"2017","Nepal",NA,0,NA,"Luxembourg"
"2018","Nepal",NA,0,NA,"Luxembourg"
"2019","Nepal",NA,0,NA,"Luxembourg"
"2020","Nepal",NA,0,NA,"Luxembourg"
"2021","Nepal",NA,0,NA,"Luxembourg"
"2017","Benin",1.047322,NA,"0.28%","Luxembourg"
"2018","Benin",1.600967,NA,"0.40%","Luxembourg"
"2019","Benin",1.466949,NA,"0.34%","Luxembourg"
"2020","Benin",1.30907,NA,"0.38%","Luxembourg"
"2021","Benin",1.683389,NA,"0.46%","Luxembourg"
"2017","Benin",NA,0,NA,"Luxembourg"
"2018","Benin",NA,0,NA,"Luxembourg"
"2019","Benin",NA,0,NA,"Luxembourg"
"2020","Benin",NA,0,NA,"Luxembourg"
"2021","Benin",NA,0,NA,"Luxembourg"
"2017","Jordan",0.767999,NA,"0.21%","Luxembourg"
"2018","Jordan",0.465724,NA,"0.12%","Luxembourg"
"2019","Jordan",0.823177,NA,"0.19%","Luxembourg"
"2020","Jordan",0.659165,NA,"0.19%","Luxembourg"
"2021","Jordan",1.6719,NA,"0.46%","Luxembourg"
"2017","Jordan",NA,0,NA,"Luxembourg"
"2018","Jordan",NA,0,NA,"Luxembourg"
"2019","Jordan",NA,0,NA,"Luxembourg"
"2020","Jordan",NA,0,NA,"Luxembourg"
"2021","Jordan",NA,0,NA,"Luxembourg"
