"Year","Multi_short","ODA","Share","Full Name","Donor"
"2020","Central American Bank","4.8","2.8%","central american bank for economic integration","Korea"
"2021","Central American Bank","3.1","1.3%","central american bank for economic integration","Korea"
"2022","Central American Bank","0.5","0.2%","central american bank for economic integration","Korea"
"2018","Global Green Growth Institute","0.3","0.1%","global green growth institute","Korea"
"2019","Global Green Growth Institute","0.4","0.2%","global green growth institute","Korea"
"2020","Global Green Growth Institute","0.3","0.2%","global green growth institute","Korea"
"2021","Global Green Growth Institute","0.8","0.3%","global green growth institute","Korea"
"2022","Global Green Growth Institute","0.4","0.1%","global green growth institute","Korea"
"2018","IDB, IIC and MIF","1.4","0.7%","inter american development bank inter american investment corporation and multilateral investment fund","Korea"
"2019","IDB, IIC and MIF","1.7","0.8%","inter american development bank inter american investment corporation and multilateral investment fund","Korea"
"2020","IDB, IIC and MIF","0.6","0.3%","inter american development bank inter american investment corporation and multilateral investment fund","Korea"
"2021","IDB, IIC and MIF","0.6","0.3%","inter american development bank inter american investment corporation and multilateral investment fund","Korea"
"2022","IDB, IIC and MIF","0.4","0.1%","inter american development bank inter american investment corporation and multilateral investment fund","Korea"
"2018","CGIAR Fund","NA","NA%","cgiar fund","Korea"
"2019","CGIAR Fund","NA","NA%","cgiar fund","Korea"
"2020","CGIAR Fund","NA","NA%","cgiar fund","Korea"
"2021","CGIAR Fund","NA","NA%","cgiar fund","Korea"
"2022","CGIAR Fund","0.3","0.1%","cgiar fund","Korea"
"2018","GEF Fund","0.2","0.1%","global environment facility trust fund","Korea"
"2019","GEF Fund","0.1","0%","global environment facility trust fund","Korea"
"2020","GEF Fund","0.1","0%","global environment facility trust fund","Korea"
"2021","GEF Fund","0.2","0.1%","global environment facility trust fund","Korea"
"2022","GEF Fund","0.2","0.1%","global environment facility trust fund","Korea"
"2018","WHO - assessed contributions","NA","NA%","world health organisation assessed contributions","Korea"
"2019","WHO - assessed contributions","NA","NA%","world health organisation assessed contributions","Korea"
"2020","WHO - assessed contributions","0","0%","world health organisation assessed contributions","Korea"
"2021","WHO - assessed contributions","0","0%","world health organisation assessed contributions","Korea"
"2022","WHO - assessed contributions","0.1","0%","world health organisation assessed contributions","Korea"
"2018","UN","NA","NA%","united nations","Korea"
"2019","UN","NA","NA%","united nations","Korea"
"2020","UN","NA","NA%","united nations","Korea"
"2021","UN","NA","NA%","united nations","Korea"
"2022","UN","0.1","0%","united nations","Korea"
"2018","UNDP","0","0%","united nations development programme","Korea"
"2019","UNDP","0","0%","united nations development programme","Korea"
"2020","UNDP","0","0%","united nations development programme","Korea"
"2021","UNDP","0","0%","united nations development programme","Korea"
"2022","UNDP","0.1","0%","united nations development programme","Korea"
"2018","EBRD","NA","NA%","european bank for reconstruction and development","Korea"
"2019","EBRD","NA","NA%","european bank for reconstruction and development","Korea"
"2020","EBRD","NA","NA%","european bank for reconstruction and development","Korea"
"2021","EBRD","0","0%","european bank for reconstruction and development","Korea"
"2022","EBRD","0","0%","european bank for reconstruction and development","Korea"
"2018","UNIDO","NA","NA%","united nations industrial development organisation","Korea"
"2019","UNIDO","NA","NA%","united nations industrial development organisation","Korea"
"2020","UNIDO","0","0%","united nations industrial development organisation","Korea"
"2021","UNIDO","0","0%","united nations industrial development organisation","Korea"
"2022","UNIDO","0","0%","united nations industrial development organisation","Korea"
"2018","UNICEF","0","0%","united nations childrenâ€™s fund","Korea"
"2019","UNICEF","0","0%","united nations childrenâ€™s fund","Korea"
"2020","UNICEF","0","0%","united nations childrenâ€™s fund","Korea"
"2021","UNICEF","0","0%","united nations childrenâ€™s fund","Korea"
"2022","UNICEF","0","0%","united nations childrenâ€™s fund","Korea"
"2018","WHO - core voluntary contributions","NA","NA%","world health organisation core voluntary contributions account","Korea"
"2019","WHO - core voluntary contributions","NA","NA%","world health organisation core voluntary contributions account","Korea"
"2020","WHO - core voluntary contributions","NA","NA%","world health organisation core voluntary contributions account","Korea"
"2021","WHO - core voluntary contributions","NA","NA%","world health organisation core voluntary contributions account","Korea"
"2022","WHO - core voluntary contributions","0","0%","world health organisation core voluntary contributions account","Korea"
"2018",NA,"0.7","0.3%","asian infrastructure investment bank","Korea"
"2019",NA,"1","0.5%","asian infrastructure investment bank","Korea"
"2020",NA,"NA","NA%","asian infrastructure investment bank","Korea"
"2021",NA,"NA","NA%","asian infrastructure investment bank","Korea"
"2022",NA,"NA","NA%","asian infrastructure investment bank","Korea"
"2018","WFP","0","0%","world food programme","Korea"
"2019","WFP","0","0%","world food programme","Korea"
"2020","WFP","NA","NA%","world food programme","Korea"
"2021","WFP","NA","NA%","world food programme","Korea"
"2022","WFP","NA","NA%","world food programme","Korea"
"2018",NA,"NA","NA%","international labour organisation regular budget supplementary account","Korea"
"2019",NA,"NA","NA%","international labour organisation regular budget supplementary account","Korea"
"2020",NA,"0","0%","international labour organisation regular budget supplementary account","Korea"
"2021",NA,"NA","NA%","international labour organisation regular budget supplementary account","Korea"
"2022",NA,"NA","NA%","international labour organisation regular budget supplementary account","Korea"
