"Year","Multi_short","ODA","Share","Full Name","Donor"
"2022","GEF Fund","8.5","1.3%","global environment facility trust fund","United Kingdom"
"2018","IBRD","3","0.3%","international bank for reconstruction and development","United Kingdom"
"2019","IBRD","5.5","0.6%","international bank for reconstruction and development","United Kingdom"
"2020","IBRD","4.5","0.5%","international bank for reconstruction and development","United Kingdom"
"2021","IBRD","4.1","0.5%","international bank for reconstruction and development","United Kingdom"
"2022","IBRD","4.8","0.7%","international bank for reconstruction and development","United Kingdom"
"2018","AfDB","0.5","0%","african development bank","United Kingdom"
"2019","AfDB","NA","NA%","african development bank","United Kingdom"
"2020","AfDB","3.4","0.3%","african development bank","United Kingdom"
"2021","AfDB","4.3","0.6%","african development bank","United Kingdom"
"2022","AfDB","3.9","0.6%","african development bank","United Kingdom"
"2018","WHO - core voluntary contributions","NA","NA%","world health organisation core voluntary contributions account","United Kingdom"
"2019","WHO - core voluntary contributions","NA","NA%","world health organisation core voluntary contributions account","United Kingdom"
"2020","WHO - core voluntary contributions","0","0%","world health organisation core voluntary contributions account","United Kingdom"
"2021","WHO - core voluntary contributions","0.8","0.1%","world health organisation core voluntary contributions account","United Kingdom"
"2022","WHO - core voluntary contributions","1.3","0.2%","world health organisation core voluntary contributions account","United Kingdom"
"2018","WHO - assessed contributions","NA","NA%","world health organisation assessed contributions","United Kingdom"
"2019","WHO - assessed contributions","NA","NA%","world health organisation assessed contributions","United Kingdom"
"2020","WHO - assessed contributions","0","0%","world health organisation assessed contributions","United Kingdom"
"2021","WHO - assessed contributions","0.1","0%","world health organisation assessed contributions","United Kingdom"
"2022","WHO - assessed contributions","0.1","0%","world health organisation assessed contributions","United Kingdom"
"2018","UN","NA","NA%","united nations","United Kingdom"
"2019","UN","NA","NA%","united nations","United Kingdom"
"2020","UN","NA","NA%","united nations","United Kingdom"
"2021","UN","NA","NA%","united nations","United Kingdom"
"2022","UN","0.1","0%","united nations","United Kingdom"
"2018","UNICEF","0","0%","united nations childrenâ€™s fund","United Kingdom"
"2019","UNICEF","0","0%","united nations childrenâ€™s fund","United Kingdom"
"2020","UNICEF","0","0%","united nations childrenâ€™s fund","United Kingdom"
"2021","UNICEF","0","0%","united nations childrenâ€™s fund","United Kingdom"
"2022","UNICEF","0","0%","united nations childrenâ€™s fund","United Kingdom"
"2018","CDB","NA","NA%","caribbean development bank","United Kingdom"
"2019","CDB","NA","NA%","caribbean development bank","United Kingdom"
"2020","CDB","NA","NA%","caribbean development bank","United Kingdom"
"2021","CDB","0","0%","caribbean development bank","United Kingdom"
"2022","CDB","0","0%","caribbean development bank","United Kingdom"
"2018","GEF - Special Climate Change Fund","6.7","0.6%","global environment facility special climate change fund","United Kingdom"
"2019","GEF - Special Climate Change Fund","1.2","0.1%","global environment facility special climate change fund","United Kingdom"
"2020","GEF - Special Climate Change Fund","1.2","0.1%","global environment facility special climate change fund","United Kingdom"
"2021","GEF - Special Climate Change Fund","NA","NA%","global environment facility special climate change fund","United Kingdom"
"2022","GEF - Special Climate Change Fund","NA","NA%","global environment facility special climate change fund","United Kingdom"
"2018","Strategic Climate Fund","0","0%","strategic climate fund","United Kingdom"
"2019","Strategic Climate Fund","0","0%","strategic climate fund","United Kingdom"
"2020","Strategic Climate Fund","NA","NA%","strategic climate fund","United Kingdom"
"2021","Strategic Climate Fund","NA","NA%","strategic climate fund","United Kingdom"
"2022","Strategic Climate Fund","NA","NA%","strategic climate fund","United Kingdom"
"2018","UNDP","0.1","0%","united nations development programme","United Kingdom"
"2019","UNDP","0.2","0%","united nations development programme","United Kingdom"
"2020","UNDP","0.2","0%","united nations development programme","United Kingdom"
"2021","UNDP","0.1","0%","united nations development programme","United Kingdom"
"2022","UNDP","NA","NA%","united nations development programme","United Kingdom"
"2018","WFP","0","0%","world food programme","United Kingdom"
"2019","WFP","0","0%","world food programme","United Kingdom"
"2020","WFP","NA","NA%","world food programme","United Kingdom"
"2021","WFP","NA","NA%","world food programme","United Kingdom"
"2022","WFP","NA","NA%","world food programme","United Kingdom"
"2018",NA,"1","0.1%","asian infrastructure investment bank","United Kingdom"
"2019",NA,"0.9","0.1%","asian infrastructure investment bank","United Kingdom"
"2020",NA,"NA","NA%","asian infrastructure investment bank","United Kingdom"
"2021",NA,"NA","NA%","asian infrastructure investment bank","United Kingdom"
"2022",NA,"NA","NA%","asian infrastructure investment bank","United Kingdom"
"2018","Global Green Growth Institute","0.3","0%","global green growth institute","United Kingdom"
"2019","Global Green Growth Institute","0.3","0%","global green growth institute","United Kingdom"
"2020","Global Green Growth Institute","0","0%","global green growth institute","United Kingdom"
"2021","Global Green Growth Institute","NA","NA%","global green growth institute","United Kingdom"
"2022","Global Green Growth Institute","NA","NA%","global green growth institute","United Kingdom"
"2018","IDB, IIC and MIF","NA","NA%","inter american development bank inter american investment corporation and multilateral investment fund","United Kingdom"
"2019","IDB, IIC and MIF","0","0%","inter american development bank inter american investment corporation and multilateral investment fund","United Kingdom"
"2020","IDB, IIC and MIF","0","0%","inter american development bank inter american investment corporation and multilateral investment fund","United Kingdom"
"2021","IDB, IIC and MIF","0","0%","inter american development bank inter american investment corporation and multilateral investment fund","United Kingdom"
"2022","IDB, IIC and MIF","NA","NA%","inter american development bank inter american investment corporation and multilateral investment fund","United Kingdom"
"2018","Clean Technology Fund","NA","NA%","clean technology fund","United Kingdom"
"2019","Clean Technology Fund","NA","NA%","clean technology fund","United Kingdom"
"2020","Clean Technology Fund","NA","NA%","clean technology fund","United Kingdom"
"2021","Clean Technology Fund","0","0%","clean technology fund","United Kingdom"
"2022","Clean Technology Fund","NA","NA%","clean technology fund","United Kingdom"
